county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,09-01,President,,DEMOCRATIC,Clinton H,80,0,80
New Castle,09-01,President,,DEMOCRATIC,Dodd C,2,0,2
New Castle,09-01,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,09-01,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,10-01,President,,DEMOCRATIC,Biden J,7,0,7
New Castle,10-01,President,,DEMOCRATIC,Clinton H,50,1,51
New Castle,10-01,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,10-01,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,10-01,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,11-01,President,,DEMOCRATIC,Biden J,31,0,31
New Castle,11-01,President,,DEMOCRATIC,Clinton H,136,2,138
New Castle,11-01,President,,DEMOCRATIC,Dodd C,1,0,1
New Castle,11-01,President,,DEMOCRATIC,Edwards J,2,0,2
New Castle,11-01,President,,DEMOCRATIC,Kucinich D,3,0,3
New Castle,01-01,President,,DEMOCRATIC,Obama B,417,8,425
New Castle,01-01,President,,REPUBLICAN,Giuliani R,5,1,6
New Castle,01-01,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,01-01,President,,REPUBLICAN,Mccain J,23,2,25
New Castle,04-01,President,,DEMOCRATIC,Obama B,449,5,454
New Castle,04-01,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,04-01,President,,REPUBLICAN,Huckabee M,2,0,2
New Castle,04-01,President,,REPUBLICAN,Mccain J,5,0,5
New Castle,05-01,President,,DEMOCRATIC,Obama B,332,7,339
New Castle,05-01,President,,REPUBLICAN,Giuliani R,5,1,6
New Castle,05-01,President,,REPUBLICAN,Huckabee M,7,0,7
New Castle,05-01,President,,REPUBLICAN,Mccain J,27,0,27
New Castle,06-01,President,,DEMOCRATIC,Obama B,246,3,249
New Castle,06-01,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,06-01,President,,REPUBLICAN,Huckabee M,4,0,4
New Castle,06-01,President,,REPUBLICAN,Mccain J,7,0,7
New Castle,07-01,President,,DEMOCRATIC,Obama B,87,0,87
New Castle,07-01,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,07-01,President,,REPUBLICAN,Huckabee M,0,0,0
New Castle,07-01,President,,REPUBLICAN,Mccain J,8,0,8
New Castle,08-01,President,,DEMOCRATIC,Obama B,25,0,25
New Castle,08-01,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,08-01,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,08-01,President,,REPUBLICAN,Mccain J,5,0,5
New Castle,09-01,President,,DEMOCRATIC,Obama B,678,8,686
New Castle,09-01,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,09-01,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,09-01,President,,REPUBLICAN,Mccain J,10,0,10
New Castle,10-01,President,,DEMOCRATIC,Obama B,184,0,184
New Castle,10-01,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,10-01,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,10-01,President,,REPUBLICAN,Mccain J,19,1,20
New Castle,11-01,President,,DEMOCRATIC,Obama B,1148,22,1170
New Castle,11-01,President,,REPUBLICAN,Giuliani R,6,0,6
New Castle,11-01,President,,REPUBLICAN,Huckabee M,6,0,6
New Castle,11-01,President,,REPUBLICAN,Mccain J,26,1,27
New Castle,01-01,President,,REPUBLICAN,Paul R,1,0,1
New Castle,01-01,President,,REPUBLICAN,Romney M,16,0,16
New Castle,01-01,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,04-01,President,,REPUBLICAN,Paul R,0,0,0
New Castle,04-01,President,,REPUBLICAN,Romney M,2,0,2
New Castle,04-01,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,05-01,President,,REPUBLICAN,Paul R,8,1,9
New Castle,05-01,President,,REPUBLICAN,Romney M,18,0,18
New Castle,05-01,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,06-01,President,,REPUBLICAN,Paul R,3,0,3
New Castle,06-01,President,,REPUBLICAN,Romney M,7,0,7
New Castle,06-01,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,07-01,President,,REPUBLICAN,Paul R,0,0,0
New Castle,07-01,President,,REPUBLICAN,Romney M,2,0,2
New Castle,07-01,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,08-01,President,,REPUBLICAN,Paul R,3,0,3
New Castle,08-01,President,,REPUBLICAN,Romney M,6,0,6
New Castle,08-01,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,09-01,President,,REPUBLICAN,Paul R,2,0,2
New Castle,09-01,President,,REPUBLICAN,Romney M,7,0,7
New Castle,09-01,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,10-01,President,,REPUBLICAN,Paul R,4,0,4
New Castle,10-01,President,,REPUBLICAN,Romney M,11,0,11
New Castle,10-01,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,11-01,President,,REPUBLICAN,Paul R,5,0,5
New Castle,11-01,President,,REPUBLICAN,Romney M,13,0,13
New Castle,11-01,President,,REPUBLICAN,Tancredo T,5,0,5
New Castle,01-02,President,,DEMOCRATIC,Biden J,5,0,5
New Castle,01-02,President,,DEMOCRATIC,Clinton H,15,0,15
New Castle,01-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,01-02,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,01-02,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,02-02,President,,DEMOCRATIC,Biden J,26,0,26
New Castle,02-02,President,,DEMOCRATIC,Clinton H,46,2,48
New Castle,02-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,02-02,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,02-02,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,04-02,President,,DEMOCRATIC,Biden J,6,0,6
New Castle,04-02,President,,DEMOCRATIC,Clinton H,25,1,26
New Castle,04-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,04-02,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,04-02,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,05-02,President,,DEMOCRATIC,Biden J,5,0,5
New Castle,05-02,President,,DEMOCRATIC,Clinton H,76,1,77
New Castle,05-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,05-02,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,05-02,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,06-02,President,,DEMOCRATIC,Biden J,6,0,6
New Castle,06-02,President,,DEMOCRATIC,Clinton H,49,0,49
New Castle,06-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,06-02,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,06-02,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,08-02,President,,DEMOCRATIC,Biden J,11,1,12
New Castle,08-02,President,,DEMOCRATIC,Clinton H,35,1,36
New Castle,08-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,08-02,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,08-02,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,10-02,President,,DEMOCRATIC,Biden J,15,0,15
New Castle,10-02,President,,DEMOCRATIC,Clinton H,140,2,142
New Castle,10-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,10-02,President,,DEMOCRATIC,Edwards J,4,0,4
New Castle,10-02,President,,DEMOCRATIC,Kucinich D,2,0,2
New Castle,11-02,President,,DEMOCRATIC,Biden J,18,0,18
New Castle,11-02,President,,DEMOCRATIC,Clinton H,64,0,64
New Castle,11-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,11-02,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,11-02,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,12-02,President,,DEMOCRATIC,Biden J,12,0,12
New Castle,12-02,President,,DEMOCRATIC,Clinton H,20,0,20
New Castle,12-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,12-02,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,12-02,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,16-02,President,,DEMOCRATIC,Biden J,2,0,2
New Castle,16-02,President,,DEMOCRATIC,Clinton H,56,0,56
New Castle,16-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,16-02,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,16-02,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,17-02,President,,DEMOCRATIC,Biden J,0,4,4
New Castle,17-02,President,,DEMOCRATIC,Clinton H,0,29,29
New Castle,17-02,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,17-02,President,,DEMOCRATIC,Edwards J,0,5,5
New Castle,17-02,President,,DEMOCRATIC,Kucinich D,0,2,2
New Castle,01-02,President,,DEMOCRATIC,Obama B,132,1,133
New Castle,01-02,President,,REPUBLICAN,Giuliani R,0,0,0
New Castle,01-02,President,,REPUBLICAN,Huckabee M,0,0,0
New Castle,01-02,President,,REPUBLICAN,Mccain J,0,0,0
New Castle,02-02,President,,DEMOCRATIC,Obama B,467,2,469
New Castle,02-02,President,,REPUBLICAN,Giuliani R,3,0,3
New Castle,02-02,President,,REPUBLICAN,Huckabee M,0,0,0
New Castle,02-02,President,,REPUBLICAN,Mccain J,8,2,10
New Castle,04-02,President,,DEMOCRATIC,Obama B,145,1,146
New Castle,04-02,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,04-02,President,,REPUBLICAN,Huckabee M,3,0,3
New Castle,04-02,President,,REPUBLICAN,Mccain J,5,0,5
New Castle,05-02,President,,DEMOCRATIC,Obama B,182,2,184
New Castle,05-02,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,05-02,President,,REPUBLICAN,Huckabee M,2,0,2
New Castle,05-02,President,,REPUBLICAN,Mccain J,12,0,12
New Castle,06-02,President,,DEMOCRATIC,Obama B,210,4,214
New Castle,06-02,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,06-02,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,06-02,President,,REPUBLICAN,Mccain J,21,0,21
New Castle,08-02,President,,DEMOCRATIC,Obama B,315,2,317
New Castle,08-02,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,08-02,President,,REPUBLICAN,Huckabee M,1,0,1
New Castle,08-02,President,,REPUBLICAN,Mccain J,3,1,4
New Castle,10-02,President,,DEMOCRATIC,Obama B,144,1,145
New Castle,10-02,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,10-02,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,10-02,President,,REPUBLICAN,Mccain J,15,0,15
New Castle,11-02,President,,DEMOCRATIC,Obama B,398,4,402
New Castle,11-02,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,11-02,President,,REPUBLICAN,Huckabee M,0,0,0
New Castle,11-02,President,,REPUBLICAN,Mccain J,3,2,5
New Castle,12-02,President,,DEMOCRATIC,Obama B,190,2,192
New Castle,12-02,President,,REPUBLICAN,Giuliani R,0,0,0
New Castle,12-02,President,,REPUBLICAN,Huckabee M,1,0,1
New Castle,12-02,President,,REPUBLICAN,Mccain J,2,0,2
New Castle,16-02,President,,DEMOCRATIC,Obama B,104,0,104
New Castle,16-02,President,,REPUBLICAN,Giuliani R,0,0,0
New Castle,16-02,President,,REPUBLICAN,Huckabee M,4,0,4
New Castle,16-02,President,,REPUBLICAN,Mccain J,7,0,7
New Castle,17-02,President,,DEMOCRATIC,Obama B,0,18,18
New Castle,17-02,President,,REPUBLICAN,Giuliani R,0,4,4
New Castle,17-02,President,,REPUBLICAN,Huckabee M,0,2,2
New Castle,17-02,President,,REPUBLICAN,Mccain J,0,5,5
New Castle,01-02,President,,REPUBLICAN,Paul R,0,0,0
New Castle,01-02,President,,REPUBLICAN,Romney M,1,0,1
New Castle,01-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,02-02,President,,REPUBLICAN,Paul R,0,0,0
New Castle,02-02,President,,REPUBLICAN,Romney M,0,0,0
New Castle,02-02,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,04-02,President,,REPUBLICAN,Paul R,1,0,1
New Castle,04-02,President,,REPUBLICAN,Romney M,6,0,6
New Castle,04-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,05-02,President,,REPUBLICAN,Paul R,1,0,1
New Castle,05-02,President,,REPUBLICAN,Romney M,1,0,1
New Castle,05-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,06-02,President,,REPUBLICAN,Paul R,4,0,4
New Castle,06-02,President,,REPUBLICAN,Romney M,8,0,8
New Castle,06-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,08-02,President,,REPUBLICAN,Paul R,2,0,2
New Castle,08-02,President,,REPUBLICAN,Romney M,4,0,4
New Castle,08-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,10-02,President,,REPUBLICAN,Paul R,3,0,3
New Castle,10-02,President,,REPUBLICAN,Romney M,12,0,12
New Castle,10-02,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,11-02,President,,REPUBLICAN,Paul R,1,0,1
New Castle,11-02,President,,REPUBLICAN,Romney M,0,0,0
New Castle,11-02,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,12-02,President,,REPUBLICAN,Paul R,1,0,1
New Castle,12-02,President,,REPUBLICAN,Romney M,3,0,3
New Castle,12-02,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,16-02,President,,REPUBLICAN,Paul R,0,0,0
New Castle,16-02,President,,REPUBLICAN,Romney M,0,0,0
New Castle,16-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,17-02,President,,REPUBLICAN,Paul R,0,0,0
New Castle,17-02,President,,REPUBLICAN,Romney M,0,1,1
New Castle,17-02,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,01-03,President,,DEMOCRATIC,Biden J,17,0,17
New Castle,01-03,President,,DEMOCRATIC,Clinton H,124,1,125
New Castle,01-03,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,01-03,President,,DEMOCRATIC,Edwards J,2,0,2
New Castle,01-03,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,02-03,President,,DEMOCRATIC,Biden J,10,0,10
New Castle,02-03,President,,DEMOCRATIC,Clinton H,149,3,152
New Castle,02-03,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,02-03,President,,DEMOCRATIC,Edwards J,4,0,4
New Castle,02-03,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,04-03,President,,DEMOCRATIC,Biden J,2,0,2
New Castle,04-03,President,,DEMOCRATIC,Clinton H,12,0,12
New Castle,04-03,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,04-03,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,04-03,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,05-03,President,,DEMOCRATIC,Biden J,10,0,10
New Castle,05-03,President,,DEMOCRATIC,Clinton H,57,1,58
New Castle,05-03,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,05-03,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,05-03,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,07-03,President,,DEMOCRATIC,Biden J,2,0,2
New Castle,07-03,President,,DEMOCRATIC,Clinton H,48,0,48
New Castle,07-03,President,,DEMOCRATIC,Dodd C,1,0,1
New Castle,07-03,President,,DEMOCRATIC,Edwards J,3,0,3
New Castle,07-03,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,08-03,President,,DEMOCRATIC,Biden J,13,0,13
New Castle,08-03,President,,DEMOCRATIC,Clinton H,105,3,108
New Castle,08-03,President,,DEMOCRATIC,Dodd C,1,0,1
New Castle,08-03,President,,DEMOCRATIC,Edwards J,3,0,3
New Castle,08-03,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,10-03,President,,DEMOCRATIC,Biden J,21,0,21
New Castle,10-03,President,,DEMOCRATIC,Clinton H,37,0,37
New Castle,10-03,President,,DEMOCRATIC,Dodd C,1,0,1
New Castle,10-03,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,10-03,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,01-03,President,,DEMOCRATIC,Obama B,397,1,398
New Castle,01-03,President,,REPUBLICAN,Giuliani R,4,0,4
New Castle,01-03,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,01-03,President,,REPUBLICAN,Mccain J,8,1,9
New Castle,02-03,President,,DEMOCRATIC,Obama B,247,2,249
New Castle,02-03,President,,REPUBLICAN,Giuliani R,5,0,5
New Castle,02-03,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,02-03,President,,REPUBLICAN,Mccain J,32,1,33
New Castle,04-03,President,,DEMOCRATIC,Obama B,131,3,134
New Castle,04-03,President,,REPUBLICAN,Giuliani R,0,0,0
New Castle,04-03,President,,REPUBLICAN,Huckabee M,1,0,1
New Castle,04-03,President,,REPUBLICAN,Mccain J,0,0,0
New Castle,05-03,President,,DEMOCRATIC,Obama B,250,5,255
New Castle,05-03,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,05-03,President,,REPUBLICAN,Huckabee M,3,1,4
New Castle,05-03,President,,REPUBLICAN,Mccain J,4,0,4
New Castle,07-03,President,,DEMOCRATIC,Obama B,117,1,118
New Castle,07-03,President,,REPUBLICAN,Giuliani R,0,0,0
New Castle,07-03,President,,REPUBLICAN,Huckabee M,2,0,2
New Castle,07-03,President,,REPUBLICAN,Mccain J,6,0,6
New Castle,08-03,President,,DEMOCRATIC,Obama B,394,1,395
New Castle,08-03,President,,REPUBLICAN,Giuliani R,0,0,0
New Castle,08-03,President,,REPUBLICAN,Huckabee M,2,0,2
New Castle,08-03,President,,REPUBLICAN,Mccain J,13,0,13
New Castle,10-03,President,,DEMOCRATIC,Obama B,387,2,389
New Castle,10-03,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,10-03,President,,REPUBLICAN,Huckabee M,2,0,2
New Castle,10-03,President,,REPUBLICAN,Mccain J,1,0,1
New Castle,01-03,President,,REPUBLICAN,Paul R,1,0,1
New Castle,01-03,President,,REPUBLICAN,Romney M,3,0,3
New Castle,01-03,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,02-03,President,,REPUBLICAN,Paul R,1,0,1
New Castle,02-03,President,,REPUBLICAN,Romney M,12,0,12
New Castle,02-03,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,04-03,President,,REPUBLICAN,Paul R,0,0,0
New Castle,04-03,President,,REPUBLICAN,Romney M,0,0,0
New Castle,04-03,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,05-03,President,,REPUBLICAN,Paul R,0,0,0
New Castle,05-03,President,,REPUBLICAN,Romney M,0,0,0
New Castle,05-03,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,07-03,President,,REPUBLICAN,Paul R,1,0,1
New Castle,07-03,President,,REPUBLICAN,Romney M,2,0,2
New Castle,07-03,President,,REPUBLICAN,Tancredo T,0,0,0
New Castle,08-03,President,,REPUBLICAN,Paul R,1,0,1
New Castle,08-03,President,,REPUBLICAN,Romney M,5,0,5
New Castle,08-03,President,,REPUBLICAN,Tancredo T,3,0,3
New Castle,10-03,President,,REPUBLICAN,Paul R,1,0,1
New Castle,10-03,President,,REPUBLICAN,Romney M,2,0,2
New Castle,10-03,President,,REPUBLICAN,Tancredo T,1,0,1
New Castle,01-04,President,,DEMOCRATIC,Biden J,11,0,11
New Castle,01-04,President,,DEMOCRATIC,Clinton H,289,8,297
New Castle,01-04,President,,DEMOCRATIC,Dodd C,2,0,2
New Castle,01-04,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,01-04,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,02-04,President,,DEMOCRATIC,Biden J,4,1,5
New Castle,02-04,President,,DEMOCRATIC,Clinton H,42,4,46
New Castle,02-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,02-04,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,02-04,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,04-04,President,,DEMOCRATIC,Biden J,14,1,15
New Castle,04-04,President,,DEMOCRATIC,Clinton H,148,3,151
New Castle,04-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,04-04,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,04-04,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,05-04,President,,DEMOCRATIC,Biden J,5,0,5
New Castle,05-04,President,,DEMOCRATIC,Clinton H,144,4,148
New Castle,05-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,05-04,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,05-04,President,,DEMOCRATIC,Kucinich D,3,0,3
New Castle,06-04,President,,DEMOCRATIC,Biden J,11,0,11
New Castle,06-04,President,,DEMOCRATIC,Clinton H,124,1,125
New Castle,06-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,06-04,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,06-04,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,07-04,President,,DEMOCRATIC,Biden J,7,0,7
New Castle,07-04,President,,DEMOCRATIC,Clinton H,102,0,102
New Castle,07-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,07-04,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,07-04,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,08-04,President,,DEMOCRATIC,Biden J,7,0,7
New Castle,08-04,President,,DEMOCRATIC,Clinton H,106,1,107
New Castle,08-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,08-04,President,,DEMOCRATIC,Edwards J,1,0,1
New Castle,08-04,President,,DEMOCRATIC,Kucinich D,1,0,1
New Castle,10-04,President,,DEMOCRATIC,Biden J,10,1,11
New Castle,10-04,President,,DEMOCRATIC,Clinton H,102,2,104
New Castle,10-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,10-04,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,10-04,President,,DEMOCRATIC,Kucinich D,2,0,2
New Castle,13-04,President,,DEMOCRATIC,Biden J,8,0,8
New Castle,13-04,President,,DEMOCRATIC,Clinton H,84,2,86
New Castle,13-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,13-04,President,,DEMOCRATIC,Edwards J,3,1,4
New Castle,13-04,President,,DEMOCRATIC,Kucinich D,2,0,2
New Castle,16-04,President,,DEMOCRATIC,Biden J,1,0,1
New Castle,16-04,President,,DEMOCRATIC,Clinton H,12,1,13
New Castle,16-04,President,,DEMOCRATIC,Dodd C,0,0,0
New Castle,16-04,President,,DEMOCRATIC,Edwards J,0,0,0
New Castle,16-04,President,,DEMOCRATIC,Kucinich D,0,0,0
New Castle,01-04,President,,DEMOCRATIC,Obama B,413,19,432
New Castle,01-04,President,,REPUBLICAN,Giuliani R,5,0,5
New Castle,01-04,President,,REPUBLICAN,Huckabee M,21,1,22
New Castle,01-04,President,,REPUBLICAN,Mccain J,234,4,238
New Castle,02-04,President,,DEMOCRATIC,Obama B,43,2,45
New Castle,02-04,President,,REPUBLICAN,Giuliani R,0,1,1
New Castle,02-04,President,,REPUBLICAN,Huckabee M,5,0,5
New Castle,02-04,President,,REPUBLICAN,Mccain J,66,1,67
New Castle,04-04,President,,DEMOCRATIC,Obama B,166,3,169
New Castle,04-04,President,,REPUBLICAN,Giuliani R,7,0,7
New Castle,04-04,President,,REPUBLICAN,Huckabee M,8,0,8
New Castle,04-04,President,,REPUBLICAN,Mccain J,48,1,49
New Castle,05-04,President,,DEMOCRATIC,Obama B,359,4,363
New Castle,05-04,President,,REPUBLICAN,Giuliani R,12,1,13
New Castle,05-04,President,,REPUBLICAN,Huckabee M,18,0,18
New Castle,05-04,President,,REPUBLICAN,Mccain J,183,3,186
New Castle,06-04,President,,DEMOCRATIC,Obama B,174,1,175
New Castle,06-04,President,,REPUBLICAN,Giuliani R,2,1,3
New Castle,06-04,President,,REPUBLICAN,Huckabee M,1,0,1
New Castle,06-04,President,,REPUBLICAN,Mccain J,58,0,58
New Castle,07-04,President,,DEMOCRATIC,Obama B,166,3,169
New Castle,07-04,President,,REPUBLICAN,Giuliani R,5,0,5
New Castle,07-04,President,,REPUBLICAN,Huckabee M,8,0,8
New Castle,07-04,President,,REPUBLICAN,Mccain J,53,0,53
New Castle,08-04,President,,DEMOCRATIC,Obama B,151,1,152
New Castle,08-04,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,08-04,President,,REPUBLICAN,Huckabee M,4,0,4
New Castle,08-04,President,,REPUBLICAN,Mccain J,20,0,20
New Castle,10-04,President,,DEMOCRATIC,Obama B,171,1,172
New Castle,10-04,President,,REPUBLICAN,Giuliani R,2,0,2
New Castle,10-04,President,,REPUBLICAN,Huckabee M,3,0,3
New Castle,10-04,President,,REPUBLICAN,Mccain J,13,0,13
New Castle,13-04,President,,DEMOCRATIC,Obama B,80,1,81
New Castle,13-04,President,,REPUBLICAN,Giuliani R,1,0,1
New Castle,13-04,President,,REPUBLICAN,Huckabee M,3,0,3
New Castle,13-04,President,,REPUBLICAN,Mccain J,18,1,19
New Castle,16-04,President,,DEMOCRATIC,Obama B,6,1,7
New Castle,16-04,President,,REPUBLICAN,Giuliani R,4,0,4
New Castle,16-04,President,,REPUBLICAN,Huckabee M,4,0,4
New Castle,16-04,President,,REPUBLICAN,Mccain J,32,0,32
New Castle,01-04,President,,REPUBLICAN,Paul R,16,1,17
