county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,06-01,President,,REPUBLICAN,Carson B,0,0,0
New Castle,06-01,President,,REPUBLICAN,Cruz R,0,0,0
New Castle,06-01,President,,REPUBLICAN,Kasich J,0,0,0
New Castle,06-01,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,06-01,President,,REPUBLICAN,Trump D,4,0,4
New Castle,07-01,President,,REPUBLICAN,Carson B,0,0,0
New Castle,07-01,President,,REPUBLICAN,Cruz R,0,0,0
New Castle,07-01,President,,REPUBLICAN,Kasich J,4,0,4
New Castle,07-01,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,07-01,President,,REPUBLICAN,Trump D,5,0,5
New Castle,08-01,President,,REPUBLICAN,Carson B,1,0,1
New Castle,08-01,President,,REPUBLICAN,Cruz R,10,3,13
New Castle,08-01,President,,REPUBLICAN,Kasich J,13,0,13
New Castle,08-01,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,08-01,President,,REPUBLICAN,Trump D,24,0,24
New Castle,09-01,President,,REPUBLICAN,Carson B,1,0,1
New Castle,09-01,President,,REPUBLICAN,Cruz R,5,0,5
New Castle,09-01,President,,REPUBLICAN,Kasich J,16,0,16
New Castle,09-01,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,09-01,President,,REPUBLICAN,Trump D,6,0,6
New Castle,10-01,President,,REPUBLICAN,Carson B,0,0,0
New Castle,10-01,President,,REPUBLICAN,Cruz R,1,0,1
New Castle,10-01,President,,REPUBLICAN,Kasich J,1,0,1
New Castle,10-01,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,10-01,President,,REPUBLICAN,Trump D,2,0,2
New Castle,12-01,President,,REPUBLICAN,Carson B,0,0,0
New Castle,12-01,President,,REPUBLICAN,Cruz R,7,0,7
New Castle,12-01,President,,REPUBLICAN,Kasich J,6,0,6
New Castle,12-01,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,12-01,President,,REPUBLICAN,Trump D,14,0,14
New Castle,14-01,President,,REPUBLICAN,Carson B,6,0,6
New Castle,14-01,President,,REPUBLICAN,Cruz R,17,1,18
New Castle,14-01,President,,REPUBLICAN,Kasich J,34,1,35
New Castle,14-01,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,14-01,President,,REPUBLICAN,Trump D,51,0,51
New Castle,01-02,President,,DEMOCRATIC,Clinton H,312,9,321
New Castle,01-02,President,,DEMOCRATIC,De La Fuen,2,0,2
New Castle,01-02,President,,DEMOCRATIC,Sanders B,93,0,93
New Castle,01-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,02-02,President,,DEMOCRATIC,Clinton H,149,3,152
New Castle,02-02,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,02-02,President,,DEMOCRATIC,Sanders B,40,1,41
New Castle,02-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,03-02,President,,DEMOCRATIC,Clinton H,170,5,175
New Castle,03-02,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,03-02,President,,DEMOCRATIC,Sanders B,97,0,97
New Castle,03-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,04-02,President,,DEMOCRATIC,Clinton H,147,6,153
New Castle,04-02,President,,DEMOCRATIC,De La Fuen,2,0,2
New Castle,04-02,President,,DEMOCRATIC,Sanders B,92,1,93
New Castle,04-02,President,,REPUBLICAN,Bush J,2,0,2
New Castle,05-02,President,,DEMOCRATIC,Clinton H,197,3,200
New Castle,05-02,President,,DEMOCRATIC,De La Fuen,6,0,6
New Castle,05-02,President,,DEMOCRATIC,Sanders B,151,0,151
New Castle,05-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,06-02,President,,DEMOCRATIC,Clinton H,106,8,114
New Castle,06-02,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,06-02,President,,DEMOCRATIC,Sanders B,75,1,76
New Castle,06-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,07-02,President,,DEMOCRATIC,Clinton H,140,1,141
New Castle,07-02,President,,DEMOCRATIC,De La Fuen,5,0,5
New Castle,07-02,President,,DEMOCRATIC,Sanders B,124,1,125
New Castle,07-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,10-02,President,,DEMOCRATIC,Clinton H,129,1,130
New Castle,10-02,President,,DEMOCRATIC,De La Fuen,3,0,3
New Castle,10-02,President,,DEMOCRATIC,Sanders B,87,5,92
New Castle,10-02,President,,REPUBLICAN,Bush J,1,0,1
New Castle,11-02,President,,DEMOCRATIC,Clinton H,251,3,254
New Castle,11-02,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,11-02,President,,DEMOCRATIC,Sanders B,122,2,124
New Castle,11-02,President,,REPUBLICAN,Bush J,1,0,1
New Castle,12-02,President,,DEMOCRATIC,Clinton H,134,1,135
New Castle,12-02,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,12-02,President,,DEMOCRATIC,Sanders B,59,1,60
New Castle,12-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,17-02,President,,DEMOCRATIC,Clinton H,0,49,49
New Castle,17-02,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,17-02,President,,DEMOCRATIC,Sanders B,0,37,37
New Castle,17-02,President,,REPUBLICAN,Bush J,0,0,0
New Castle,01-02,President,,REPUBLICAN,Carson B,1,0,1
New Castle,01-02,President,,REPUBLICAN,Cruz R,4,1,5
New Castle,01-02,President,,REPUBLICAN,Kasich J,4,0,4
New Castle,01-02,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,01-02,President,,REPUBLICAN,Trump D,2,0,2
New Castle,02-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,02-02,President,,REPUBLICAN,Cruz R,0,0,0
New Castle,02-02,President,,REPUBLICAN,Kasich J,0,0,0
New Castle,02-02,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,02-02,President,,REPUBLICAN,Trump D,0,0,0
New Castle,03-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,03-02,President,,REPUBLICAN,Cruz R,1,0,1
New Castle,03-02,President,,REPUBLICAN,Kasich J,5,1,6
New Castle,03-02,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,03-02,President,,REPUBLICAN,Trump D,4,0,4
New Castle,04-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,04-02,President,,REPUBLICAN,Cruz R,17,0,17
New Castle,04-02,President,,REPUBLICAN,Kasich J,15,0,15
New Castle,04-02,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,04-02,President,,REPUBLICAN,Trump D,17,1,18
New Castle,05-02,President,,REPUBLICAN,Carson B,0,1,1
New Castle,05-02,President,,REPUBLICAN,Cruz R,9,1,10
New Castle,05-02,President,,REPUBLICAN,Kasich J,12,0,12
New Castle,05-02,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,05-02,President,,REPUBLICAN,Trump D,17,0,17
New Castle,06-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,06-02,President,,REPUBLICAN,Cruz R,5,1,6
New Castle,06-02,President,,REPUBLICAN,Kasich J,7,0,7
New Castle,06-02,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,06-02,President,,REPUBLICAN,Trump D,10,0,10
New Castle,07-02,President,,REPUBLICAN,Carson B,1,0,1
New Castle,07-02,President,,REPUBLICAN,Cruz R,12,0,12
New Castle,07-02,President,,REPUBLICAN,Kasich J,19,0,19
New Castle,07-02,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,07-02,President,,REPUBLICAN,Trump D,54,1,55
New Castle,10-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,10-02,President,,REPUBLICAN,Cruz R,5,1,6
New Castle,10-02,President,,REPUBLICAN,Kasich J,5,0,5
New Castle,10-02,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,10-02,President,,REPUBLICAN,Trump D,11,0,11
New Castle,11-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,11-02,President,,REPUBLICAN,Cruz R,0,0,0
New Castle,11-02,President,,REPUBLICAN,Kasich J,2,0,2
New Castle,11-02,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,11-02,President,,REPUBLICAN,Trump D,1,0,1
New Castle,12-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,12-02,President,,REPUBLICAN,Cruz R,0,0,0
New Castle,12-02,President,,REPUBLICAN,Kasich J,3,0,3
New Castle,12-02,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,12-02,President,,REPUBLICAN,Trump D,0,0,0
New Castle,17-02,President,,REPUBLICAN,Carson B,0,0,0
New Castle,17-02,President,,REPUBLICAN,Cruz R,0,9,9
New Castle,17-02,President,,REPUBLICAN,Kasich J,0,2,2
New Castle,17-02,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,17-02,President,,REPUBLICAN,Trump D,0,5,5
New Castle,01-03,President,,DEMOCRATIC,Clinton H,250,5,255
New Castle,01-03,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,01-03,President,,DEMOCRATIC,Sanders B,122,0,122
New Castle,01-03,President,,REPUBLICAN,Bush J,0,0,0
New Castle,02-03,President,,DEMOCRATIC,Clinton H,195,4,199
New Castle,02-03,President,,DEMOCRATIC,De La Fuen,1,1,2
New Castle,02-03,President,,DEMOCRATIC,Sanders B,169,2,171
New Castle,02-03,President,,REPUBLICAN,Bush J,0,0,0
New Castle,03-03,President,,DEMOCRATIC,Clinton H,289,5,294
New Castle,03-03,President,,DEMOCRATIC,De La Fuen,5,0,5
New Castle,03-03,President,,DEMOCRATIC,Sanders B,153,4,157
New Castle,03-03,President,,REPUBLICAN,Bush J,1,0,1
New Castle,04-03,President,,DEMOCRATIC,Clinton H,192,2,194
New Castle,04-03,President,,DEMOCRATIC,De La Fuen,2,0,2
New Castle,04-03,President,,DEMOCRATIC,Sanders B,82,0,82
New Castle,04-03,President,,REPUBLICAN,Bush J,0,1,1
New Castle,07-03,President,,DEMOCRATIC,Clinton H,218,16,234
New Castle,07-03,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,07-03,President,,DEMOCRATIC,Sanders B,129,3,132
New Castle,07-03,President,,REPUBLICAN,Bush J,0,0,0
New Castle,08-03,President,,DEMOCRATIC,Clinton H,349,13,362
New Castle,08-03,President,,DEMOCRATIC,De La Fuen,9,0,9
New Castle,08-03,President,,DEMOCRATIC,Sanders B,255,1,256
New Castle,08-03,President,,REPUBLICAN,Bush J,0,0,0
New Castle,01-03,President,,REPUBLICAN,Carson B,2,0,2
New Castle,01-03,President,,REPUBLICAN,Cruz R,7,1,8
New Castle,01-03,President,,REPUBLICAN,Kasich J,5,0,5
New Castle,01-03,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,01-03,President,,REPUBLICAN,Trump D,5,0,5
New Castle,02-03,President,,REPUBLICAN,Carson B,0,0,0
New Castle,02-03,President,,REPUBLICAN,Cruz R,10,0,10
New Castle,02-03,President,,REPUBLICAN,Kasich J,15,0,15
New Castle,02-03,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,02-03,President,,REPUBLICAN,Trump D,21,0,21
New Castle,03-03,President,,REPUBLICAN,Carson B,1,0,1
New Castle,03-03,President,,REPUBLICAN,Cruz R,29,0,29
New Castle,03-03,President,,REPUBLICAN,Kasich J,138,5,143
New Castle,03-03,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,03-03,President,,REPUBLICAN,Trump D,105,2,107
New Castle,04-03,President,,REPUBLICAN,Carson B,0,0,0
New Castle,04-03,President,,REPUBLICAN,Cruz R,1,0,1
New Castle,04-03,President,,REPUBLICAN,Kasich J,3,0,3
New Castle,04-03,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,04-03,President,,REPUBLICAN,Trump D,4,0,4
New Castle,07-03,President,,REPUBLICAN,Carson B,0,0,0
New Castle,07-03,President,,REPUBLICAN,Cruz R,2,0,2
New Castle,07-03,President,,REPUBLICAN,Kasich J,6,1,7
New Castle,07-03,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,07-03,President,,REPUBLICAN,Trump D,6,0,6
New Castle,08-03,President,,REPUBLICAN,Carson B,1,0,1
New Castle,08-03,President,,REPUBLICAN,Cruz R,12,2,14
New Castle,08-03,President,,REPUBLICAN,Kasich J,11,0,11
New Castle,08-03,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,08-03,President,,REPUBLICAN,Trump D,35,0,35
New Castle,01-04,President,,DEMOCRATIC,Clinton H,295,11,306
New Castle,01-04,President,,DEMOCRATIC,De La Fuen,6,0,6
New Castle,01-04,President,,DEMOCRATIC,Sanders B,164,8,172
New Castle,01-04,President,,REPUBLICAN,Bush J,1,0,1
New Castle,02-04,President,,DEMOCRATIC,Clinton H,165,10,175
New Castle,02-04,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,02-04,President,,DEMOCRATIC,Sanders B,73,8,81
New Castle,02-04,President,,REPUBLICAN,Bush J,3,0,3
New Castle,03-04,President,,DEMOCRATIC,Clinton H,279,7,286
New Castle,03-04,President,,DEMOCRATIC,De La Fuen,5,0,5
New Castle,03-04,President,,DEMOCRATIC,Sanders B,177,5,182
New Castle,03-04,President,,REPUBLICAN,Bush J,2,1,3
New Castle,06-04,President,,DEMOCRATIC,Clinton H,183,3,186
New Castle,06-04,President,,DEMOCRATIC,De La Fuen,2,1,3
New Castle,06-04,President,,DEMOCRATIC,Sanders B,124,3,127
New Castle,06-04,President,,REPUBLICAN,Bush J,1,0,1
New Castle,07-04,President,,DEMOCRATIC,Clinton H,179,16,195
New Castle,07-04,President,,DEMOCRATIC,De La Fuen,3,0,3
New Castle,07-04,President,,DEMOCRATIC,Sanders B,170,5,175
New Castle,07-04,President,,REPUBLICAN,Bush J,1,0,1
New Castle,08-04,President,,DEMOCRATIC,Clinton H,180,6,186
New Castle,08-04,President,,DEMOCRATIC,De La Fuen,3,0,3
New Castle,08-04,President,,DEMOCRATIC,Sanders B,150,5,155
New Castle,08-04,President,,REPUBLICAN,Bush J,3,0,3
New Castle,09-04,President,,DEMOCRATIC,Clinton H,143,10,153
New Castle,09-04,President,,DEMOCRATIC,De La Fuen,1,0,1
New Castle,09-04,President,,DEMOCRATIC,Sanders B,122,3,125
New Castle,09-04,President,,REPUBLICAN,Bush J,0,0,0
New Castle,10-04,President,,DEMOCRATIC,Clinton H,79,3,82
New Castle,10-04,President,,DEMOCRATIC,De La Fuen,1,1,2
New Castle,10-04,President,,DEMOCRATIC,Sanders B,80,0,80
New Castle,10-04,President,,REPUBLICAN,Bush J,1,0,1
New Castle,12-04,President,,DEMOCRATIC,Clinton H,134,8,142
New Castle,12-04,President,,DEMOCRATIC,De La Fuen,1,0,1
New Castle,12-04,President,,DEMOCRATIC,Sanders B,101,3,104
New Castle,12-04,President,,REPUBLICAN,Bush J,3,0,3
New Castle,15-04,President,,DEMOCRATIC,Clinton H,32,2,34
New Castle,15-04,President,,DEMOCRATIC,De La Fuen,0,0,0
New Castle,15-04,President,,DEMOCRATIC,Sanders B,40,1,41
New Castle,15-04,President,,REPUBLICAN,Bush J,0,0,0
New Castle,01-04,President,,REPUBLICAN,Carson B,0,0,0
New Castle,01-04,President,,REPUBLICAN,Cruz R,19,1,20
New Castle,01-04,President,,REPUBLICAN,Kasich J,75,3,78
New Castle,01-04,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,01-04,President,,REPUBLICAN,Trump D,69,3,72
New Castle,02-04,President,,REPUBLICAN,Carson B,1,0,1
New Castle,02-04,President,,REPUBLICAN,Cruz R,29,6,35
New Castle,02-04,President,,REPUBLICAN,Kasich J,151,3,154
New Castle,02-04,President,,REPUBLICAN,Rubio M,3,0,3
New Castle,02-04,President,,REPUBLICAN,Trump D,104,4,108
New Castle,03-04,President,,REPUBLICAN,Carson B,0,0,0
New Castle,03-04,President,,REPUBLICAN,Cruz R,11,2,13
New Castle,03-04,President,,REPUBLICAN,Kasich J,96,9,105
New Castle,03-04,President,,REPUBLICAN,Rubio M,3,0,3
New Castle,03-04,President,,REPUBLICAN,Trump D,64,2,66
New Castle,06-04,President,,REPUBLICAN,Carson B,0,0,0
New Castle,06-04,President,,REPUBLICAN,Cruz R,10,0,10
New Castle,06-04,President,,REPUBLICAN,Kasich J,45,1,46
New Castle,06-04,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,06-04,President,,REPUBLICAN,Trump D,41,2,43
New Castle,07-04,President,,REPUBLICAN,Carson B,1,0,1
New Castle,07-04,President,,REPUBLICAN,Cruz R,17,3,20
New Castle,07-04,President,,REPUBLICAN,Kasich J,36,2,38
New Castle,07-04,President,,REPUBLICAN,Rubio M,2,1,3
New Castle,07-04,President,,REPUBLICAN,Trump D,44,2,46
New Castle,08-04,President,,REPUBLICAN,Carson B,5,0,5
New Castle,08-04,President,,REPUBLICAN,Cruz R,30,1,31
New Castle,08-04,President,,REPUBLICAN,Kasich J,90,6,96
New Castle,08-04,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,08-04,President,,REPUBLICAN,Trump D,151,3,154
New Castle,09-04,President,,REPUBLICAN,Carson B,2,0,2
New Castle,09-04,President,,REPUBLICAN,Cruz R,9,0,9
New Castle,09-04,President,,REPUBLICAN,Kasich J,22,1,23
New Castle,09-04,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,09-04,President,,REPUBLICAN,Trump D,16,1,17
New Castle,10-04,President,,REPUBLICAN,Carson B,0,0,0
New Castle,10-04,President,,REPUBLICAN,Cruz R,5,1,6
New Castle,10-04,President,,REPUBLICAN,Kasich J,14,0,14
New Castle,10-04,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,10-04,President,,REPUBLICAN,Trump D,16,0,16
New Castle,12-04,President,,REPUBLICAN,Carson B,2,0,2
New Castle,12-04,President,,REPUBLICAN,Cruz R,33,0,33
New Castle,12-04,President,,REPUBLICAN,Kasich J,98,1,99
New Castle,12-04,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,12-04,President,,REPUBLICAN,Trump D,100,2,102
New Castle,15-04,President,,REPUBLICAN,Carson B,0,1,1
New Castle,15-04,President,,REPUBLICAN,Cruz R,7,0,7
New Castle,15-04,President,,REPUBLICAN,Kasich J,32,3,35
New Castle,15-04,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,15-04,President,,REPUBLICAN,Trump D,61,2,63
New Castle,01-05,President,,DEMOCRATIC,Clinton H,325,19,344
New Castle,01-05,President,,DEMOCRATIC,De La Fuen,4,0,4
New Castle,01-05,President,,DEMOCRATIC,Sanders B,162,4,166
New Castle,01-05,President,,REPUBLICAN,Bush J,0,2,2
New Castle,02-05,President,,DEMOCRATIC,Clinton H,426,5,431
New Castle,02-05,President,,DEMOCRATIC,De La Fuen,7,0,7
New Castle,02-05,President,,DEMOCRATIC,Sanders B,256,4,260
New Castle,02-05,President,,REPUBLICAN,Bush J,2,0,2
New Castle,04-05,President,,DEMOCRATIC,Clinton H,363,6,369
New Castle,04-05,President,,DEMOCRATIC,De La Fuen,2,0,2
New Castle,04-05,President,,DEMOCRATIC,Sanders B,219,1,220
New Castle,04-05,President,,REPUBLICAN,Bush J,1,0,1
New Castle,06-05,President,,DEMOCRATIC,Clinton H,351,5,356
New Castle,06-05,President,,DEMOCRATIC,De La Fuen,3,0,3
New Castle,06-05,President,,DEMOCRATIC,Sanders B,194,0,194
New Castle,06-05,President,,REPUBLICAN,Bush J,1,0,1
New Castle,07-05,President,,DEMOCRATIC,Clinton H,242,2,244
New Castle,07-05,President,,DEMOCRATIC,De La Fuen,1,0,1
New Castle,07-05,President,,DEMOCRATIC,Sanders B,154,4,158
New Castle,07-05,President,,REPUBLICAN,Bush J,2,0,2
New Castle,08-05,President,,DEMOCRATIC,Clinton H,317,4,321
New Castle,08-05,President,,DEMOCRATIC,De La Fuen,4,0,4
New Castle,08-05,President,,DEMOCRATIC,Sanders B,147,4,151
New Castle,08-05,President,,REPUBLICAN,Bush J,2,0,2
New Castle,09-05,President,,DEMOCRATIC,Clinton H,371,2,373
New Castle,09-05,President,,DEMOCRATIC,De La Fuen,1,0,1
New Castle,09-05,President,,DEMOCRATIC,Sanders B,213,2,215
New Castle,09-05,President,,REPUBLICAN,Bush J,0,0,0
New Castle,01-05,President,,REPUBLICAN,Carson B,0,0,0
New Castle,01-05,President,,REPUBLICAN,Cruz R,15,5,20
New Castle,01-05,President,,REPUBLICAN,Kasich J,11,0,11
New Castle,01-05,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,01-05,President,,REPUBLICAN,Trump D,58,0,58
New Castle,02-05,President,,REPUBLICAN,Carson B,3,0,3
New Castle,02-05,President,,REPUBLICAN,Cruz R,37,0,37
New Castle,02-05,President,,REPUBLICAN,Kasich J,21,0,21
New Castle,02-05,President,,REPUBLICAN,Rubio M,3,0,3
New Castle,02-05,President,,REPUBLICAN,Trump D,115,2,117
New Castle,04-05,President,,REPUBLICAN,Carson B,2,0,2
New Castle,04-05,President,,REPUBLICAN,Cruz R,17,0,17
New Castle,04-05,President,,REPUBLICAN,Kasich J,14,0,14
New Castle,04-05,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,04-05,President,,REPUBLICAN,Trump D,29,0,29
New Castle,06-05,President,,REPUBLICAN,Carson B,1,0,1
New Castle,06-05,President,,REPUBLICAN,Cruz R,33,4,37
New Castle,06-05,President,,REPUBLICAN,Kasich J,31,1,32
New Castle,06-05,President,,REPUBLICAN,Rubio M,0,0,0
New Castle,06-05,President,,REPUBLICAN,Trump D,87,3,90
New Castle,07-05,President,,REPUBLICAN,Carson B,4,0,4
New Castle,07-05,President,,REPUBLICAN,Cruz R,13,1,14
New Castle,07-05,President,,REPUBLICAN,Kasich J,13,1,14
New Castle,07-05,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,07-05,President,,REPUBLICAN,Trump D,52,1,53
New Castle,08-05,President,,REPUBLICAN,Carson B,1,0,1
New Castle,08-05,President,,REPUBLICAN,Cruz R,33,1,34
New Castle,08-05,President,,REPUBLICAN,Kasich J,19,1,20
New Castle,08-05,President,,REPUBLICAN,Rubio M,2,0,2
New Castle,08-05,President,,REPUBLICAN,Trump D,77,2,79
New Castle,09-05,President,,REPUBLICAN,Carson B,3,0,3
New Castle,09-05,President,,REPUBLICAN,Cruz R,19,0,19
New Castle,09-05,President,,REPUBLICAN,Kasich J,13,0,13
New Castle,09-05,President,,REPUBLICAN,Rubio M,1,0,1
New Castle,09-05,President,,REPUBLICAN,Trump D,35,0,35
New Castle,01-06,President,,DEMOCRATIC,Clinton H,302,8,310
New Castle,01-06,President,,DEMOCRATIC,De La Fuen,7,0,7
New Castle,01-06,President,,DEMOCRATIC,Sanders B,305,6,311
New Castle,01-06,President,,REPUBLICAN,Bush J,4,0,4
New Castle,02-06,President,,DEMOCRATIC,Clinton H,209,10,219
New Castle,02-06,President,,DEMOCRATIC,De La Fuen,2,0,2
New Castle,02-06,President,,DEMOCRATIC,Sanders B,125,7,132
New Castle,02-06,President,,REPUBLICAN,Bush J,2,1,3
New Castle,04-06,President,,DEMOCRATIC,Clinton H,144,2,146
New Castle,04-06,President,,DEMOCRATIC,De La Fuen,2,0,2
New Castle,04-06,President,,DEMOCRATIC,Sanders B,134,3,137
New Castle,04-06,President,,REPUBLICAN,Bush J,4,0,4
New Castle,05-06,President,,DEMOCRATIC,Clinton H,297,7,304
New Castle,05-06,President,,DEMOCRATIC,De La Fuen,2,1,3
New Castle,05-06,President,,DEMOCRATIC,Sanders B,190,5,195
