county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,17-02,U.S. Senate,,REPUBLICAN,O'Donnell,0,0,0
New Castle,17-02,U.S. Senate,,REPUBLICAN,Protack M,0,4,4
New Castle,17-02,U.S. Senate,,REPUBLICAN,Ting J,0,1,1
New Castle,01-03,U.S. Senate,,REPUBLICAN,O'Donnell,0,0,0
New Castle,01-03,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,01-03,U.S. Senate,,REPUBLICAN,Ting J,1,0,1
New Castle,02-03,U.S. Senate,,REPUBLICAN,O'Donnell,4,0,4
New Castle,02-03,U.S. Senate,,REPUBLICAN,Protack M,5,0,5
New Castle,02-03,U.S. Senate,,REPUBLICAN,Ting J,6,0,6
New Castle,03-03,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,03-03,U.S. Senate,,REPUBLICAN,Protack M,1,0,1
New Castle,03-03,U.S. Senate,,REPUBLICAN,Ting J,0,0,0
New Castle,04-03,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,04-03,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,04-03,U.S. Senate,,REPUBLICAN,Ting J,0,0,0
New Castle,05-03,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,05-03,U.S. Senate,,REPUBLICAN,Protack M,2,0,2
New Castle,05-03,U.S. Senate,,REPUBLICAN,Ting J,1,1,2
New Castle,07-03,U.S. Senate,,REPUBLICAN,O'Donnell,1,0,1
New Castle,07-03,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,07-03,U.S. Senate,,REPUBLICAN,Ting J,1,0,1
New Castle,08-03,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,08-03,U.S. Senate,,REPUBLICAN,Protack M,1,0,1
New Castle,08-03,U.S. Senate,,REPUBLICAN,Ting J,1,0,1
New Castle,10-03,U.S. Senate,,REPUBLICAN,O'Donnell,0,0,0
New Castle,10-03,U.S. Senate,,REPUBLICAN,Protack M,2,0,2
New Castle,10-03,U.S. Senate,,REPUBLICAN,Ting J,2,0,2
New Castle,12-03,U.S. Senate,,REPUBLICAN,O'Donnell,0,0,0
New Castle,12-03,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,12-03,U.S. Senate,,REPUBLICAN,Ting J,0,1,1
New Castle,01-04,U.S. Senate,,REPUBLICAN,O'Donnell,14,0,14
New Castle,01-04,U.S. Senate,,REPUBLICAN,Protack M,12,0,12
New Castle,01-04,U.S. Senate,,REPUBLICAN,Ting J,51,2,53
New Castle,02-04,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,02-04,U.S. Senate,,REPUBLICAN,Protack M,7,0,7
New Castle,02-04,U.S. Senate,,REPUBLICAN,Ting J,33,0,33
New Castle,03-04,U.S. Senate,,REPUBLICAN,O'Donnell,12,1,13
New Castle,03-04,U.S. Senate,,REPUBLICAN,Protack M,14,0,14
New Castle,03-04,U.S. Senate,,REPUBLICAN,Ting J,79,2,81
New Castle,04-04,U.S. Senate,,REPUBLICAN,O'Donnell,16,0,16
New Castle,04-04,U.S. Senate,,REPUBLICAN,Protack M,21,0,21
New Castle,04-04,U.S. Senate,,REPUBLICAN,Ting J,25,0,25
New Castle,05-04,U.S. Senate,,REPUBLICAN,O'Donnell,5,1,6
New Castle,05-04,U.S. Senate,,REPUBLICAN,Protack M,22,2,24
New Castle,05-04,U.S. Senate,,REPUBLICAN,Ting J,76,0,76
New Castle,06-04,U.S. Senate,,REPUBLICAN,O'Donnell,7,0,7
New Castle,06-04,U.S. Senate,,REPUBLICAN,Protack M,3,0,3
New Castle,06-04,U.S. Senate,,REPUBLICAN,Ting J,22,1,23
New Castle,07-04,U.S. Senate,,REPUBLICAN,O'Donnell,11,0,11
New Castle,07-04,U.S. Senate,,REPUBLICAN,Protack M,17,0,17
New Castle,07-04,U.S. Senate,,REPUBLICAN,Ting J,16,1,17
New Castle,08-04,U.S. Senate,,REPUBLICAN,O'Donnell,0,0,0
New Castle,08-04,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,08-04,U.S. Senate,,REPUBLICAN,Ting J,0,0,0
New Castle,09-04,U.S. Senate,,REPUBLICAN,O'Donnell,7,1,8
New Castle,09-04,U.S. Senate,,REPUBLICAN,Protack M,3,0,3
New Castle,09-04,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
New Castle,10-04,U.S. Senate,,REPUBLICAN,O'Donnell,3,1,4
New Castle,10-04,U.S. Senate,,REPUBLICAN,Protack M,3,0,3
New Castle,10-04,U.S. Senate,,REPUBLICAN,Ting J,5,0,5
New Castle,12-04,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,12-04,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,12-04,U.S. Senate,,REPUBLICAN,Ting J,1,0,1
New Castle,13-04,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,13-04,U.S. Senate,,REPUBLICAN,Protack M,5,0,5
New Castle,13-04,U.S. Senate,,REPUBLICAN,Ting J,7,1,8
New Castle,16-04,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,16-04,U.S. Senate,,REPUBLICAN,Protack M,6,0,6
New Castle,16-04,U.S. Senate,,REPUBLICAN,Ting J,25,0,25
New Castle,18-04,U.S. Senate,,REPUBLICAN,O'Donnell,0,0,0
New Castle,18-04,U.S. Senate,,REPUBLICAN,Protack M,0,0,0
New Castle,18-04,U.S. Senate,,REPUBLICAN,Ting J,0,0,0
New Castle,01-05,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,01-05,U.S. Senate,,REPUBLICAN,Protack M,6,0,6
New Castle,01-05,U.S. Senate,,REPUBLICAN,Ting J,7,3,10
New Castle,03-05,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,03-05,U.S. Senate,,REPUBLICAN,Protack M,12,1,13
New Castle,03-05,U.S. Senate,,REPUBLICAN,Ting J,5,0,5
New Castle,04-05,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,04-05,U.S. Senate,,REPUBLICAN,Protack M,9,0,9
New Castle,04-05,U.S. Senate,,REPUBLICAN,Ting J,5,0,5
New Castle,06-05,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,06-05,U.S. Senate,,REPUBLICAN,Protack M,3,0,3
New Castle,06-05,U.S. Senate,,REPUBLICAN,Ting J,0,1,1
New Castle,09-05,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,09-05,U.S. Senate,,REPUBLICAN,Protack M,9,0,9
New Castle,09-05,U.S. Senate,,REPUBLICAN,Ting J,3,0,3
New Castle,11-05,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,11-05,U.S. Senate,,REPUBLICAN,Protack M,2,0,2
New Castle,11-05,U.S. Senate,,REPUBLICAN,Ting J,3,0,3
New Castle,01-06,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,01-06,U.S. Senate,,REPUBLICAN,Protack M,12,0,12
New Castle,01-06,U.S. Senate,,REPUBLICAN,Ting J,10,0,10
New Castle,02-06,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,02-06,U.S. Senate,,REPUBLICAN,Protack M,22,0,22
New Castle,02-06,U.S. Senate,,REPUBLICAN,Ting J,30,0,30
New Castle,03-06,U.S. Senate,,REPUBLICAN,O'Donnell,26,0,26
New Castle,03-06,U.S. Senate,,REPUBLICAN,Protack M,30,1,31
New Castle,03-06,U.S. Senate,,REPUBLICAN,Ting J,36,2,38
New Castle,04-06,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,04-06,U.S. Senate,,REPUBLICAN,Protack M,32,0,32
New Castle,04-06,U.S. Senate,,REPUBLICAN,Ting J,21,0,21
New Castle,05-06,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,05-06,U.S. Senate,,REPUBLICAN,Protack M,1,0,1
New Castle,05-06,U.S. Senate,,REPUBLICAN,Ting J,5,0,5
New Castle,06-06,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,06-06,U.S. Senate,,REPUBLICAN,Protack M,17,0,17
New Castle,06-06,U.S. Senate,,REPUBLICAN,Ting J,23,0,23
New Castle,07-06,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,07-06,U.S. Senate,,REPUBLICAN,Protack M,32,1,33
New Castle,07-06,U.S. Senate,,REPUBLICAN,Ting J,46,1,47
New Castle,09-06,U.S. Senate,,REPUBLICAN,O'Donnell,1,0,1
New Castle,09-06,U.S. Senate,,REPUBLICAN,Protack M,4,0,4
New Castle,09-06,U.S. Senate,,REPUBLICAN,Ting J,4,0,4
New Castle,10-06,U.S. Senate,,REPUBLICAN,O'Donnell,1,0,1
New Castle,10-06,U.S. Senate,,REPUBLICAN,Protack M,23,0,23
New Castle,10-06,U.S. Senate,,REPUBLICAN,Ting J,6,0,6
New Castle,11-06,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,11-06,U.S. Senate,,REPUBLICAN,Protack M,7,0,7
New Castle,11-06,U.S. Senate,,REPUBLICAN,Ting J,3,0,3
New Castle,12-06,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,12-06,U.S. Senate,,REPUBLICAN,Protack M,1,0,1
New Castle,12-06,U.S. Senate,,REPUBLICAN,Ting J,3,0,3
New Castle,01-07,U.S. Senate,,REPUBLICAN,O'Donnell,15,0,15
New Castle,01-07,U.S. Senate,,REPUBLICAN,Protack M,36,1,37
New Castle,01-07,U.S. Senate,,REPUBLICAN,Ting J,53,0,53
New Castle,02-07,U.S. Senate,,REPUBLICAN,O'Donnell,24,0,24
New Castle,02-07,U.S. Senate,,REPUBLICAN,Protack M,52,3,55
New Castle,02-07,U.S. Senate,,REPUBLICAN,Ting J,62,2,64
New Castle,04-07,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,04-07,U.S. Senate,,REPUBLICAN,Protack M,3,0,3
New Castle,04-07,U.S. Senate,,REPUBLICAN,Ting J,3,0,3
New Castle,05-07,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,05-07,U.S. Senate,,REPUBLICAN,Protack M,6,0,6
New Castle,05-07,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
New Castle,06-07,U.S. Senate,,REPUBLICAN,O'Donnell,16,0,16
New Castle,06-07,U.S. Senate,,REPUBLICAN,Protack M,22,2,24
New Castle,06-07,U.S. Senate,,REPUBLICAN,Ting J,35,1,36
New Castle,07-07,U.S. Senate,,REPUBLICAN,O'Donnell,7,0,7
New Castle,07-07,U.S. Senate,,REPUBLICAN,Protack M,14,0,14
New Castle,07-07,U.S. Senate,,REPUBLICAN,Ting J,11,0,11
New Castle,08-07,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,08-07,U.S. Senate,,REPUBLICAN,Protack M,26,0,26
New Castle,08-07,U.S. Senate,,REPUBLICAN,Ting J,21,0,21
New Castle,09-07,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,09-07,U.S. Senate,,REPUBLICAN,Protack M,10,0,10
New Castle,09-07,U.S. Senate,,REPUBLICAN,Ting J,12,0,12
New Castle,12-07,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,12-07,U.S. Senate,,REPUBLICAN,Protack M,15,0,15
New Castle,12-07,U.S. Senate,,REPUBLICAN,Ting J,38,2,40
New Castle,13-07,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,13-07,U.S. Senate,,REPUBLICAN,Protack M,28,0,28
New Castle,13-07,U.S. Senate,,REPUBLICAN,Ting J,50,3,53
New Castle,01-08,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,01-08,U.S. Senate,,REPUBLICAN,Protack M,10,1,11
New Castle,01-08,U.S. Senate,,REPUBLICAN,Ting J,19,0,19
New Castle,02-08,U.S. Senate,,REPUBLICAN,O'Donnell,12,0,12
New Castle,02-08,U.S. Senate,,REPUBLICAN,Protack M,36,0,36
New Castle,02-08,U.S. Senate,,REPUBLICAN,Ting J,24,2,26
New Castle,03-08,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,03-08,U.S. Senate,,REPUBLICAN,Protack M,10,0,10
New Castle,03-08,U.S. Senate,,REPUBLICAN,Ting J,23,0,23
New Castle,04-08,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,04-08,U.S. Senate,,REPUBLICAN,Protack M,13,0,13
New Castle,04-08,U.S. Senate,,REPUBLICAN,Ting J,8,0,8
New Castle,05-08,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,05-08,U.S. Senate,,REPUBLICAN,Protack M,24,1,25
New Castle,05-08,U.S. Senate,,REPUBLICAN,Ting J,14,2,16
New Castle,06-08,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,06-08,U.S. Senate,,REPUBLICAN,Protack M,22,0,22
New Castle,06-08,U.S. Senate,,REPUBLICAN,Ting J,16,0,16
New Castle,07-08,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,07-08,U.S. Senate,,REPUBLICAN,Protack M,20,0,20
New Castle,07-08,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
New Castle,08-08,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,08-08,U.S. Senate,,REPUBLICAN,Protack M,11,0,11
New Castle,08-08,U.S. Senate,,REPUBLICAN,Ting J,6,0,6
Kent,09-08,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
Kent,09-08,U.S. Senate,,REPUBLICAN,Protack M,7,0,7
Kent,09-08,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
Kent,10-08,U.S. Senate,,REPUBLICAN,O'Donnell,4,0,4
Kent,10-08,U.S. Senate,,REPUBLICAN,Protack M,9,0,9
Kent,10-08,U.S. Senate,,REPUBLICAN,Ting J,5,0,5
New Castle,01-09,U.S. Senate,,REPUBLICAN,O'Donnell,1,0,1
New Castle,01-09,U.S. Senate,,REPUBLICAN,Protack M,8,0,8
New Castle,01-09,U.S. Senate,,REPUBLICAN,Ting J,6,0,6
New Castle,02-09,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,02-09,U.S. Senate,,REPUBLICAN,Protack M,24,0,24
New Castle,02-09,U.S. Senate,,REPUBLICAN,Ting J,26,0,26
New Castle,03-09,U.S. Senate,,REPUBLICAN,O'Donnell,14,0,14
New Castle,03-09,U.S. Senate,,REPUBLICAN,Protack M,26,1,27
New Castle,03-09,U.S. Senate,,REPUBLICAN,Ting J,23,0,23
New Castle,04-09,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,04-09,U.S. Senate,,REPUBLICAN,Protack M,13,0,13
New Castle,04-09,U.S. Senate,,REPUBLICAN,Ting J,8,0,8
New Castle,05-09,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,05-09,U.S. Senate,,REPUBLICAN,Protack M,21,0,21
New Castle,05-09,U.S. Senate,,REPUBLICAN,Ting J,13,0,13
New Castle,07-09,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,07-09,U.S. Senate,,REPUBLICAN,Protack M,31,0,31
New Castle,07-09,U.S. Senate,,REPUBLICAN,Ting J,20,0,20
New Castle,08-09,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,08-09,U.S. Senate,,REPUBLICAN,Protack M,32,0,32
New Castle,08-09,U.S. Senate,,REPUBLICAN,Ting J,17,0,17
New Castle,09-09,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,09-09,U.S. Senate,,REPUBLICAN,Protack M,8,0,8
New Castle,09-09,U.S. Senate,,REPUBLICAN,Ting J,8,1,9
New Castle,01-10,U.S. Senate,,REPUBLICAN,O'Donnell,12,2,14
New Castle,01-10,U.S. Senate,,REPUBLICAN,Protack M,44,0,44
New Castle,01-10,U.S. Senate,,REPUBLICAN,Ting J,35,1,36
New Castle,02-10,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,02-10,U.S. Senate,,REPUBLICAN,Protack M,19,1,20
New Castle,02-10,U.S. Senate,,REPUBLICAN,Ting J,22,0,22
New Castle,04-10,U.S. Senate,,REPUBLICAN,O'Donnell,7,0,7
New Castle,04-10,U.S. Senate,,REPUBLICAN,Protack M,21,0,21
New Castle,04-10,U.S. Senate,,REPUBLICAN,Ting J,6,1,7
New Castle,06-10,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,06-10,U.S. Senate,,REPUBLICAN,Protack M,13,0,13
New Castle,06-10,U.S. Senate,,REPUBLICAN,Ting J,33,0,33
New Castle,07-10,U.S. Senate,,REPUBLICAN,O'Donnell,13,1,14
New Castle,07-10,U.S. Senate,,REPUBLICAN,Protack M,38,3,41
New Castle,07-10,U.S. Senate,,REPUBLICAN,Ting J,45,0,45
New Castle,08-10,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,08-10,U.S. Senate,,REPUBLICAN,Protack M,23,0,23
New Castle,08-10,U.S. Senate,,REPUBLICAN,Ting J,33,1,34
New Castle,09-10,U.S. Senate,,REPUBLICAN,O'Donnell,6,0,6
New Castle,09-10,U.S. Senate,,REPUBLICAN,Protack M,15,0,15
New Castle,09-10,U.S. Senate,,REPUBLICAN,Ting J,18,0,18
New Castle,10-10,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,10-10,U.S. Senate,,REPUBLICAN,Protack M,7,0,7
New Castle,10-10,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
New Castle,11-10,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,11-10,U.S. Senate,,REPUBLICAN,Protack M,7,0,7
New Castle,11-10,U.S. Senate,,REPUBLICAN,Ting J,13,2,15
New Castle,01-11,U.S. Senate,,REPUBLICAN,O'Donnell,5,3,8
New Castle,01-11,U.S. Senate,,REPUBLICAN,Protack M,12,0,12
New Castle,01-11,U.S. Senate,,REPUBLICAN,Ting J,20,0,20
New Castle,02-11,U.S. Senate,,REPUBLICAN,O'Donnell,1,0,1
New Castle,02-11,U.S. Senate,,REPUBLICAN,Protack M,11,1,12
New Castle,02-11,U.S. Senate,,REPUBLICAN,Ting J,8,0,8
New Castle,03-11,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,03-11,U.S. Senate,,REPUBLICAN,Protack M,23,0,23
New Castle,03-11,U.S. Senate,,REPUBLICAN,Ting J,24,0,24
New Castle,04-11,U.S. Senate,,REPUBLICAN,O'Donnell,7,0,7
New Castle,04-11,U.S. Senate,,REPUBLICAN,Protack M,21,0,21
New Castle,04-11,U.S. Senate,,REPUBLICAN,Ting J,17,0,17
New Castle,05-11,U.S. Senate,,REPUBLICAN,O'Donnell,10,1,11
New Castle,05-11,U.S. Senate,,REPUBLICAN,Protack M,23,0,23
New Castle,05-11,U.S. Senate,,REPUBLICAN,Ting J,43,0,43
New Castle,06-11,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,06-11,U.S. Senate,,REPUBLICAN,Protack M,21,0,21
New Castle,06-11,U.S. Senate,,REPUBLICAN,Ting J,26,0,26
New Castle,07-11,U.S. Senate,,REPUBLICAN,O'Donnell,7,0,7
New Castle,07-11,U.S. Senate,,REPUBLICAN,Protack M,19,0,19
New Castle,07-11,U.S. Senate,,REPUBLICAN,Ting J,58,6,64
New Castle,08-11,U.S. Senate,,REPUBLICAN,O'Donnell,17,0,17
New Castle,08-11,U.S. Senate,,REPUBLICAN,Protack M,39,1,40
New Castle,08-11,U.S. Senate,,REPUBLICAN,Ting J,33,4,37
New Castle,10-11,U.S. Senate,,REPUBLICAN,O'Donnell,14,0,14
New Castle,10-11,U.S. Senate,,REPUBLICAN,Protack M,29,1,30
New Castle,10-11,U.S. Senate,,REPUBLICAN,Ting J,61,1,62
New Castle,12-11,U.S. Senate,,REPUBLICAN,O'Donnell,17,0,17
New Castle,12-11,U.S. Senate,,REPUBLICAN,Protack M,21,0,21
New Castle,12-11,U.S. Senate,,REPUBLICAN,Ting J,21,0,21
New Castle,14-11,U.S. Senate,,REPUBLICAN,O'Donnell,11,0,11
New Castle,14-11,U.S. Senate,,REPUBLICAN,Protack M,11,0,11
New Castle,14-11,U.S. Senate,,REPUBLICAN,Ting J,11,0,11
New Castle,01-12,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,01-12,U.S. Senate,,REPUBLICAN,Protack M,20,1,21
New Castle,01-12,U.S. Senate,,REPUBLICAN,Ting J,21,0,21
New Castle,02-12,U.S. Senate,,REPUBLICAN,O'Donnell,8,0,8
New Castle,02-12,U.S. Senate,,REPUBLICAN,Protack M,16,1,17
New Castle,02-12,U.S. Senate,,REPUBLICAN,Ting J,11,0,11
New Castle,03-12,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,03-12,U.S. Senate,,REPUBLICAN,Protack M,9,1,10
New Castle,03-12,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
New Castle,04-12,U.S. Senate,,REPUBLICAN,O'Donnell,1,0,1
New Castle,04-12,U.S. Senate,,REPUBLICAN,Protack M,12,0,12
New Castle,04-12,U.S. Senate,,REPUBLICAN,Ting J,44,0,44
New Castle,06-12,U.S. Senate,,REPUBLICAN,O'Donnell,21,0,21
New Castle,06-12,U.S. Senate,,REPUBLICAN,Protack M,73,0,73
New Castle,06-12,U.S. Senate,,REPUBLICAN,Ting J,69,1,70
New Castle,07-12,U.S. Senate,,REPUBLICAN,O'Donnell,4,0,4
New Castle,07-12,U.S. Senate,,REPUBLICAN,Protack M,22,0,22
New Castle,07-12,U.S. Senate,,REPUBLICAN,Ting J,42,1,43
New Castle,08-12,U.S. Senate,,REPUBLICAN,O'Donnell,5,1,6
New Castle,08-12,U.S. Senate,,REPUBLICAN,Protack M,44,2,46
New Castle,08-12,U.S. Senate,,REPUBLICAN,Ting J,48,0,48
New Castle,11-12,U.S. Senate,,REPUBLICAN,O'Donnell,16,0,16
New Castle,11-12,U.S. Senate,,REPUBLICAN,Protack M,24,1,25
New Castle,11-12,U.S. Senate,,REPUBLICAN,Ting J,68,0,68
New Castle,12-12,U.S. Senate,,REPUBLICAN,O'Donnell,4,0,4
New Castle,12-12,U.S. Senate,,REPUBLICAN,Protack M,15,0,15
New Castle,12-12,U.S. Senate,,REPUBLICAN,Ting J,36,0,36
New Castle,01-13,U.S. Senate,,REPUBLICAN,O'Donnell,4,0,4
New Castle,01-13,U.S. Senate,,REPUBLICAN,Protack M,6,0,6
New Castle,01-13,U.S. Senate,,REPUBLICAN,Ting J,7,0,7
