county,precinct,office,district,party,candidate,election_day,absentee,votes
New Castle,03~05,President and Vice President,3,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,66,20,86
New Castle,03~06,President and Vice President,3,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,417,113,530
New Castle,03~07,President and Vice President,3,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,659,258,917
New Castle,03~08,President and Vice President,3,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,498,239,737
New Castle,03~09,President and Vice President,3,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,632,222,854
New Castle,03~10,President and Vice President,3,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,113,86,199
New Castle,04~01,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,517,637,1154
New Castle,04~02,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,339,554,893
New Castle,04~03,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,477,549,1026
New Castle,04~04,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,263,207,470
New Castle,04~05,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,121,39,160
New Castle,04~06,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,411,429,840
New Castle,04~07,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,461,385,846
New Castle,04~08,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,600,612,1212
New Castle,04~09,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,332,180,512
New Castle,04~10,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,109,58,167
New Castle,04~11,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,370,438,808
New Castle,04~12,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,368,434,802
New Castle,04~13,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,92,66,158
New Castle,04~14,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,116,88,204
New Castle,04~15,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,144,180,324
New Castle,04~16,President and Vice President,4,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,67,30,97
New Castle,05~01,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,779,401,1180
New Castle,05~02,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,350,135,485
New Castle,05~03,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,494,197,691
New Castle,05~04,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,644,229,873
New Castle,05~05,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,613,264,877
New Castle,05~06,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,559,323,882
New Castle,05~07,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,497,219,716
New Castle,05~08,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,804,478,1282
New Castle,05~09,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,552,228,780
New Castle,05~10,President and Vice President,5,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,639,221,860
New Castle,06~01,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,380,243,623
New Castle,06~02,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,388,479,867
New Castle,06~03,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,116,112,228
New Castle,06~04,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,423,308,731
New Castle,06~05,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,617,419,1036
New Castle,06~06,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,340,125,465
New Castle,06~07,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,298,355,653
New Castle,06~08,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,625,485,1110
New Castle,06~09,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,581,549,1130
New Castle,06~10,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,457,371,828
New Castle,06~11,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,295,408,703
New Castle,06~12,President and Vice President,6,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,455,433,888
New Castle,07~01,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,476,322,798
New Castle,07~02,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,434,523,957
New Castle,07~03,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,361,443,804
New Castle,07~04,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,903,523,1426
New Castle,07~05,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,305,252,557
New Castle,07~06,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,291,291,582
New Castle,07~07,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,563,264,827
New Castle,07~08,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,439,418,857
New Castle,07~09,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,397,318,715
New Castle,07~10,President and Vice President,7,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,688,365,1053
New Castle,08~01,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,254,168,422
New Castle,08~02,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,583,417,1000
New Castle,08~03,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,514,260,774
New Castle,08~04,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,672,189,861
New Castle,08~05,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,"1,057",443,1500
New Castle,08~06,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,514,333,847
New Castle,08~07,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,407,306,713
New Castle,08~08,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,755,531,1286
New Castle,08~09,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,88,48,136
New Castle,08~10,President and Vice President,8,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,573,279,852
New Castle,09~01,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,375,231,606
New Castle,09~02,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,561,288,849
New Castle,09~03,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,644,374,1018
New Castle,09~04,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,364,242,606
New Castle,09~05,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,546,285,831
New Castle,09~06,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,393,336,729
New Castle,09~07,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,167,143,310
New Castle,09~08,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,446,300,746
New Castle,09~09,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,218,148,366
New Castle,09~10,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,513,334,847
New Castle,09~11,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,545,494,1039
New Castle,09~12,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,394,512,906
New Castle,09~13,President and Vice President,9,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,789,466,1255
New Castle,10~01,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,404,486,890
New Castle,10~02,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,395,364,759
New Castle,10~03,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,351,340,691
New Castle,10~04,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,582,376,958
New Castle,10~05,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,431,385,816
New Castle,10~06,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,378,392,770
New Castle,10~07,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,474,560,1034
New Castle,10~08,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,541,196,737
New Castle,10~09,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,317,282,599
New Castle,10~10,President and Vice President,10,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,392,213,605
New Castle,11~01,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,496,307,803
New Castle,11~02,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,791,324,1115
New Castle,11~03,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,236,158,394
New Castle,11~04,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,200,134,334
Kent,11~05,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,306,227,533
Kent,11~06,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,244,140,384
Kent,11~07,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,314,210,524
Kent,11~08,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,140,71,211
Kent,11~09,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,89,56,145
Kent,11~10,President and Vice President,11,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,105,80,185
New Castle,12~01,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,505,391,896
New Castle,12~02,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,367,356,723
New Castle,12~03,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,332,336,668
New Castle,12~04,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,277,343,620
New Castle,12~05,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,431,491,922
New Castle,12~06,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,171,181,352
New Castle,12~07,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,393,268,661
New Castle,12~08,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,381,409,790
New Castle,12~09,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,341,380,721
New Castle,12~10,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,349,480,829
New Castle,12~11,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,251,415,666
New Castle,12~12,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,345,320,665
New Castle,12~13,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,174,408,582
New Castle,12~14,President and Vice President,12,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,211,306,517
New Castle,13~01,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,466,293,759
New Castle,13~02,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,334,178,512
New Castle,13~03,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,206,31,237
New Castle,13~04,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,532,250,782
New Castle,13~05,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,541,231,772
New Castle,13~06,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,588,297,885
New Castle,13~07,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,199,100,299
New Castle,13~08,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,665,267,932
New Castle,13~09,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,558,253,811
New Castle,13~10,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,207,97,304
New Castle,13~11,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,408,114,522
New Castle,13~12,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,4,0,4
New Castle,13~13,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,67,19,86
New Castle,13~14,President and Vice President,13,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,0,0,0
Sussex,14~01,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,695,"1,513",2208
Sussex,14~02,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,555,"1,085",1640
Sussex,14~03,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,597,931,1528
Sussex,14~04,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,640,"1,194",1834
Sussex,14~05,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,576,892,1468
Sussex,14~06,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,465,703,1168
Sussex,14~07,President and Vice President,14,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,351,549,900
New Castle,15~01,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,629,249,878
New Castle,15~02,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,558,529,1087
New Castle,15~03,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,694,527,1221
New Castle,15~04,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,337,290,627
New Castle,15~05,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,"1,070",676,1746
New Castle,15~06,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,626,307,933
New Castle,15~07,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,524,317,841
New Castle,15~08,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,236,192,428
New Castle,15~09,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,184,171,355
New Castle,15~10,President and Vice President,15,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,792,476,1268
New Castle,16~01,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,563,244,807
New Castle,16~02,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,723,243,966
New Castle,16~03,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,692,230,922
New Castle,16~04,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,317,133,450
New Castle,16~05,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,802,314,1116
New Castle,16~06,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,512,240,752
New Castle,16~07,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,521,216,737
New Castle,16~08,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,829,266,1095
New Castle,16~09,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,110,66,176
New Castle,16~10,President and Vice President,16,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,505,280,785
New Castle,17~01,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,403,140,543
New Castle,17~02,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,"1,041",508,1549
New Castle,17~03,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,691,380,1071
New Castle,17~04,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,383,349,732
New Castle,17~05,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,410,202,612
New Castle,17~06,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,35,49,84
New Castle,17~07,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,411,225,636
New Castle,17~08,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,323,137,460
New Castle,17~09,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,372,171,543
New Castle,17~10,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,446,190,636
New Castle,17~11,President and Vice President,17,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,564,288,852
New Castle,18~01,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,758,360,1118
New Castle,18~02,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,424,344,768
New Castle,18~03,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,327,155,482
New Castle,18~04,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,687,356,1043
New Castle,18~05,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,437,220,657
New Castle,18~06,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,603,308,911
New Castle,18~07,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,351,200,551
New Castle,18~08,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,512,261,773
New Castle,18~09,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,414,249,663
New Castle,18~10,President and Vice President,18,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,272,190,462
New Castle,19~01,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,411,300,711
New Castle,19~02,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,330,211,541
New Castle,19~03,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,358,270,628
New Castle,19~04,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,512,253,765
New Castle,19~05,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,412,255,667
New Castle,19~06,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,141,45,186
New Castle,19~07,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,319,159,478
New Castle,19~08,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,440,227,667
New Castle,19~09,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,352,249,601
New Castle,19~10,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,267,207,474
New Castle,19~11,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,120,48,168
New Castle,19~12,President and Vice President,19,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,384,179,563
Sussex,20~01,President and Vice President,20,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,447,310,757
Sussex,20~02,President and Vice President,20,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,593,840,1433
Sussex,20~03,President and Vice President,20,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,478,884,1362
Sussex,20~04,President and Vice President,20,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,641,944,1585
Sussex,20~05,President and Vice President,20,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,643,"1,659",2302
Sussex,20~06,President and Vice President,20,Democratic Party,JOSEPH R. BIDEN JR. AND KAMALA D. HARRIS,345,612,957
