county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,04-09,U.S. Senate,,DEMOCRATIC,Spanarelli,6,0,6
New Castle,05-09,U.S. Senate,,DEMOCRATIC,Carper T,136,2,138
New Castle,05-09,U.S. Senate,,DEMOCRATIC,Spanarelli,32,0,32
New Castle,06-09,U.S. Senate,,DEMOCRATIC,Carper T,96,0,96
New Castle,06-09,U.S. Senate,,DEMOCRATIC,Spanarelli,20,1,21
New Castle,08-09,U.S. Senate,,DEMOCRATIC,Carper T,99,4,103
New Castle,08-09,U.S. Senate,,DEMOCRATIC,Spanarelli,13,0,13
New Castle,09-09,U.S. Senate,,DEMOCRATIC,Carper T,79,3,82
New Castle,09-09,U.S. Senate,,DEMOCRATIC,Spanarelli,31,0,31
New Castle,01-10,U.S. Senate,,DEMOCRATIC,Carper T,210,4,214
New Castle,01-10,U.S. Senate,,DEMOCRATIC,Spanarelli,28,0,28
New Castle,02-10,U.S. Senate,,DEMOCRATIC,Carper T,125,3,128
New Castle,02-10,U.S. Senate,,DEMOCRATIC,Spanarelli,20,1,21
New Castle,04-10,U.S. Senate,,DEMOCRATIC,Carper T,123,2,125
New Castle,04-10,U.S. Senate,,DEMOCRATIC,Spanarelli,18,0,18
New Castle,05-10,U.S. Senate,,DEMOCRATIC,Carper T,260,10,270
New Castle,05-10,U.S. Senate,,DEMOCRATIC,Spanarelli,31,0,31
New Castle,07-10,U.S. Senate,,DEMOCRATIC,Carper T,152,3,155
New Castle,07-10,U.S. Senate,,DEMOCRATIC,Spanarelli,14,0,14
New Castle,08-10,U.S. Senate,,DEMOCRATIC,Carper T,86,5,91
New Castle,08-10,U.S. Senate,,DEMOCRATIC,Spanarelli,10,1,11
New Castle,09-10,U.S. Senate,,DEMOCRATIC,Carper T,97,1,98
New Castle,09-10,U.S. Senate,,DEMOCRATIC,Spanarelli,10,0,10
New Castle,10-10,U.S. Senate,,DEMOCRATIC,Carper T,137,1,138
New Castle,10-10,U.S. Senate,,DEMOCRATIC,Spanarelli,14,0,14
New Castle,01-11,U.S. Senate,,DEMOCRATIC,Carper T,166,4,170
New Castle,01-11,U.S. Senate,,DEMOCRATIC,Spanarelli,48,0,48
New Castle,02-11,U.S. Senate,,DEMOCRATIC,Carper T,98,3,101
New Castle,02-11,U.S. Senate,,DEMOCRATIC,Spanarelli,25,0,25
New Castle,04-11,U.S. Senate,,DEMOCRATIC,Carper T,86,2,88
New Castle,04-11,U.S. Senate,,DEMOCRATIC,Spanarelli,10,1,11
Kent,05-11,U.S. Senate,,DEMOCRATIC,Carper T,75,6,81
Kent,05-11,U.S. Senate,,DEMOCRATIC,Spanarelli,12,0,12
Kent,06-11,U.S. Senate,,DEMOCRATIC,Carper T,89,9,98
Kent,06-11,U.S. Senate,,DEMOCRATIC,Spanarelli,22,3,25
Kent,07-11,U.S. Senate,,DEMOCRATIC,Carper T,85,6,91
Kent,07-11,U.S. Senate,,DEMOCRATIC,Spanarelli,24,0,24
Kent,09-11,U.S. Senate,,DEMOCRATIC,Carper T,26,4,30
Kent,09-11,U.S. Senate,,DEMOCRATIC,Spanarelli,8,0,8
Kent,10-11,U.S. Senate,,DEMOCRATIC,Carper T,28,0,28
Kent,10-11,U.S. Senate,,DEMOCRATIC,Spanarelli,9,1,10
New Castle,01-12,U.S. Senate,,DEMOCRATIC,Carper T,119,2,121
New Castle,01-12,U.S. Senate,,DEMOCRATIC,Spanarelli,9,1,10
New Castle,02-12,U.S. Senate,,DEMOCRATIC,Carper T,158,5,163
New Castle,02-12,U.S. Senate,,DEMOCRATIC,Spanarelli,17,0,17
New Castle,04-12,U.S. Senate,,DEMOCRATIC,Carper T,87,6,93
New Castle,04-12,U.S. Senate,,DEMOCRATIC,Spanarelli,10,0,10
New Castle,05-12,U.S. Senate,,DEMOCRATIC,Carper T,154,5,159
New Castle,05-12,U.S. Senate,,DEMOCRATIC,Spanarelli,21,0,21
New Castle,06-12,U.S. Senate,,DEMOCRATIC,Carper T,48,0,48
New Castle,06-12,U.S. Senate,,DEMOCRATIC,Spanarelli,8,0,8
New Castle,07-12,U.S. Senate,,DEMOCRATIC,Carper T,95,3,98
New Castle,07-12,U.S. Senate,,DEMOCRATIC,Spanarelli,10,2,12
New Castle,08-12,U.S. Senate,,DEMOCRATIC,Carper T,199,6,205
New Castle,08-12,U.S. Senate,,DEMOCRATIC,Spanarelli,21,2,23
New Castle,09-12,U.S. Senate,,DEMOCRATIC,Carper T,131,7,138
New Castle,09-12,U.S. Senate,,DEMOCRATIC,Spanarelli,10,0,10
New Castle,11-12,U.S. Senate,,DEMOCRATIC,Carper T,94,7,101
New Castle,11-12,U.S. Senate,,DEMOCRATIC,Spanarelli,10,0,10
New Castle,13-12,U.S. Senate,,DEMOCRATIC,Carper T,94,0,94
New Castle,13-12,U.S. Senate,,DEMOCRATIC,Spanarelli,4,2,6
New Castle,14-12,U.S. Senate,,DEMOCRATIC,Carper T,88,3,91
New Castle,14-12,U.S. Senate,,DEMOCRATIC,Spanarelli,18,0,18
New Castle,01-13,U.S. Senate,,DEMOCRATIC,Carper T,112,1,113
New Castle,01-13,U.S. Senate,,DEMOCRATIC,Spanarelli,19,1,20
New Castle,02-13,U.S. Senate,,DEMOCRATIC,Carper T,66,3,69
New Castle,02-13,U.S. Senate,,DEMOCRATIC,Spanarelli,12,0,12
New Castle,03-13,U.S. Senate,,DEMOCRATIC,Carper T,83,1,84
New Castle,03-13,U.S. Senate,,DEMOCRATIC,Spanarelli,8,0,8
New Castle,04-13,U.S. Senate,,DEMOCRATIC,Carper T,218,9,227
New Castle,04-13,U.S. Senate,,DEMOCRATIC,Spanarelli,41,1,42
New Castle,05-13,U.S. Senate,,DEMOCRATIC,Carper T,99,0,99
New Castle,05-13,U.S. Senate,,DEMOCRATIC,Spanarelli,10,1,11
New Castle,07-13,U.S. Senate,,DEMOCRATIC,Carper T,53,6,59
New Castle,07-13,U.S. Senate,,DEMOCRATIC,Spanarelli,10,3,13
New Castle,08-13,U.S. Senate,,DEMOCRATIC,Carper T,158,4,162
New Castle,08-13,U.S. Senate,,DEMOCRATIC,Spanarelli,28,0,28
New Castle,09-13,U.S. Senate,,DEMOCRATIC,Carper T,132,4,136
New Castle,09-13,U.S. Senate,,DEMOCRATIC,Spanarelli,27,0,27
New Castle,10-13,U.S. Senate,,DEMOCRATIC,Carper T,38,1,39
New Castle,10-13,U.S. Senate,,DEMOCRATIC,Spanarelli,8,1,9
New Castle,11-13,U.S. Senate,,DEMOCRATIC,Carper T,71,0,71
New Castle,11-13,U.S. Senate,,DEMOCRATIC,Spanarelli,5,0,5
New Castle,12-13,U.S. Senate,,DEMOCRATIC,Carper T,0,0,0
New Castle,12-13,U.S. Senate,,DEMOCRATIC,Spanarelli,0,0,0
New Castle,13-13,U.S. Senate,,DEMOCRATIC,Carper T,24,0,24
New Castle,13-13,U.S. Senate,,DEMOCRATIC,Spanarelli,9,0,9
New Castle,14-13,U.S. Senate,,DEMOCRATIC,Carper T,0,0,0
New Castle,14-13,U.S. Senate,,DEMOCRATIC,Spanarelli,0,0,0
Sussex,01-14,U.S. Senate,,DEMOCRATIC,Carper T,237,16,253
Sussex,01-14,U.S. Senate,,DEMOCRATIC,Spanarelli,36,1,37
Sussex,02-14,U.S. Senate,,DEMOCRATIC,Carper T,244,14,258
Sussex,02-14,U.S. Senate,,DEMOCRATIC,Spanarelli,32,2,34
Sussex,03-14,U.S. Senate,,DEMOCRATIC,Carper T,246,20,266
Sussex,03-14,U.S. Senate,,DEMOCRATIC,Spanarelli,30,5,35
Sussex,04-14,U.S. Senate,,DEMOCRATIC,Carper T,267,22,289
Sussex,04-14,U.S. Senate,,DEMOCRATIC,Spanarelli,43,4,47
Sussex,05-14,U.S. Senate,,DEMOCRATIC,Carper T,136,6,142
Sussex,05-14,U.S. Senate,,DEMOCRATIC,Spanarelli,39,0,39
Sussex,06-14,U.S. Senate,,DEMOCRATIC,Carper T,195,17,212
Sussex,06-14,U.S. Senate,,DEMOCRATIC,Spanarelli,27,2,29
Sussex,07-14,U.S. Senate,,DEMOCRATIC,Carper T,159,15,174
Sussex,07-14,U.S. Senate,,DEMOCRATIC,Spanarelli,22,2,24
New Castle,01-15,U.S. Senate,,DEMOCRATIC,Carper T,245,8,253
New Castle,01-15,U.S. Senate,,DEMOCRATIC,Spanarelli,32,1,33
New Castle,02-15,U.S. Senate,,DEMOCRATIC,Carper T,191,2,193
New Castle,02-15,U.S. Senate,,DEMOCRATIC,Spanarelli,26,2,28
New Castle,04-15,U.S. Senate,,DEMOCRATIC,Carper T,239,7,246
New Castle,04-15,U.S. Senate,,DEMOCRATIC,Spanarelli,36,2,38
New Castle,05-15,U.S. Senate,,DEMOCRATIC,Carper T,184,4,188
New Castle,05-15,U.S. Senate,,DEMOCRATIC,Spanarelli,25,1,26
New Castle,07-15,U.S. Senate,,DEMOCRATIC,Carper T,96,3,99
New Castle,07-15,U.S. Senate,,DEMOCRATIC,Spanarelli,16,0,16
New Castle,09-15,U.S. Senate,,DEMOCRATIC,Carper T,39,0,39
New Castle,09-15,U.S. Senate,,DEMOCRATIC,Spanarelli,9,1,10
New Castle,01-16,U.S. Senate,,DEMOCRATIC,Carper T,152,4,156
New Castle,01-16,U.S. Senate,,DEMOCRATIC,Spanarelli,23,4,27
New Castle,02-16,U.S. Senate,,DEMOCRATIC,Carper T,247,6,253
New Castle,02-16,U.S. Senate,,DEMOCRATIC,Spanarelli,26,0,26
New Castle,03-16,U.S. Senate,,DEMOCRATIC,Carper T,269,11,280
New Castle,03-16,U.S. Senate,,DEMOCRATIC,Spanarelli,20,1,21
New Castle,04-16,U.S. Senate,,DEMOCRATIC,Carper T,86,0,86
New Castle,04-16,U.S. Senate,,DEMOCRATIC,Spanarelli,8,0,8
New Castle,05-16,U.S. Senate,,DEMOCRATIC,Carper T,266,6,272
New Castle,05-16,U.S. Senate,,DEMOCRATIC,Spanarelli,9,0,9
New Castle,06-16,U.S. Senate,,DEMOCRATIC,Carper T,185,3,188
New Castle,06-16,U.S. Senate,,DEMOCRATIC,Spanarelli,11,1,12
New Castle,07-16,U.S. Senate,,DEMOCRATIC,Carper T,433,3,436
New Castle,07-16,U.S. Senate,,DEMOCRATIC,Spanarelli,47,0,47
New Castle,09-16,U.S. Senate,,DEMOCRATIC,Carper T,211,7,218
New Castle,09-16,U.S. Senate,,DEMOCRATIC,Spanarelli,29,0,29
New Castle,01-17,U.S. Senate,,DEMOCRATIC,Carper T,78,1,79
New Castle,01-17,U.S. Senate,,DEMOCRATIC,Spanarelli,9,0,9
New Castle,02-17,U.S. Senate,,DEMOCRATIC,Carper T,328,8,336
New Castle,02-17,U.S. Senate,,DEMOCRATIC,Spanarelli,28,1,29
New Castle,04-17,U.S. Senate,,DEMOCRATIC,Carper T,124,4,128
New Castle,04-17,U.S. Senate,,DEMOCRATIC,Spanarelli,13,1,14
New Castle,05-17,U.S. Senate,,DEMOCRATIC,Carper T,100,0,100
New Castle,05-17,U.S. Senate,,DEMOCRATIC,Spanarelli,9,0,9
New Castle,06-17,U.S. Senate,,DEMOCRATIC,Carper T,5,3,8
New Castle,06-17,U.S. Senate,,DEMOCRATIC,Spanarelli,2,0,2
New Castle,07-17,U.S. Senate,,DEMOCRATIC,Carper T,174,3,177
New Castle,07-17,U.S. Senate,,DEMOCRATIC,Spanarelli,29,0,29
New Castle,08-17,U.S. Senate,,DEMOCRATIC,Carper T,76,2,78
New Castle,08-17,U.S. Senate,,DEMOCRATIC,Spanarelli,4,0,4
New Castle,09-17,U.S. Senate,,DEMOCRATIC,Carper T,98,2,100
New Castle,09-17,U.S. Senate,,DEMOCRATIC,Spanarelli,25,0,25
New Castle,11-17,U.S. Senate,,DEMOCRATIC,Carper T,118,5,123
New Castle,11-17,U.S. Senate,,DEMOCRATIC,Spanarelli,17,1,18
New Castle,01-18,U.S. Senate,,DEMOCRATIC,Carper T,155,4,159
New Castle,01-18,U.S. Senate,,DEMOCRATIC,Spanarelli,29,0,29
New Castle,02-18,U.S. Senate,,DEMOCRATIC,Carper T,70,3,73
New Castle,02-18,U.S. Senate,,DEMOCRATIC,Spanarelli,11,1,12
New Castle,03-18,U.S. Senate,,DEMOCRATIC,Carper T,75,4,79
New Castle,03-18,U.S. Senate,,DEMOCRATIC,Spanarelli,9,0,9
New Castle,04-18,U.S. Senate,,DEMOCRATIC,Carper T,278,10,288
New Castle,04-18,U.S. Senate,,DEMOCRATIC,Spanarelli,26,0,26
New Castle,05-18,U.S. Senate,,DEMOCRATIC,Carper T,65,1,66
New Castle,05-18,U.S. Senate,,DEMOCRATIC,Spanarelli,11,0,11
New Castle,06-18,U.S. Senate,,DEMOCRATIC,Carper T,115,6,121
New Castle,06-18,U.S. Senate,,DEMOCRATIC,Spanarelli,16,0,16
New Castle,08-18,U.S. Senate,,DEMOCRATIC,Carper T,117,2,119
New Castle,08-18,U.S. Senate,,DEMOCRATIC,Spanarelli,15,0,15
New Castle,10-18,U.S. Senate,,DEMOCRATIC,Carper T,34,1,35
New Castle,10-18,U.S. Senate,,DEMOCRATIC,Spanarelli,3,0,3
New Castle,01-19,U.S. Senate,,DEMOCRATIC,Carper T,252,7,259
New Castle,01-19,U.S. Senate,,DEMOCRATIC,Spanarelli,35,1,36
New Castle,02-19,U.S. Senate,,DEMOCRATIC,Carper T,83,2,85
New Castle,02-19,U.S. Senate,,DEMOCRATIC,Spanarelli,19,0,19
New Castle,03-19,U.S. Senate,,DEMOCRATIC,Carper T,116,4,120
New Castle,03-19,U.S. Senate,,DEMOCRATIC,Spanarelli,17,2,19
New Castle,04-19,U.S. Senate,,DEMOCRATIC,Carper T,87,4,91
New Castle,04-19,U.S. Senate,,DEMOCRATIC,Spanarelli,16,0,16
New Castle,05-19,U.S. Senate,,DEMOCRATIC,Carper T,139,4,143
New Castle,05-19,U.S. Senate,,DEMOCRATIC,Spanarelli,17,0,17
