county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,08-02,President,,LIBERTARIN,Johnson G,2,0,2
New Castle,09-02,President,,DEMOCRATIC,Obama B,403,5,408
New Castle,09-02,President,,REPUBLICAN,Romney M,181,4,185
New Castle,09-02,President,,GREEN,Stein J,3,0,3
New Castle,09-02,President,,LIBERTARIN,Johnson G,7,0,7
New Castle,10-02,President,,DEMOCRATIC,Obama B,529,21,550
New Castle,10-02,President,,REPUBLICAN,Romney M,52,3,55
New Castle,10-02,President,,GREEN,Stein J,8,0,8
New Castle,10-02,President,,LIBERTARIN,Johnson G,4,0,4
New Castle,11-02,President,,DEMOCRATIC,Obama B,991,22,1013
New Castle,11-02,President,,REPUBLICAN,Romney M,7,0,7
New Castle,11-02,President,,GREEN,Stein J,1,0,1
New Castle,11-02,President,,LIBERTARIN,Johnson G,1,0,1
New Castle,12-02,President,,DEMOCRATIC,Obama B,603,16,619
New Castle,12-02,President,,REPUBLICAN,Romney M,3,0,3
New Castle,12-02,President,,GREEN,Stein J,0,0,0
New Castle,12-02,President,,LIBERTARIN,Johnson G,1,0,1
New Castle,13-02,President,,DEMOCRATIC,Obama B,0,0,0
New Castle,13-02,President,,REPUBLICAN,Romney M,0,0,0
New Castle,13-02,President,,GREEN,Stein J,0,0,0
New Castle,13-02,President,,LIBERTARIN,Johnson G,0,0,0
New Castle,17-02,President,,DEMOCRATIC,Obama B,0,252,252
New Castle,17-02,President,,REPUBLICAN,Romney M,1,41,42
New Castle,17-02,President,,GREEN,Stein J,0,4,4
New Castle,17-02,President,,LIBERTARIN,Johnson G,0,1,1
New Castle,01-03,President,,DEMOCRATIC,Obama B,722,15,737
New Castle,01-03,President,,REPUBLICAN,Romney M,18,0,18
New Castle,01-03,President,,GREEN,Stein J,2,0,2
New Castle,01-03,President,,LIBERTARIN,Johnson G,7,0,7
New Castle,02-03,President,,DEMOCRATIC,Obama B,961,30,991
New Castle,02-03,President,,REPUBLICAN,Romney M,238,10,248
New Castle,02-03,President,,GREEN,Stein J,8,1,9
New Castle,02-03,President,,LIBERTARIN,Johnson G,8,0,8
New Castle,03-03,President,,DEMOCRATIC,Obama B,418,8,426
New Castle,03-03,President,,REPUBLICAN,Romney M,36,0,36
New Castle,03-03,President,,GREEN,Stein J,1,0,1
New Castle,03-03,President,,LIBERTARIN,Johnson G,5,0,5
New Castle,04-03,President,,DEMOCRATIC,Obama B,874,19,893
New Castle,04-03,President,,REPUBLICAN,Romney M,25,0,25
New Castle,04-03,President,,GREEN,Stein J,3,0,3
New Castle,04-03,President,,LIBERTARIN,Johnson G,2,0,2
New Castle,05-03,President,,DEMOCRATIC,Obama B,77,0,77
New Castle,05-03,President,,REPUBLICAN,Romney M,5,0,5
New Castle,05-03,President,,GREEN,Stein J,0,0,0
New Castle,05-03,President,,LIBERTARIN,Johnson G,0,0,0
New Castle,06-03,President,,DEMOCRATIC,Obama B,640,8,648
New Castle,06-03,President,,REPUBLICAN,Romney M,14,0,14
New Castle,06-03,President,,GREEN,Stein J,1,0,1
New Castle,06-03,President,,LIBERTARIN,Johnson G,0,0,0
New Castle,07-03,President,,DEMOCRATIC,Obama B,1074,37,1111
New Castle,07-03,President,,REPUBLICAN,Romney M,68,4,72
New Castle,07-03,President,,GREEN,Stein J,3,1,4
New Castle,07-03,President,,LIBERTARIN,Johnson G,5,0,5
New Castle,08-03,President,,DEMOCRATIC,Obama B,675,18,693
New Castle,08-03,President,,REPUBLICAN,Romney M,237,8,245
New Castle,08-03,President,,GREEN,Stein J,10,0,10
New Castle,08-03,President,,LIBERTARIN,Johnson G,8,0,8
New Castle,09-03,President,,DEMOCRATIC,Obama B,958,22,980
New Castle,09-03,President,,REPUBLICAN,Romney M,66,2,68
New Castle,09-03,President,,GREEN,Stein J,3,0,3
New Castle,09-03,President,,LIBERTARIN,Johnson G,9,0,9
New Castle,10-03,President,,DEMOCRATIC,Obama B,175,38,213
New Castle,10-03,President,,REPUBLICAN,Romney M,67,8,75
New Castle,10-03,President,,GREEN,Stein J,1,0,1
New Castle,10-03,President,,LIBERTARIN,Johnson G,0,0,0
New Castle,01-04,President,,DEMOCRATIC,Obama B,770,91,861
New Castle,01-04,President,,REPUBLICAN,Romney M,458,34,492
New Castle,01-04,President,,GREEN,Stein J,10,0,10
New Castle,01-04,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,02-04,President,,DEMOCRATIC,Obama B,448,63,511
New Castle,02-04,President,,REPUBLICAN,Romney M,592,63,655
New Castle,02-04,President,,GREEN,Stein J,4,1,5
New Castle,02-04,President,,LIBERTARIN,Johnson G,3,1,4
New Castle,03-04,President,,DEMOCRATIC,Obama B,670,50,720
New Castle,03-04,President,,REPUBLICAN,Romney M,499,29,528
New Castle,03-04,President,,GREEN,Stein J,6,0,6
New Castle,03-04,President,,LIBERTARIN,Johnson G,9,0,9
New Castle,04-04,President,,DEMOCRATIC,Obama B,401,34,435
New Castle,04-04,President,,REPUBLICAN,Romney M,132,11,143
New Castle,04-04,President,,GREEN,Stein J,3,0,3
New Castle,04-04,President,,LIBERTARIN,Johnson G,7,0,7
New Castle,05-04,President,,DEMOCRATIC,Obama B,114,6,120
New Castle,05-04,President,,REPUBLICAN,Romney M,13,4,17
New Castle,05-04,President,,GREEN,Stein J,0,0,0
New Castle,05-04,President,,LIBERTARIN,Johnson G,1,0,1
New Castle,06-04,President,,DEMOCRATIC,Obama B,522,32,554
New Castle,06-04,President,,REPUBLICAN,Romney M,278,30,308
New Castle,06-04,President,,GREEN,Stein J,7,0,7
New Castle,06-04,President,,LIBERTARIN,Johnson G,15,1,16
New Castle,07-04,President,,DEMOCRATIC,Obama B,705,47,752
New Castle,07-04,President,,REPUBLICAN,Romney M,271,29,300
New Castle,07-04,President,,GREEN,Stein J,7,0,7
New Castle,07-04,President,,LIBERTARIN,Johnson G,20,0,20
New Castle,08-04,President,,DEMOCRATIC,Obama B,859,43,902
New Castle,08-04,President,,REPUBLICAN,Romney M,637,37,674
New Castle,08-04,President,,GREEN,Stein J,10,1,11
New Castle,08-04,President,,LIBERTARIN,Johnson G,15,0,15
New Castle,09-04,President,,DEMOCRATIC,Obama B,407,45,452
New Castle,09-04,President,,REPUBLICAN,Romney M,93,8,101
New Castle,09-04,President,,GREEN,Stein J,2,0,2
New Castle,09-04,President,,LIBERTARIN,Johnson G,5,0,5
New Castle,10-04,President,,DEMOCRATIC,Obama B,140,3,143
New Castle,10-04,President,,REPUBLICAN,Romney M,55,3,58
New Castle,10-04,President,,GREEN,Stein J,0,0,0
New Castle,10-04,President,,LIBERTARIN,Johnson G,3,0,3
New Castle,11-04,President,,DEMOCRATIC,Obama B,480,38,518
New Castle,11-04,President,,REPUBLICAN,Romney M,492,44,536
New Castle,11-04,President,,GREEN,Stein J,8,0,8
New Castle,11-04,President,,LIBERTARIN,Johnson G,12,1,13
New Castle,12-04,President,,DEMOCRATIC,Obama B,609,43,652
New Castle,12-04,President,,REPUBLICAN,Romney M,594,27,621
New Castle,12-04,President,,GREEN,Stein J,3,0,3
New Castle,12-04,President,,LIBERTARIN,Johnson G,13,2,15
New Castle,13-04,President,,DEMOCRATIC,Obama B,139,7,146
New Castle,13-04,President,,REPUBLICAN,Romney M,56,0,56
New Castle,13-04,President,,GREEN,Stein J,0,0,0
New Castle,13-04,President,,LIBERTARIN,Johnson G,4,0,4
New Castle,14-04,President,,DEMOCRATIC,Obama B,139,15,154
New Castle,14-04,President,,REPUBLICAN,Romney M,61,2,63
New Castle,14-04,President,,GREEN,Stein J,1,0,1
New Castle,14-04,President,,LIBERTARIN,Johnson G,8,1,9
New Castle,15-04,President,,DEMOCRATIC,Obama B,187,16,203
New Castle,15-04,President,,REPUBLICAN,Romney M,225,17,242
New Castle,15-04,President,,GREEN,Stein J,0,1,1
New Castle,15-04,President,,LIBERTARIN,Johnson G,5,0,5
New Castle,16-04,President,,DEMOCRATIC,Obama B,94,2,96
New Castle,16-04,President,,REPUBLICAN,Romney M,21,1,22
New Castle,16-04,President,,GREEN,Stein J,1,0,1
New Castle,16-04,President,,LIBERTARIN,Johnson G,0,0,0
New Castle,01-05,President,,DEMOCRATIC,Obama B,1022,52,1074
New Castle,01-05,President,,REPUBLICAN,Romney M,215,12,227
New Castle,01-05,President,,GREEN,Stein J,3,2,5
New Castle,01-05,President,,LIBERTARIN,Johnson G,6,1,7
New Castle,02-05,President,,DEMOCRATIC,Obama B,516,10,526
New Castle,02-05,President,,REPUBLICAN,Romney M,170,4,174
New Castle,02-05,President,,GREEN,Stein J,3,0,3
New Castle,02-05,President,,LIBERTARIN,Johnson G,4,0,4
New Castle,03-05,President,,DEMOCRATIC,Obama B,661,19,680
New Castle,03-05,President,,REPUBLICAN,Romney M,115,2,117
New Castle,03-05,President,,GREEN,Stein J,1,0,1
New Castle,03-05,President,,LIBERTARIN,Johnson G,10,0,10
New Castle,04-05,President,,DEMOCRATIC,Obama B,822,23,845
New Castle,04-05,President,,REPUBLICAN,Romney M,79,5,84
New Castle,04-05,President,,GREEN,Stein J,2,0,2
New Castle,04-05,President,,LIBERTARIN,Johnson G,4,0,4
New Castle,05-05,President,,DEMOCRATIC,Obama B,740,23,763
New Castle,05-05,President,,REPUBLICAN,Romney M,90,8,98
New Castle,05-05,President,,GREEN,Stein J,3,0,3
New Castle,05-05,President,,LIBERTARIN,Johnson G,8,0,8
New Castle,06-05,President,,DEMOCRATIC,Obama B,736,19,755
New Castle,06-05,President,,REPUBLICAN,Romney M,100,3,103
New Castle,06-05,President,,GREEN,Stein J,2,0,2
New Castle,06-05,President,,LIBERTARIN,Johnson G,2,0,2
New Castle,07-05,President,,DEMOCRATIC,Obama B,528,18,546
New Castle,07-05,President,,REPUBLICAN,Romney M,139,1,140
New Castle,07-05,President,,GREEN,Stein J,3,0,3
New Castle,07-05,President,,LIBERTARIN,Johnson G,6,0,6
New Castle,08-05,President,,DEMOCRATIC,Obama B,1056,54,1110
New Castle,08-05,President,,REPUBLICAN,Romney M,385,12,397
New Castle,08-05,President,,GREEN,Stein J,6,0,6
New Castle,08-05,President,,LIBERTARIN,Johnson G,10,1,11
New Castle,09-05,President,,DEMOCRATIC,Obama B,779,17,796
New Castle,09-05,President,,REPUBLICAN,Romney M,83,5,88
New Castle,09-05,President,,GREEN,Stein J,1,1,2
New Castle,09-05,President,,LIBERTARIN,Johnson G,7,0,7
New Castle,10-05,President,,DEMOCRATIC,Obama B,812,25,837
New Castle,10-05,President,,REPUBLICAN,Romney M,90,1,91
New Castle,10-05,President,,GREEN,Stein J,5,0,5
New Castle,10-05,President,,LIBERTARIN,Johnson G,2,1,3
New Castle,01-06,President,,DEMOCRATIC,Obama B,473,19,492
New Castle,01-06,President,,REPUBLICAN,Romney M,267,12,279
New Castle,01-06,President,,GREEN,Stein J,5,0,5
New Castle,01-06,President,,LIBERTARIN,Johnson G,7,0,7
New Castle,02-06,President,,DEMOCRATIC,Obama B,619,43,662
New Castle,02-06,President,,REPUBLICAN,Romney M,561,22,583
New Castle,02-06,President,,GREEN,Stein J,5,0,5
New Castle,02-06,President,,LIBERTARIN,Johnson G,18,0,18
New Castle,03-06,President,,DEMOCRATIC,Obama B,174,15,189
New Castle,03-06,President,,REPUBLICAN,Romney M,113,5,118
New Castle,03-06,President,,GREEN,Stein J,0,0,0
New Castle,03-06,President,,LIBERTARIN,Johnson G,4,1,5
New Castle,04-06,President,,DEMOCRATIC,Obama B,552,26,578
New Castle,04-06,President,,REPUBLICAN,Romney M,307,9,316
New Castle,04-06,President,,GREEN,Stein J,13,0,13
New Castle,04-06,President,,LIBERTARIN,Johnson G,14,1,15
New Castle,05-06,President,,DEMOCRATIC,Obama B,825,49,874
New Castle,05-06,President,,REPUBLICAN,Romney M,246,20,266
New Castle,05-06,President,,GREEN,Stein J,5,0,5
New Castle,05-06,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,06-06,President,,DEMOCRATIC,Obama B,435,7,442
New Castle,06-06,President,,REPUBLICAN,Romney M,89,4,93
New Castle,06-06,President,,GREEN,Stein J,1,0,1
New Castle,06-06,President,,LIBERTARIN,Johnson G,3,0,3
New Castle,07-06,President,,DEMOCRATIC,Obama B,497,40,537
New Castle,07-06,President,,REPUBLICAN,Romney M,371,21,392
New Castle,07-06,President,,GREEN,Stein J,1,0,1
New Castle,07-06,President,,LIBERTARIN,Johnson G,8,1,9
New Castle,08-06,President,,DEMOCRATIC,Obama B,944,37,981
New Castle,08-06,President,,REPUBLICAN,Romney M,562,22,584
New Castle,08-06,President,,GREEN,Stein J,5,1,6
New Castle,08-06,President,,LIBERTARIN,Johnson G,22,0,22
New Castle,09-06,President,,DEMOCRATIC,Obama B,945,36,981
New Castle,09-06,President,,REPUBLICAN,Romney M,532,30,562
New Castle,09-06,President,,GREEN,Stein J,11,0,11
New Castle,09-06,President,,LIBERTARIN,Johnson G,17,1,18
New Castle,10-06,President,,DEMOCRATIC,Obama B,637,42,679
New Castle,10-06,President,,REPUBLICAN,Romney M,516,19,535
New Castle,10-06,President,,GREEN,Stein J,9,1,10
New Castle,10-06,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,11-06,President,,DEMOCRATIC,Obama B,519,31,550
New Castle,11-06,President,,REPUBLICAN,Romney M,445,32,477
New Castle,11-06,President,,GREEN,Stein J,7,0,7
New Castle,11-06,President,,LIBERTARIN,Johnson G,8,2,10
New Castle,12-06,President,,DEMOCRATIC,Obama B,690,42,732
New Castle,12-06,President,,REPUBLICAN,Romney M,511,39,550
New Castle,12-06,President,,GREEN,Stein J,7,0,7
New Castle,12-06,President,,LIBERTARIN,Johnson G,17,0,17
New Castle,01-07,President,,DEMOCRATIC,Obama B,731,18,749
New Castle,01-07,President,,REPUBLICAN,Romney M,444,19,463
New Castle,01-07,President,,GREEN,Stein J,9,0,9
New Castle,01-07,President,,LIBERTARIN,Johnson G,11,1,12
New Castle,02-07,President,,DEMOCRATIC,Obama B,768,46,814
New Castle,02-07,President,,REPUBLICAN,Romney M,544,46,590
New Castle,02-07,President,,GREEN,Stein J,4,1,5
New Castle,02-07,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,03-07,President,,DEMOCRATIC,Obama B,613,36,649
New Castle,03-07,President,,REPUBLICAN,Romney M,430,21,451
New Castle,03-07,President,,GREEN,Stein J,7,0,7
New Castle,03-07,President,,LIBERTARIN,Johnson G,11,0,11
New Castle,04-07,President,,DEMOCRATIC,Obama B,962,25,987
New Castle,04-07,President,,REPUBLICAN,Romney M,374,12,386
New Castle,04-07,President,,GREEN,Stein J,11,1,12
New Castle,04-07,President,,LIBERTARIN,Johnson G,15,0,15
New Castle,05-07,President,,DEMOCRATIC,Obama B,472,15,487
New Castle,05-07,President,,REPUBLICAN,Romney M,124,3,127
New Castle,05-07,President,,GREEN,Stein J,9,0,9
New Castle,05-07,President,,LIBERTARIN,Johnson G,8,0,8
New Castle,06-07,President,,DEMOCRATIC,Obama B,467,21,488
New Castle,06-07,President,,REPUBLICAN,Romney M,280,9,289
New Castle,06-07,President,,GREEN,Stein J,3,0,3
New Castle,06-07,President,,LIBERTARIN,Johnson G,6,0,6
New Castle,07-07,President,,DEMOCRATIC,Obama B,732,20,752
New Castle,07-07,President,,REPUBLICAN,Romney M,339,12,351
New Castle,07-07,President,,GREEN,Stein J,9,0,9
New Castle,07-07,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,08-07,President,,DEMOCRATIC,Obama B,669,27,696
New Castle,08-07,President,,REPUBLICAN,Romney M,493,23,516
New Castle,08-07,President,,GREEN,Stein J,2,0,2
New Castle,08-07,President,,LIBERTARIN,Johnson G,20,1,21
New Castle,09-07,President,,DEMOCRATIC,Obama B,644,23,667
New Castle,09-07,President,,REPUBLICAN,Romney M,370,6,376
New Castle,09-07,President,,GREEN,Stein J,6,1,7
New Castle,09-07,President,,LIBERTARIN,Johnson G,16,0,16
New Castle,10-07,President,,DEMOCRATIC,Obama B,892,21,913
New Castle,10-07,President,,REPUBLICAN,Romney M,273,5,278
New Castle,10-07,President,,GREEN,Stein J,6,0,6
New Castle,10-07,President,,LIBERTARIN,Johnson G,10,0,10
New Castle,01-08,President,,DEMOCRATIC,Obama B,385,1,386
New Castle,01-08,President,,REPUBLICAN,Romney M,497,10,507
New Castle,01-08,President,,GREEN,Stein J,4,0,4
New Castle,01-08,President,,LIBERTARIN,Johnson G,23,0,23
New Castle,02-08,President,,DEMOCRATIC,Obama B,851,45,896
New Castle,02-08,President,,REPUBLICAN,Romney M,484,24,508
New Castle,02-08,President,,GREEN,Stein J,5,0,5
New Castle,02-08,President,,LIBERTARIN,Johnson G,5,0,5
New Castle,03-08,President,,DEMOCRATIC,Obama B,594,14,608
New Castle,03-08,President,,REPUBLICAN,Romney M,366,13,379
New Castle,03-08,President,,GREEN,Stein J,2,0,2
New Castle,03-08,President,,LIBERTARIN,Johnson G,9,0,9
New Castle,04-08,President,,DEMOCRATIC,Obama B,783,8,791
New Castle,04-08,President,,REPUBLICAN,Romney M,167,4,171
New Castle,04-08,President,,GREEN,Stein J,1,0,1
New Castle,04-08,President,,LIBERTARIN,Johnson G,8,1,9
New Castle,05-08,President,,DEMOCRATIC,Obama B,1077,29,1106
New Castle,05-08,President,,REPUBLICAN,Romney M,508,20,528
New Castle,05-08,President,,GREEN,Stein J,2,1,3
New Castle,05-08,President,,LIBERTARIN,Johnson G,13,0,13
New Castle,06-08,President,,DEMOCRATIC,Obama B,685,34,719
New Castle,06-08,President,,REPUBLICAN,Romney M,525,27,552
New Castle,06-08,President,,GREEN,Stein J,2,0,2
New Castle,06-08,President,,LIBERTARIN,Johnson G,19,0,19
New Castle,07-08,President,,DEMOCRATIC,Obama B,536,15,551
New Castle,07-08,President,,REPUBLICAN,Romney M,658,46,704
New Castle,07-08,President,,GREEN,Stein J,1,0,1
New Castle,07-08,President,,LIBERTARIN,Johnson G,12,2,14
New Castle,08-08,President,,DEMOCRATIC,Obama B,462,14,476
New Castle,08-08,President,,REPUBLICAN,Romney M,285,11,296
New Castle,08-08,President,,GREEN,Stein J,1,0,1
New Castle,08-08,President,,LIBERTARIN,Johnson G,7,0,7
New Castle,09-08,President,,DEMOCRATIC,Obama B,115,11,126
New Castle,09-08,President,,REPUBLICAN,Romney M,125,0,125
New Castle,09-08,President,,GREEN,Stein J,2,1,3
New Castle,09-08,President,,LIBERTARIN,Johnson G,3,0,3
New Castle,10-08,President,,DEMOCRATIC,Obama B,657,34,691
New Castle,10-08,President,,REPUBLICAN,Romney M,324,8,332
New Castle,10-08,President,,GREEN,Stein J,2,0,2
New Castle,10-08,President,,LIBERTARIN,Johnson G,9,1,10
New Castle,01-09,President,,DEMOCRATIC,Obama B,581,20,601
New Castle,01-09,President,,REPUBLICAN,Romney M,523,13,536
New Castle,01-09,President,,GREEN,Stein J,1,0,1
New Castle,01-09,President,,LIBERTARIN,Johnson G,18,0,18
New Castle,02-09,President,,DEMOCRATIC,Obama B,900,29,929
New Castle,02-09,President,,REPUBLICAN,Romney M,535,27,562
New Castle,02-09,President,,GREEN,Stein J,3,0,3
New Castle,02-09,President,,LIBERTARIN,Johnson G,8,0,8
New Castle,03-09,President,,DEMOCRATIC,Obama B,878,29,907
New Castle,03-09,President,,REPUBLICAN,Romney M,631,18,649
New Castle,03-09,President,,GREEN,Stein J,7,0,7
New Castle,03-09,President,,LIBERTARIN,Johnson G,17,0,17
New Castle,04-09,President,,DEMOCRATIC,Obama B,265,11,276
New Castle,04-09,President,,REPUBLICAN,Romney M,307,6,313
New Castle,04-09,President,,GREEN,Stein J,1,0,1
New Castle,04-09,President,,LIBERTARIN,Johnson G,4,0,4
New Castle,05-09,President,,DEMOCRATIC,Obama B,717,37,754
New Castle,05-09,President,,REPUBLICAN,Romney M,851,25,876
New Castle,05-09,President,,GREEN,Stein J,11,0,11
New Castle,05-09,President,,LIBERTARIN,Johnson G,16,0,16
New Castle,06-09,President,,DEMOCRATIC,Obama B,446,15,461
New Castle,06-09,President,,REPUBLICAN,Romney M,482,17,499
New Castle,06-09,President,,GREEN,Stein J,4,0,4
New Castle,06-09,President,,LIBERTARIN,Johnson G,10,0,10
New Castle,07-09,President,,DEMOCRATIC,Obama B,236,9,245
New Castle,07-09,President,,REPUBLICAN,Romney M,250,10,260
New Castle,07-09,President,,GREEN,Stein J,0,0,0
New Castle,07-09,President,,LIBERTARIN,Johnson G,2,0,2
New Castle,08-09,President,,DEMOCRATIC,Obama B,804,30,834
New Castle,08-09,President,,REPUBLICAN,Romney M,719,24,743
New Castle,08-09,President,,GREEN,Stein J,5,0,5
New Castle,08-09,President,,LIBERTARIN,Johnson G,17,0,17
New Castle,09-09,President,,DEMOCRATIC,Obama B,424,14,438
New Castle,09-09,President,,REPUBLICAN,Romney M,518,10,528
New Castle,09-09,President,,GREEN,Stein J,6,1,7
New Castle,09-09,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,01-10,President,,DEMOCRATIC,Obama B,648,19,667
New Castle,01-10,President,,REPUBLICAN,Romney M,485,15,500
New Castle,01-10,President,,GREEN,Stein J,3,0,3
New Castle,01-10,President,,LIBERTARIN,Johnson G,9,0,9
New Castle,02-10,President,,DEMOCRATIC,Obama B,562,32,594
New Castle,02-10,President,,REPUBLICAN,Romney M,404,18,422
New Castle,02-10,President,,GREEN,Stein J,7,0,7
New Castle,02-10,President,,LIBERTARIN,Johnson G,19,0,19
New Castle,03-10,President,,DEMOCRATIC,Obama B,551,20,571
New Castle,03-10,President,,REPUBLICAN,Romney M,445,18,463
New Castle,03-10,President,,GREEN,Stein J,1,0,1
New Castle,03-10,President,,LIBERTARIN,Johnson G,16,1,17
New Castle,04-10,President,,DEMOCRATIC,Obama B,831,28,859
New Castle,04-10,President,,REPUBLICAN,Romney M,352,10,362
New Castle,04-10,President,,GREEN,Stein J,6,0,6
New Castle,04-10,President,,LIBERTARIN,Johnson G,15,0,15
New Castle,05-10,President,,DEMOCRATIC,Obama B,564,26,590
New Castle,05-10,President,,REPUBLICAN,Romney M,565,23,588
New Castle,05-10,President,,GREEN,Stein J,8,0,8
New Castle,05-10,President,,LIBERTARIN,Johnson G,12,0,12
New Castle,06-10,President,,DEMOCRATIC,Obama B,591,25,616
New Castle,06-10,President,,REPUBLICAN,Romney M,575,20,595
