county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,09-04,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,09-04,U.S. Senate,,REPUBLICAN,Wade K,6,1,7
New Castle,10-04,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,10-04,U.S. Senate,,REPUBLICAN,Wade K,10,0,10
New Castle,11-04,U.S. Senate,,REPUBLICAN,Smink C,12,1,13
New Castle,11-04,U.S. Senate,,REPUBLICAN,Wade K,81,7,88
New Castle,12-04,U.S. Senate,,REPUBLICAN,Smink C,15,0,15
New Castle,12-04,U.S. Senate,,REPUBLICAN,Wade K,81,10,91
New Castle,13-04,U.S. Senate,,REPUBLICAN,Smink C,3,0,3
New Castle,13-04,U.S. Senate,,REPUBLICAN,Wade K,2,0,2
New Castle,15-04,U.S. Senate,,REPUBLICAN,Smink C,3,1,4
New Castle,15-04,U.S. Senate,,REPUBLICAN,Wade K,29,0,29
New Castle,16-04,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,16-04,U.S. Senate,,REPUBLICAN,Wade K,0,0,0
New Castle,01-05,U.S. Senate,,REPUBLICAN,Smink C,12,5,17
New Castle,01-05,U.S. Senate,,REPUBLICAN,Wade K,40,5,45
New Castle,02-05,U.S. Senate,,REPUBLICAN,Smink C,7,0,7
New Castle,02-05,U.S. Senate,,REPUBLICAN,Wade K,17,0,17
New Castle,04-05,U.S. Senate,,REPUBLICAN,Smink C,5,0,5
New Castle,04-05,U.S. Senate,,REPUBLICAN,Wade K,15,1,16
New Castle,06-05,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,06-05,U.S. Senate,,REPUBLICAN,Wade K,18,0,18
New Castle,07-05,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,07-05,U.S. Senate,,REPUBLICAN,Wade K,4,0,4
New Castle,09-05,U.S. Senate,,REPUBLICAN,Smink C,6,0,6
New Castle,09-05,U.S. Senate,,REPUBLICAN,Wade K,7,0,7
New Castle,01-06,U.S. Senate,,REPUBLICAN,Smink C,20,3,23
New Castle,01-06,U.S. Senate,,REPUBLICAN,Wade K,58,3,61
New Castle,02-06,U.S. Senate,,REPUBLICAN,Smink C,23,0,23
New Castle,02-06,U.S. Senate,,REPUBLICAN,Wade K,58,1,59
New Castle,04-06,U.S. Senate,,REPUBLICAN,Smink C,15,0,15
New Castle,04-06,U.S. Senate,,REPUBLICAN,Wade K,24,0,24
New Castle,05-06,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,05-06,U.S. Senate,,REPUBLICAN,Wade K,27,2,29
New Castle,07-06,U.S. Senate,,REPUBLICAN,Smink C,14,1,15
New Castle,07-06,U.S. Senate,,REPUBLICAN,Wade K,55,5,60
New Castle,09-06,U.S. Senate,,REPUBLICAN,Smink C,11,2,13
New Castle,09-06,U.S. Senate,,REPUBLICAN,Wade K,45,1,46
New Castle,10-06,U.S. Senate,,REPUBLICAN,Smink C,25,0,25
New Castle,10-06,U.S. Senate,,REPUBLICAN,Wade K,51,0,51
New Castle,11-06,U.S. Senate,,REPUBLICAN,Smink C,13,0,13
New Castle,11-06,U.S. Senate,,REPUBLICAN,Wade K,62,3,65
New Castle,12-06,U.S. Senate,,REPUBLICAN,Smink C,17,0,17
New Castle,12-06,U.S. Senate,,REPUBLICAN,Wade K,57,1,58
New Castle,01-07,U.S. Senate,,REPUBLICAN,Smink C,19,1,20
New Castle,01-07,U.S. Senate,,REPUBLICAN,Wade K,58,5,63
New Castle,02-07,U.S. Senate,,REPUBLICAN,Smink C,23,1,24
New Castle,02-07,U.S. Senate,,REPUBLICAN,Wade K,88,7,95
New Castle,04-07,U.S. Senate,,REPUBLICAN,Smink C,9,0,9
New Castle,04-07,U.S. Senate,,REPUBLICAN,Wade K,25,3,28
New Castle,05-07,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,05-07,U.S. Senate,,REPUBLICAN,Wade K,18,0,18
New Castle,06-07,U.S. Senate,,REPUBLICAN,Smink C,4,1,5
New Castle,06-07,U.S. Senate,,REPUBLICAN,Wade K,38,1,39
New Castle,07-07,U.S. Senate,,REPUBLICAN,Smink C,7,2,9
New Castle,07-07,U.S. Senate,,REPUBLICAN,Wade K,33,0,33
New Castle,08-07,U.S. Senate,,REPUBLICAN,Smink C,19,1,20
New Castle,08-07,U.S. Senate,,REPUBLICAN,Wade K,62,6,68
New Castle,10-07,U.S. Senate,,REPUBLICAN,Smink C,9,1,10
New Castle,10-07,U.S. Senate,,REPUBLICAN,Wade K,14,2,16
New Castle,01-08,U.S. Senate,,REPUBLICAN,Smink C,13,0,13
New Castle,01-08,U.S. Senate,,REPUBLICAN,Wade K,54,4,58
New Castle,02-08,U.S. Senate,,REPUBLICAN,Smink C,19,0,19
New Castle,02-08,U.S. Senate,,REPUBLICAN,Wade K,58,8,66
New Castle,03-08,U.S. Senate,,REPUBLICAN,Smink C,5,1,6
New Castle,03-08,U.S. Senate,,REPUBLICAN,Wade K,17,1,18
New Castle,04-08,U.S. Senate,,REPUBLICAN,Smink C,3,0,3
New Castle,04-08,U.S. Senate,,REPUBLICAN,Wade K,6,0,6
New Castle,05-08,U.S. Senate,,REPUBLICAN,Smink C,3,1,4
New Castle,05-08,U.S. Senate,,REPUBLICAN,Wade K,21,0,21
New Castle,06-08,U.S. Senate,,REPUBLICAN,Smink C,11,0,11
New Castle,06-08,U.S. Senate,,REPUBLICAN,Wade K,37,1,38
New Castle,07-08,U.S. Senate,,REPUBLICAN,Smink C,8,1,9
New Castle,07-08,U.S. Senate,,REPUBLICAN,Wade K,39,2,41
New Castle,10-08,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,10-08,U.S. Senate,,REPUBLICAN,Wade K,19,1,20
New Castle,01-09,U.S. Senate,,REPUBLICAN,Smink C,11,0,11
New Castle,01-09,U.S. Senate,,REPUBLICAN,Wade K,40,1,41
New Castle,02-09,U.S. Senate,,REPUBLICAN,Smink C,8,0,8
New Castle,02-09,U.S. Senate,,REPUBLICAN,Wade K,41,2,43
New Castle,03-09,U.S. Senate,,REPUBLICAN,Smink C,9,1,10
New Castle,03-09,U.S. Senate,,REPUBLICAN,Wade K,32,1,33
New Castle,04-09,U.S. Senate,,REPUBLICAN,Smink C,3,0,3
New Castle,04-09,U.S. Senate,,REPUBLICAN,Wade K,15,0,15
New Castle,05-09,U.S. Senate,,REPUBLICAN,Smink C,17,1,18
New Castle,05-09,U.S. Senate,,REPUBLICAN,Wade K,60,2,62
New Castle,06-09,U.S. Senate,,REPUBLICAN,Smink C,19,2,21
New Castle,06-09,U.S. Senate,,REPUBLICAN,Wade K,58,3,61
New Castle,08-09,U.S. Senate,,REPUBLICAN,Smink C,11,0,11
New Castle,08-09,U.S. Senate,,REPUBLICAN,Wade K,47,0,47
New Castle,09-09,U.S. Senate,,REPUBLICAN,Smink C,14,0,14
New Castle,09-09,U.S. Senate,,REPUBLICAN,Wade K,29,2,31
New Castle,01-10,U.S. Senate,,REPUBLICAN,Smink C,29,2,31
New Castle,01-10,U.S. Senate,,REPUBLICAN,Wade K,88,1,89
New Castle,02-10,U.S. Senate,,REPUBLICAN,Smink C,9,0,9
New Castle,02-10,U.S. Senate,,REPUBLICAN,Wade K,42,1,43
New Castle,04-10,U.S. Senate,,REPUBLICAN,Smink C,17,0,17
New Castle,04-10,U.S. Senate,,REPUBLICAN,Wade K,28,0,28
New Castle,05-10,U.S. Senate,,REPUBLICAN,Smink C,35,1,36
New Castle,05-10,U.S. Senate,,REPUBLICAN,Wade K,146,1,147
New Castle,07-10,U.S. Senate,,REPUBLICAN,Smink C,28,0,28
New Castle,07-10,U.S. Senate,,REPUBLICAN,Wade K,83,0,83
New Castle,08-10,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,08-10,U.S. Senate,,REPUBLICAN,Wade K,10,2,12
New Castle,09-10,U.S. Senate,,REPUBLICAN,Smink C,16,0,16
New Castle,09-10,U.S. Senate,,REPUBLICAN,Wade K,47,0,47
New Castle,10-10,U.S. Senate,,REPUBLICAN,Smink C,13,1,14
New Castle,10-10,U.S. Senate,,REPUBLICAN,Wade K,7,0,7
New Castle,01-11,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,01-11,U.S. Senate,,REPUBLICAN,Wade K,23,0,23
New Castle,02-11,U.S. Senate,,REPUBLICAN,Smink C,9,0,9
New Castle,02-11,U.S. Senate,,REPUBLICAN,Wade K,25,0,25
New Castle,03-11,U.S. Senate,,REPUBLICAN,Smink C,11,1,12
New Castle,03-11,U.S. Senate,,REPUBLICAN,Wade K,55,2,57
New Castle,04-11,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,04-11,U.S. Senate,,REPUBLICAN,Wade K,24,2,26
Kent,05-11,U.S. Senate,,REPUBLICAN,Smink C,12,0,12
Kent,05-11,U.S. Senate,,REPUBLICAN,Wade K,36,0,36
Kent,06-11,U.S. Senate,,REPUBLICAN,Smink C,25,2,27
Kent,06-11,U.S. Senate,,REPUBLICAN,Wade K,72,8,80
Kent,07-11,U.S. Senate,,REPUBLICAN,Smink C,18,2,20
Kent,07-11,U.S. Senate,,REPUBLICAN,Wade K,37,1,38
Kent,08-11,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
Kent,08-11,U.S. Senate,,REPUBLICAN,Wade K,0,0,0
Kent,09-11,U.S. Senate,,REPUBLICAN,Smink C,15,0,15
Kent,09-11,U.S. Senate,,REPUBLICAN,Wade K,42,1,43
Kent,10-11,U.S. Senate,,REPUBLICAN,Smink C,6,0,6
Kent,10-11,U.S. Senate,,REPUBLICAN,Wade K,24,1,25
New Castle,01-12,U.S. Senate,,REPUBLICAN,Smink C,11,0,11
New Castle,01-12,U.S. Senate,,REPUBLICAN,Wade K,38,2,40
New Castle,02-12,U.S. Senate,,REPUBLICAN,Smink C,16,2,18
New Castle,02-12,U.S. Senate,,REPUBLICAN,Wade K,80,1,81
New Castle,04-12,U.S. Senate,,REPUBLICAN,Smink C,31,0,31
New Castle,04-12,U.S. Senate,,REPUBLICAN,Wade K,108,6,114
New Castle,05-12,U.S. Senate,,REPUBLICAN,Smink C,14,0,14
New Castle,05-12,U.S. Senate,,REPUBLICAN,Wade K,101,0,101
New Castle,06-12,U.S. Senate,,REPUBLICAN,Smink C,9,0,9
New Castle,06-12,U.S. Senate,,REPUBLICAN,Wade K,58,0,58
New Castle,07-12,U.S. Senate,,REPUBLICAN,Smink C,12,0,12
New Castle,07-12,U.S. Senate,,REPUBLICAN,Wade K,42,2,44
New Castle,08-12,U.S. Senate,,REPUBLICAN,Smink C,31,3,34
New Castle,08-12,U.S. Senate,,REPUBLICAN,Wade K,169,9,178
New Castle,09-12,U.S. Senate,,REPUBLICAN,Smink C,23,2,25
New Castle,09-12,U.S. Senate,,REPUBLICAN,Wade K,108,3,111
New Castle,11-12,U.S. Senate,,REPUBLICAN,Smink C,26,1,27
New Castle,11-12,U.S. Senate,,REPUBLICAN,Wade K,128,6,134
New Castle,13-12,U.S. Senate,,REPUBLICAN,Smink C,35,1,36
New Castle,13-12,U.S. Senate,,REPUBLICAN,Wade K,112,1,113
New Castle,14-12,U.S. Senate,,REPUBLICAN,Smink C,11,0,11
New Castle,14-12,U.S. Senate,,REPUBLICAN,Wade K,40,5,45
New Castle,01-13,U.S. Senate,,REPUBLICAN,Smink C,1,1,2
New Castle,01-13,U.S. Senate,,REPUBLICAN,Wade K,20,2,22
New Castle,02-13,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,02-13,U.S. Senate,,REPUBLICAN,Wade K,14,0,14
New Castle,03-13,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,03-13,U.S. Senate,,REPUBLICAN,Wade K,1,0,1
New Castle,04-13,U.S. Senate,,REPUBLICAN,Smink C,14,1,15
New Castle,04-13,U.S. Senate,,REPUBLICAN,Wade K,51,4,55
New Castle,05-13,U.S. Senate,,REPUBLICAN,Smink C,3,0,3
New Castle,05-13,U.S. Senate,,REPUBLICAN,Wade K,7,1,8
New Castle,07-13,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,07-13,U.S. Senate,,REPUBLICAN,Wade K,10,1,11
New Castle,08-13,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,08-13,U.S. Senate,,REPUBLICAN,Wade K,23,1,24
New Castle,09-13,U.S. Senate,,REPUBLICAN,Smink C,3,2,5
New Castle,09-13,U.S. Senate,,REPUBLICAN,Wade K,12,0,12
New Castle,10-13,U.S. Senate,,REPUBLICAN,Smink C,3,0,3
New Castle,10-13,U.S. Senate,,REPUBLICAN,Wade K,4,0,4
New Castle,11-13,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,11-13,U.S. Senate,,REPUBLICAN,Wade K,3,0,3
New Castle,14-13,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,14-13,U.S. Senate,,REPUBLICAN,Wade K,0,0,0
Sussex,01-14,U.S. Senate,,REPUBLICAN,Smink C,57,5,62
Sussex,01-14,U.S. Senate,,REPUBLICAN,Wade K,180,11,191
Sussex,02-14,U.S. Senate,,REPUBLICAN,Smink C,56,6,62
Sussex,02-14,U.S. Senate,,REPUBLICAN,Wade K,124,9,133
Sussex,03-14,U.S. Senate,,REPUBLICAN,Smink C,43,1,44
Sussex,03-14,U.S. Senate,,REPUBLICAN,Wade K,155,5,160
Sussex,04-14,U.S. Senate,,REPUBLICAN,Smink C,57,8,65
Sussex,04-14,U.S. Senate,,REPUBLICAN,Wade K,137,7,144
Sussex,05-14,U.S. Senate,,REPUBLICAN,Smink C,37,2,39
Sussex,05-14,U.S. Senate,,REPUBLICAN,Wade K,134,4,138
Sussex,06-14,U.S. Senate,,REPUBLICAN,Smink C,36,0,36
Sussex,06-14,U.S. Senate,,REPUBLICAN,Wade K,118,6,124
Sussex,07-14,U.S. Senate,,REPUBLICAN,Smink C,31,1,32
Sussex,07-14,U.S. Senate,,REPUBLICAN,Wade K,106,8,114
New Castle,01-15,U.S. Senate,,REPUBLICAN,Smink C,13,0,13
New Castle,01-15,U.S. Senate,,REPUBLICAN,Wade K,61,1,62
New Castle,02-15,U.S. Senate,,REPUBLICAN,Smink C,22,1,23
New Castle,02-15,U.S. Senate,,REPUBLICAN,Wade K,45,2,47
New Castle,04-15,U.S. Senate,,REPUBLICAN,Smink C,11,0,11
New Castle,04-15,U.S. Senate,,REPUBLICAN,Wade K,63,2,65
New Castle,05-15,U.S. Senate,,REPUBLICAN,Smink C,13,0,13
New Castle,05-15,U.S. Senate,,REPUBLICAN,Wade K,37,2,39
New Castle,07-15,U.S. Senate,,REPUBLICAN,Smink C,14,0,14
New Castle,07-15,U.S. Senate,,REPUBLICAN,Wade K,42,3,45
New Castle,01-16,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,01-16,U.S. Senate,,REPUBLICAN,Wade K,19,0,19
New Castle,02-16,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,02-16,U.S. Senate,,REPUBLICAN,Wade K,2,0,2
New Castle,03-16,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,03-16,U.S. Senate,,REPUBLICAN,Wade K,2,0,2
New Castle,04-16,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,04-16,U.S. Senate,,REPUBLICAN,Wade K,4,1,5
New Castle,05-16,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,05-16,U.S. Senate,,REPUBLICAN,Wade K,3,0,3
New Castle,06-16,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,06-16,U.S. Senate,,REPUBLICAN,Wade K,4,0,4
New Castle,07-16,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,07-16,U.S. Senate,,REPUBLICAN,Wade K,20,0,20
New Castle,09-16,U.S. Senate,,REPUBLICAN,Smink C,6,0,6
New Castle,09-16,U.S. Senate,,REPUBLICAN,Wade K,23,1,24
New Castle,01-17,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,01-17,U.S. Senate,,REPUBLICAN,Wade K,1,1,2
New Castle,02-17,U.S. Senate,,REPUBLICAN,Smink C,15,0,15
New Castle,02-17,U.S. Senate,,REPUBLICAN,Wade K,21,0,21
New Castle,04-17,U.S. Senate,,REPUBLICAN,Smink C,6,1,7
New Castle,04-17,U.S. Senate,,REPUBLICAN,Wade K,44,1,45
New Castle,05-17,U.S. Senate,,REPUBLICAN,Smink C,3,1,4
New Castle,05-17,U.S. Senate,,REPUBLICAN,Wade K,13,0,13
New Castle,06-17,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,06-17,U.S. Senate,,REPUBLICAN,Wade K,1,1,2
New Castle,07-17,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,07-17,U.S. Senate,,REPUBLICAN,Wade K,15,1,16
New Castle,08-17,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,08-17,U.S. Senate,,REPUBLICAN,Wade K,7,0,7
New Castle,09-17,U.S. Senate,,REPUBLICAN,Smink C,4,1,5
New Castle,09-17,U.S. Senate,,REPUBLICAN,Wade K,16,0,16
New Castle,11-17,U.S. Senate,,REPUBLICAN,Smink C,8,0,8
New Castle,11-17,U.S. Senate,,REPUBLICAN,Wade K,13,0,13
New Castle,01-18,U.S. Senate,,REPUBLICAN,Smink C,14,0,14
New Castle,01-18,U.S. Senate,,REPUBLICAN,Wade K,33,5,38
New Castle,02-18,U.S. Senate,,REPUBLICAN,Smink C,3,0,3
New Castle,02-18,U.S. Senate,,REPUBLICAN,Wade K,10,1,11
New Castle,03-18,U.S. Senate,,REPUBLICAN,Smink C,0,0,0
New Castle,03-18,U.S. Senate,,REPUBLICAN,Wade K,4,1,5
New Castle,04-18,U.S. Senate,,REPUBLICAN,Smink C,14,1,15
New Castle,04-18,U.S. Senate,,REPUBLICAN,Wade K,46,3,49
New Castle,05-18,U.S. Senate,,REPUBLICAN,Smink C,8,0,8
New Castle,05-18,U.S. Senate,,REPUBLICAN,Wade K,15,1,16
New Castle,06-18,U.S. Senate,,REPUBLICAN,Smink C,6,0,6
New Castle,06-18,U.S. Senate,,REPUBLICAN,Wade K,22,0,22
New Castle,08-18,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,08-18,U.S. Senate,,REPUBLICAN,Wade K,7,0,7
New Castle,10-18,U.S. Senate,,REPUBLICAN,Smink C,7,0,7
New Castle,10-18,U.S. Senate,,REPUBLICAN,Wade K,8,0,8
New Castle,01-19,U.S. Senate,,REPUBLICAN,Smink C,8,1,9
New Castle,01-19,U.S. Senate,,REPUBLICAN,Wade K,46,1,47
New Castle,02-19,U.S. Senate,,REPUBLICAN,Smink C,4,0,4
New Castle,02-19,U.S. Senate,,REPUBLICAN,Wade K,16,0,16
New Castle,03-19,U.S. Senate,,REPUBLICAN,Smink C,9,3,12
New Castle,03-19,U.S. Senate,,REPUBLICAN,Wade K,29,4,33
New Castle,04-19,U.S. Senate,,REPUBLICAN,Smink C,10,2,12
New Castle,04-19,U.S. Senate,,REPUBLICAN,Wade K,33,0,33
New Castle,05-19,U.S. Senate,,REPUBLICAN,Smink C,5,0,5
New Castle,05-19,U.S. Senate,,REPUBLICAN,Wade K,36,2,38
New Castle,06-19,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,06-19,U.S. Senate,,REPUBLICAN,Wade K,1,0,1
New Castle,07-19,U.S. Senate,,REPUBLICAN,Smink C,15,2,17
New Castle,07-19,U.S. Senate,,REPUBLICAN,Wade K,40,3,43
New Castle,09-19,U.S. Senate,,REPUBLICAN,Smink C,9,0,9
New Castle,09-19,U.S. Senate,,REPUBLICAN,Wade K,27,0,27
New Castle,10-19,U.S. Senate,,REPUBLICAN,Smink C,2,0,2
New Castle,10-19,U.S. Senate,,REPUBLICAN,Wade K,25,0,25
New Castle,11-19,U.S. Senate,,REPUBLICAN,Smink C,1,0,1
New Castle,11-19,U.S. Senate,,REPUBLICAN,Wade K,6,1,7
Sussex,01-20,U.S. Senate,,REPUBLICAN,Smink C,24,2,26
Sussex,01-20,U.S. Senate,,REPUBLICAN,Wade K,35,2,37
Sussex,02-20,U.S. Senate,,REPUBLICAN,Smink C,83,2,85
Sussex,02-20,U.S. Senate,,REPUBLICAN,Wade K,101,2,103
Sussex,03-20,U.S. Senate,,REPUBLICAN,Smink C,79,4,83
Sussex,03-20,U.S. Senate,,REPUBLICAN,Wade K,103,1,104
Sussex,04-20,U.S. Senate,,REPUBLICAN,Smink C,69,8,77
Sussex,04-20,U.S. Senate,,REPUBLICAN,Wade K,100,9,109
Sussex,05-20,U.S. Senate,,REPUBLICAN,Smink C,76,2,78
Sussex,05-20,U.S. Senate,,REPUBLICAN,Wade K,120,2,122
Sussex,06-20,U.S. Senate,,REPUBLICAN,Smink C,56,2,58
Sussex,06-20,U.S. Senate,,REPUBLICAN,Wade K,57,6,63
Sussex,07-20,U.S. Senate,,REPUBLICAN,Smink C,88,5,93
Sussex,07-20,U.S. Senate,,REPUBLICAN,Wade K,153,7,160
Sussex,08-20,U.S. Senate,,REPUBLICAN,Smink C,13,0,13
Sussex,08-20,U.S. Senate,,REPUBLICAN,Wade K,29,2,31
Sussex,09-20,U.S. Senate,,REPUBLICAN,Smink C,13,0,13
Sussex,09-20,U.S. Senate,,REPUBLICAN,Wade K,2,0,2
Sussex,10-20,U.S. Senate,,REPUBLICAN,Smink C,8,0,8
Sussex,10-20,U.S. Senate,,REPUBLICAN,Wade K,16,0,16
New Castle,01-21,U.S. Senate,,REPUBLICAN,Smink C,7,0,7
New Castle,01-21,U.S. Senate,,REPUBLICAN,Wade K,26,0,26
New Castle,02-21,U.S. Senate,,REPUBLICAN,Smink C,21,1,22
