county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,01-12,State Senate,4,REPUBLICAN,Lavelle G,419,13,432
New Castle,04-12,State Senate,4,DEMOCRATIC,Buttner S,191,16,207
New Castle,04-12,State Senate,4,REPUBLICAN,Lavelle G,437,21,458
New Castle,05-12,State Senate,4,DEMOCRATIC,Buttner S,235,11,246
New Castle,05-12,State Senate,4,REPUBLICAN,Lavelle G,678,16,694
New Castle,06-12,State Senate,4,DEMOCRATIC,Buttner S,102,2,104
New Castle,06-12,State Senate,4,REPUBLICAN,Lavelle G,233,11,244
New Castle,07-12,State Senate,4,DEMOCRATIC,Buttner S,252,2,254
New Castle,07-12,State Senate,4,REPUBLICAN,Lavelle G,317,2,319
New Castle,09-12,State Senate,4,DEMOCRATIC,Buttner S,187,9,196
New Castle,09-12,State Senate,4,REPUBLICAN,Lavelle G,298,8,306
New Castle,10-12,State Senate,4,DEMOCRATIC,Buttner S,298,9,307
New Castle,10-12,State Senate,4,REPUBLICAN,Lavelle G,482,21,503
New Castle,11-12,State Senate,4,DEMOCRATIC,Buttner S,205,4,209
New Castle,11-12,State Senate,4,REPUBLICAN,Lavelle G,514,27,541
New Castle,12-12,State Senate,4,DEMOCRATIC,Buttner S,195,4,199
New Castle,12-12,State Senate,4,REPUBLICAN,Lavelle G,431,14,445
New Castle,13-12,State Senate,4,DEMOCRATIC,Buttner S,196,15,211
New Castle,13-12,State Senate,4,REPUBLICAN,Lavelle G,391,15,406
New Castle,14-12,State Senate,4,DEMOCRATIC,Buttner S,182,5,187
New Castle,14-12,State Senate,4,REPUBLICAN,Lavelle G,331,12,343
New Castle,14-12,State Senate,4,DEMOCRATIC,Buttner S,2329,81,2410
New Castle,14-12,State Senate,4,REPUBLICAN,Lavelle G,4531,160,4691
New Castle,01-21,State Senate,4,DEMOCRATIC,Buttner S,125,4,129
New Castle,01-21,State Senate,4,REPUBLICAN,Lavelle G,172,2,174
New Castle,06-21,State Senate,4,DEMOCRATIC,Buttner S,296,7,303
New Castle,06-21,State Senate,4,REPUBLICAN,Lavelle G,302,5,307
New Castle,09-21,State Senate,4,DEMOCRATIC,Buttner S,105,5,110
New Castle,09-21,State Senate,4,REPUBLICAN,Lavelle G,152,2,154
New Castle,09-21,State Senate,4,DEMOCRATIC,Buttner S,526,16,542
New Castle,09-21,State Senate,4,REPUBLICAN,Lavelle G,626,9,635
New Castle,02-22,State Senate,4,DEMOCRATIC,Buttner S,199,6,205
New Castle,02-22,State Senate,4,REPUBLICAN,Lavelle G,341,7,348
New Castle,07-22,State Senate,4,DEMOCRATIC,Buttner S,490,25,515
New Castle,07-22,State Senate,4,REPUBLICAN,Lavelle G,416,14,430
New Castle,08-22,State Senate,4,DEMOCRATIC,Buttner S,194,9,203
New Castle,08-22,State Senate,4,REPUBLICAN,Lavelle G,293,5,298
New Castle,09-22,State Senate,4,DEMOCRATIC,Buttner S,225,3,228
New Castle,09-22,State Senate,4,REPUBLICAN,Lavelle G,354,6,360
New Castle,10-22,State Senate,4,DEMOCRATIC,Buttner S,234,8,242
New Castle,10-22,State Senate,4,REPUBLICAN,Lavelle G,365,4,369
New Castle,11-22,State Senate,4,DEMOCRATIC,Buttner S,365,11,376
New Castle,11-22,State Senate,4,REPUBLICAN,Lavelle G,398,9,407
New Castle,12-22,State Senate,4,DEMOCRATIC,Buttner S,189,5,194
New Castle,12-22,State Senate,4,REPUBLICAN,Lavelle G,329,10,339
New Castle,12-22,State Senate,4,DEMOCRATIC,Buttner S,1896,67,1963
New Castle,12-22,State Senate,4,REPUBLICAN,Lavelle G,2496,55,2551
New Castle,Total,State Senate,4,DEMOCRATIC,Buttner S,5323,198,5521
New Castle,Total,State Senate,4,REPUBLICAN,Lavelle G,8695,288,8983
Sussex,01-14,State Senate,6,DEMOCRATIC,Snyderhall,558,46,604
Sussex,01-14,State Senate,6,REPUBLICAN,Lopez E,956,74,1030
Sussex,02-14,State Senate,6,DEMOCRATIC,Snyderhall,510,35,545
Sussex,02-14,State Senate,6,REPUBLICAN,Lopez E,843,67,910
Sussex,03-14,State Senate,6,DEMOCRATIC,Snyderhall,532,47,579
Sussex,03-14,State Senate,6,REPUBLICAN,Lopez E,661,48,709
Sussex,04-14,State Senate,6,DEMOCRATIC,Snyderhall,664,55,719
Sussex,04-14,State Senate,6,REPUBLICAN,Lopez E,786,80,866
Sussex,05-14,State Senate,6,DEMOCRATIC,Snyderhall,455,28,483
Sussex,05-14,State Senate,6,REPUBLICAN,Lopez E,792,26,818
Sussex,06-14,State Senate,6,DEMOCRATIC,Snyderhall,348,19,367
Sussex,06-14,State Senate,6,REPUBLICAN,Lopez E,590,55,645
Sussex,07-14,State Senate,6,DEMOCRATIC,Snyderhall,292,34,326
Sussex,07-14,State Senate,6,REPUBLICAN,Lopez E,464,46,510
Sussex,07-14,State Senate,6,DEMOCRATIC,Snyderhall,3359,264,3623
Sussex,07-14,State Senate,6,REPUBLICAN,Lopez E,5092,396,5488
Sussex,01-20,State Senate,6,DEMOCRATIC,Snyderhall,225,22,247
Sussex,01-20,State Senate,6,REPUBLICAN,Lopez E,367,29,396
Sussex,02-20,State Senate,6,DEMOCRATIC,Snyderhall,429,21,450
Sussex,02-20,State Senate,6,REPUBLICAN,Lopez E,860,32,892
Sussex,03-20,State Senate,6,DEMOCRATIC,Snyderhall,376,29,405
Sussex,03-20,State Senate,6,REPUBLICAN,Lopez E,873,66,939
Sussex,04-20,State Senate,6,DEMOCRATIC,Snyderhall,435,19,454
Sussex,04-20,State Senate,6,REPUBLICAN,Lopez E,868,41,909
Sussex,05-20,State Senate,6,DEMOCRATIC,Snyderhall,507,41,548
Sussex,05-20,State Senate,6,REPUBLICAN,Lopez E,1009,77,1086
Sussex,06-20,State Senate,6,DEMOCRATIC,Snyderhall,288,22,310
Sussex,06-20,State Senate,6,REPUBLICAN,Lopez E,650,52,702
Sussex,07-20,State Senate,6,DEMOCRATIC,Snyderhall,504,54,558
Sussex,07-20,State Senate,6,REPUBLICAN,Lopez E,878,60,938
Sussex,10-20,State Senate,6,DEMOCRATIC,Snyderhall,49,0,49
Sussex,10-20,State Senate,6,REPUBLICAN,Lopez E,118,8,126
Sussex,10-20,State Senate,6,DEMOCRATIC,Snyderhall,2813,208,3021
Sussex,10-20,State Senate,6,REPUBLICAN,Lopez E,5623,365,5988
Sussex,10-36,State Senate,6,DEMOCRATIC,Snyderhall,19,0,19
Sussex,10-36,State Senate,6,REPUBLICAN,Lopez E,48,2,50
Sussex,11-36,State Senate,6,DEMOCRATIC,Snyderhall,51,4,55
Sussex,11-36,State Senate,6,REPUBLICAN,Lopez E,99,8,107
Sussex,11-36,State Senate,6,DEMOCRATIC,Snyderhall,70,4,74
Sussex,11-36,State Senate,6,REPUBLICAN,Lopez E,147,10,157
Sussex,Total,State Senate,6,DEMOCRATIC,Snyderhall,6242,476,6718
Sussex,Total,State Senate,6,REPUBLICAN,Lopez E,10862,771,11633
New Castle,01-08,State Senate,10,DEMOCRATIC,Hall-Long,223,1,224
New Castle,01-08,State Senate,10,REPUBLICAN,Marino J,370,6,376
New Castle,03-08,State Senate,10,DEMOCRATIC,Hall-Long,288,5,293
New Castle,03-08,State Senate,10,REPUBLICAN,Marino J,217,4,221
New Castle,04-08,State Senate,10,DEMOCRATIC,Hall-Long,326,7,333
New Castle,04-08,State Senate,10,REPUBLICAN,Marino J,99,1,100
New Castle,06-08,State Senate,10,DEMOCRATIC,Hall-Long,403,6,409
New Castle,06-08,State Senate,10,REPUBLICAN,Marino J,340,11,351
New Castle,07-08,State Senate,10,DEMOCRATIC,Hall-Long,328,9,337
New Castle,07-08,State Senate,10,REPUBLICAN,Marino J,431,9,440
New Castle,09-08,State Senate,10,DEMOCRATIC,Hall-Long,62,1,63
New Castle,09-08,State Senate,10,REPUBLICAN,Marino J,92,0,92
New Castle,10-08,State Senate,10,DEMOCRATIC,Hall-Long,325,4,329
New Castle,10-08,State Senate,10,REPUBLICAN,Marino J,204,5,209
New Castle,10-08,State Senate,10,DEMOCRATIC,Hall-Long,1955,33,1988
New Castle,10-08,State Senate,10,REPUBLICAN,Marino J,1753,36,1789
New Castle,04-09,State Senate,10,DEMOCRATIC,Hall-Long,155,3,158
New Castle,04-09,State Senate,10,REPUBLICAN,Marino J,217,4,221
New Castle,06-09,State Senate,10,DEMOCRATIC,Hall-Long,263,5,268
New Castle,06-09,State Senate,10,REPUBLICAN,Marino J,339,6,345
New Castle,07-09,State Senate,10,DEMOCRATIC,Hall-Long,138,2,140
New Castle,07-09,State Senate,10,REPUBLICAN,Marino J,177,2,179
New Castle,07-09,State Senate,10,DEMOCRATIC,Hall-Long,556,10,566
New Castle,07-09,State Senate,10,REPUBLICAN,Marino J,733,12,745
New Castle,02-25,State Senate,10,DEMOCRATIC,Hall-Long,312,12,324
New Castle,02-25,State Senate,10,REPUBLICAN,Marino J,332,9,341
New Castle,04-25,State Senate,10,DEMOCRATIC,Hall-Long,259,2,261
New Castle,04-25,State Senate,10,REPUBLICAN,Marino J,270,3,273
New Castle,05-25,State Senate,10,DEMOCRATIC,Hall-Long,250,2,252
New Castle,05-25,State Senate,10,REPUBLICAN,Marino J,235,1,236
New Castle,06-25,State Senate,10,DEMOCRATIC,Hall-Long,271,8,279
New Castle,06-25,State Senate,10,REPUBLICAN,Marino J,184,3,187
New Castle,07-25,State Senate,10,DEMOCRATIC,Hall-Long,305,18,323
New Castle,07-25,State Senate,10,REPUBLICAN,Marino J,352,7,359
New Castle,08-25,State Senate,10,DEMOCRATIC,Hall-Long,156,2,158
New Castle,08-25,State Senate,10,REPUBLICAN,Marino J,102,5,107
New Castle,08-25,State Senate,10,DEMOCRATIC,Hall-Long,1553,44,1597
New Castle,08-25,State Senate,10,REPUBLICAN,Marino J,1475,28,1503
New Castle,01-27,State Senate,10,DEMOCRATIC,Hall-Long,493,7,500
New Castle,01-27,State Senate,10,REPUBLICAN,Marino J,380,6,386
New Castle,02-27,State Senate,10,DEMOCRATIC,Hall-Long,227,5,232
New Castle,02-27,State Senate,10,REPUBLICAN,Marino J,208,3,211
New Castle,03-27,State Senate,10,DEMOCRATIC,Hall-Long,246,7,253
New Castle,03-27,State Senate,10,REPUBLICAN,Marino J,148,0,148
New Castle,04-27,State Senate,10,DEMOCRATIC,Hall-Long,302,5,307
New Castle,04-27,State Senate,10,REPUBLICAN,Marino J,241,6,247
New Castle,08-27,State Senate,10,DEMOCRATIC,Hall-Long,403,9,412
New Castle,08-27,State Senate,10,REPUBLICAN,Marino J,421,8,429
New Castle,10-27,State Senate,10,DEMOCRATIC,Hall-Long,369,6,375
New Castle,10-27,State Senate,10,REPUBLICAN,Marino J,501,4,505
New Castle,10-27,State Senate,10,DEMOCRATIC,Hall-Long,2040,39,2079
New Castle,10-27,State Senate,10,REPUBLICAN,Marino J,1899,27,1926
New Castle,Total,State Senate,10,DEMOCRATIC,Hall-Long,6104,126,6230
New Castle,Total,State Senate,10,REPUBLICAN,Marino J,5860,103,5963
New Castle,06-05,State Senate,11,DEMOCRATIC,Townsend B,391,10,401
New Castle,06-05,State Senate,11,DEMOCRATIC,Townsend B,391,10,401
New Castle,06-18,State Senate,11,DEMOCRATIC,Townsend B,398,6,404
New Castle,08-18,State Senate,11,DEMOCRATIC,Townsend B,342,6,348
New Castle,08-18,State Senate,11,DEMOCRATIC,Townsend B,740,12,752
New Castle,01-24,State Senate,11,DEMOCRATIC,Townsend B,419,8,427
New Castle,02-24,State Senate,11,DEMOCRATIC,Townsend B,360,14,374
New Castle,04-24,State Senate,11,DEMOCRATIC,Townsend B,214,4,218
New Castle,08-24,State Senate,11,DEMOCRATIC,Townsend B,372,7,379
New Castle,09-24,State Senate,11,DEMOCRATIC,Townsend B,199,1,200
New Castle,10-24,State Senate,11,DEMOCRATIC,Townsend B,305,6,311
New Castle,10-24,State Senate,11,DEMOCRATIC,Townsend B,1869,40,1909
New Castle,01-26,State Senate,11,DEMOCRATIC,Townsend B,362,7,369
New Castle,02-26,State Senate,11,DEMOCRATIC,Townsend B,265,4,269
New Castle,03-26,State Senate,11,DEMOCRATIC,Townsend B,321,6,327
New Castle,04-26,State Senate,11,DEMOCRATIC,Townsend B,408,6,414
New Castle,05-26,State Senate,11,DEMOCRATIC,Townsend B,414,7,421
New Castle,06-26,State Senate,11,DEMOCRATIC,Townsend B,450,11,461
New Castle,07-26,State Senate,11,DEMOCRATIC,Townsend B,509,3,512
New Castle,08-26,State Senate,11,DEMOCRATIC,Townsend B,115,0,115
New Castle,09-26,State Senate,11,DEMOCRATIC,Townsend B,468,8,476
New Castle,09-26,State Senate,11,DEMOCRATIC,Townsend B,3312,52,3364
New Castle,Total,State Senate,11,DEMOCRATIC,Townsend B,6312,114,6426
Kent,11-28,State Senate,16,REPUBLICAN,Bonini C,111,1,112
Kent,11-28,State Senate,16,IND OF DEL,Tedesco M,33,1,34
Kent,11-28,State Senate,16,REPUBLICAN,Bonini C,111,1,112
Kent,11-28,State Senate,16,IND OF DEL,Tedesco M,33,1,34
Kent,13-29,State Senate,16,REPUBLICAN,Bonini C,70,5,75
Kent,13-29,State Senate,16,IND OF DEL,Tedesco M,29,2,31
Kent,13-29,State Senate,16,REPUBLICAN,Bonini C,70,5,75
Kent,13-29,State Senate,16,IND OF DEL,Tedesco M,29,2,31
Kent,05-32,State Senate,16,REPUBLICAN,Bonini C,267,9,276
Kent,05-32,State Senate,16,IND OF DEL,Tedesco M,85,4,89
Kent,06-32,State Senate,16,REPUBLICAN,Bonini C,51,3,54
Kent,06-32,State Senate,16,IND OF DEL,Tedesco M,19,2,21
Kent,08-32,State Senate,16,REPUBLICAN,Bonini C,24,4,28
Kent,08-32,State Senate,16,IND OF DEL,Tedesco M,14,0,14
Kent,09-32,State Senate,16,REPUBLICAN,Bonini C,45,2,47
Kent,09-32,State Senate,16,IND OF DEL,Tedesco M,14,1,15
Kent,10-32,State Senate,16,REPUBLICAN,Bonini C,89,3,92
Kent,10-32,State Senate,16,IND OF DEL,Tedesco M,35,1,36
Kent,11-32,State Senate,16,REPUBLICAN,Bonini C,175,9,184
Kent,11-32,State Senate,16,IND OF DEL,Tedesco M,78,2,80
Kent,12-32,State Senate,16,REPUBLICAN,Bonini C,181,5,186
Kent,12-32,State Senate,16,IND OF DEL,Tedesco M,97,3,100
Kent,12-32,State Senate,16,REPUBLICAN,Bonini C,832,35,867
Kent,12-32,State Senate,16,IND OF DEL,Tedesco M,342,13,355
Kent,01-33,State Senate,16,REPUBLICAN,Bonini C,102,4,106
Kent,01-33,State Senate,16,IND OF DEL,Tedesco M,44,0,44
Kent,02-33,State Senate,16,REPUBLICAN,Bonini C,293,6,299
Kent,02-33,State Senate,16,IND OF DEL,Tedesco M,104,5,109
Kent,03-33,State Senate,16,REPUBLICAN,Bonini C,477,20,497
Kent,03-33,State Senate,16,IND OF DEL,Tedesco M,211,3,214
Kent,04-33,State Senate,16,REPUBLICAN,Bonini C,511,20,531
Kent,04-33,State Senate,16,IND OF DEL,Tedesco M,183,5,188
Kent,05-33,State Senate,16,REPUBLICAN,Bonini C,307,12,319
Kent,05-33,State Senate,16,IND OF DEL,Tedesco M,102,2,104
Kent,10-33,State Senate,16,REPUBLICAN,Bonini C,378,9,387
Kent,10-33,State Senate,16,IND OF DEL,Tedesco M,79,4,83
Kent,10-33,State Senate,16,REPUBLICAN,Bonini C,2068,71,2139
Kent,10-33,State Senate,16,IND OF DEL,Tedesco M,723,19,742
Kent,02-34,State Senate,16,REPUBLICAN,Bonini C,218,10,228
Kent,02-34,State Senate,16,IND OF DEL,Tedesco M,54,3,57
Kent,04-34,State Senate,16,REPUBLICAN,Bonini C,184,12,196
Kent,04-34,State Senate,16,IND OF DEL,Tedesco M,40,1,41
Kent,05-34,State Senate,16,REPUBLICAN,Bonini C,415,22,437
Kent,05-34,State Senate,16,IND OF DEL,Tedesco M,154,6,160
Kent,06-34,State Senate,16,REPUBLICAN,Bonini C,145,6,151
Kent,06-34,State Senate,16,IND OF DEL,Tedesco M,50,0,50
Kent,07-34,State Senate,16,REPUBLICAN,Bonini C,368,16,384
Kent,07-34,State Senate,16,IND OF DEL,Tedesco M,87,3,90
Kent,08-34,State Senate,16,REPUBLICAN,Bonini C,566,33,599
Kent,08-34,State Senate,16,IND OF DEL,Tedesco M,170,13,183
Kent,09-34,State Senate,16,REPUBLICAN,Bonini C,437,17,454
Kent,09-34,State Senate,16,IND OF DEL,Tedesco M,157,6,163
Kent,10-34,State Senate,16,REPUBLICAN,Bonini C,494,16,510
Kent,10-34,State Senate,16,IND OF DEL,Tedesco M,223,4,227
Kent,11-34,State Senate,16,REPUBLICAN,Bonini C,23,3,26
Kent,11-34,State Senate,16,IND OF DEL,Tedesco M,2,0,2
Kent,11-34,State Senate,16,REPUBLICAN,Bonini C,2850,135,2985
Kent,11-34,State Senate,16,IND OF DEL,Tedesco M,937,36,973
Kent,Total,State Senate,16,REPUBLICAN,Bonini C,5931,247,6178
Kent,Total,State Senate,16,IND OF DEL,Tedesco M,2064,71,2135
Kent,09-28,State Senate,17,DEMOCRATIC,Bushweller,128,2,130
Kent,09-28,State Senate,17,REPUBLICAN,Warfield K,70,0,70
Kent,10-28,State Senate,17,DEMOCRATIC,Bushweller,232,6,238
Kent,10-28,State Senate,17,REPUBLICAN,Warfield K,113,6,119
Kent,14-28,State Senate,17,DEMOCRATIC,Bushweller,167,16,183
Kent,14-28,State Senate,17,REPUBLICAN,Warfield K,98,6,104
Kent,14-28,State Senate,17,DEMOCRATIC,Bushweller,527,24,551
Kent,14-28,State Senate,17,REPUBLICAN,Warfield K,281,12,293
Kent,07-29,State Senate,17,DEMOCRATIC,Bushweller,259,14,273
Kent,07-29,State Senate,17,REPUBLICAN,Warfield K,213,5,218
Kent,11-29,State Senate,17,DEMOCRATIC,Bushweller,80,4,84
Kent,11-29,State Senate,17,REPUBLICAN,Warfield K,71,6,77
Kent,12-29,State Senate,17,DEMOCRATIC,Bushweller,56,3,59
Kent,12-29,State Senate,17,REPUBLICAN,Warfield K,33,1,34
Kent,12-29,State Senate,17,DEMOCRATIC,Bushweller,395,21,416
Kent,12-29,State Senate,17,REPUBLICAN,Warfield K,317,12,329
Kent,01-31,State Senate,17,DEMOCRATIC,Bushweller,65,0,65
Kent,01-31,State Senate,17,REPUBLICAN,Warfield K,39,2,41
Kent,02-31,State Senate,17,DEMOCRATIC,Bushweller,394,22,416
Kent,02-31,State Senate,17,REPUBLICAN,Warfield K,338,24,362
Kent,03-31,State Senate,17,DEMOCRATIC,Bushweller,340,19,359
Kent,03-31,State Senate,17,REPUBLICAN,Warfield K,168,10,178
Kent,04-31,State Senate,17,DEMOCRATIC,Bushweller,231,24,255
Kent,04-31,State Senate,17,REPUBLICAN,Warfield K,165,23,188
Kent,05-31,State Senate,17,DEMOCRATIC,Bushweller,401,14,415
Kent,05-31,State Senate,17,REPUBLICAN,Warfield K,230,10,240
Kent,06-31,State Senate,17,DEMOCRATIC,Bushweller,318,17,335
Kent,06-31,State Senate,17,REPUBLICAN,Warfield K,142,4,146
Kent,07-31,State Senate,17,DEMOCRATIC,Bushweller,225,6,231
Kent,07-31,State Senate,17,REPUBLICAN,Warfield K,125,6,131
Kent,08-31,State Senate,17,DEMOCRATIC,Bushweller,177,8,185
Kent,08-31,State Senate,17,REPUBLICAN,Warfield K,99,5,104
Kent,09-31,State Senate,17,DEMOCRATIC,Bushweller,258,16,274
Kent,09-31,State Senate,17,REPUBLICAN,Warfield K,146,13,159
Kent,10-31,State Senate,17,DEMOCRATIC,Bushweller,172,12,184
Kent,10-31,State Senate,17,REPUBLICAN,Warfield K,125,8,133
Kent,11-31,State Senate,17,DEMOCRATIC,Bushweller,238,7,245
Kent,11-31,State Senate,17,REPUBLICAN,Warfield K,193,18,211
Kent,11-31,State Senate,17,DEMOCRATIC,Bushweller,2819,145,2964
Kent,11-31,State Senate,17,REPUBLICAN,Warfield K,1770,123,1893
Kent,01-32,State Senate,17,DEMOCRATIC,Bushweller,237,6,243
Kent,01-32,State Senate,17,REPUBLICAN,Warfield K,135,6,141
Kent,02-32,State Senate,17,DEMOCRATIC,Bushweller,163,14,177
Kent,02-32,State Senate,17,REPUBLICAN,Warfield K,135,3,138
Kent,03-32,State Senate,17,DEMOCRATIC,Bushweller,247,6,253
Kent,03-32,State Senate,17,REPUBLICAN,Warfield K,210,2,212
Kent,04-32,State Senate,17,DEMOCRATIC,Bushweller,15,0,15
