county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,04-26,U.S. Senate,,IND OF DEL,Miller G,9,0,9
New Castle,04-26,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
New Castle,05-26,U.S. Senate,,DEMOCRATIC,Coons C,561,12,573
New Castle,05-26,U.S. Senate,,REPUBLICAN,O'Donnell,181,0,181
New Castle,05-26,U.S. Senate,,IND OF DEL,Miller G,12,0,12
New Castle,05-26,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
New Castle,06-26,U.S. Senate,,DEMOCRATIC,Coons C,342,10,352
New Castle,06-26,U.S. Senate,,REPUBLICAN,O'Donnell,204,8,212
New Castle,06-26,U.S. Senate,,IND OF DEL,Miller G,23,0,23
New Castle,06-26,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
New Castle,07-26,U.S. Senate,,DEMOCRATIC,Coons C,717,13,730
New Castle,07-26,U.S. Senate,,REPUBLICAN,O'Donnell,242,6,248
New Castle,07-26,U.S. Senate,,IND OF DEL,Miller G,30,0,30
New Castle,07-26,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
New Castle,08-26,U.S. Senate,,DEMOCRATIC,Coons C,259,8,267
New Castle,08-26,U.S. Senate,,REPUBLICAN,O'Donnell,84,0,84
New Castle,08-26,U.S. Senate,,IND OF DEL,Miller G,4,0,4
New Castle,08-26,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
New Castle,09-26,U.S. Senate,,DEMOCRATIC,Coons C,498,5,503
New Castle,09-26,U.S. Senate,,REPUBLICAN,O'Donnell,119,2,121
New Castle,09-26,U.S. Senate,,IND OF DEL,Miller G,15,0,15
New Castle,09-26,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
New Castle,01-27,U.S. Senate,,DEMOCRATIC,Coons C,476,9,485
New Castle,01-27,U.S. Senate,,REPUBLICAN,O'Donnell,216,1,217
New Castle,01-27,U.S. Senate,,IND OF DEL,Miller G,21,0,21
New Castle,01-27,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
New Castle,02-27,U.S. Senate,,DEMOCRATIC,Coons C,309,9,318
New Castle,02-27,U.S. Senate,,REPUBLICAN,O'Donnell,168,1,169
New Castle,02-27,U.S. Senate,,IND OF DEL,Miller G,14,2,16
New Castle,02-27,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
New Castle,03-27,U.S. Senate,,DEMOCRATIC,Coons C,378,2,380
New Castle,03-27,U.S. Senate,,REPUBLICAN,O'Donnell,156,0,156
New Castle,03-27,U.S. Senate,,IND OF DEL,Miller G,19,0,19
New Castle,03-27,U.S. Senate,,LIBERTARIN,Rash J,7,0,7
New Castle,04-27,U.S. Senate,,DEMOCRATIC,Coons C,281,6,287
New Castle,04-27,U.S. Senate,,REPUBLICAN,O'Donnell,185,4,189
New Castle,04-27,U.S. Senate,,IND OF DEL,Miller G,14,0,14
New Castle,04-27,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
New Castle,05-27,U.S. Senate,,DEMOCRATIC,Coons C,604,13,617
New Castle,05-27,U.S. Senate,,REPUBLICAN,O'Donnell,346,7,353
New Castle,05-27,U.S. Senate,,IND OF DEL,Miller G,22,0,22
New Castle,05-27,U.S. Senate,,LIBERTARIN,Rash J,5,0,5
New Castle,06-27,U.S. Senate,,DEMOCRATIC,Coons C,385,7,392
New Castle,06-27,U.S. Senate,,REPUBLICAN,O'Donnell,138,1,139
New Castle,06-27,U.S. Senate,,IND OF DEL,Miller G,12,0,12
New Castle,06-27,U.S. Senate,,LIBERTARIN,Rash J,2,1,3
New Castle,07-27,U.S. Senate,,DEMOCRATIC,Coons C,469,6,475
New Castle,07-27,U.S. Senate,,REPUBLICAN,O'Donnell,378,11,389
New Castle,07-27,U.S. Senate,,IND OF DEL,Miller G,21,0,21
New Castle,07-27,U.S. Senate,,LIBERTARIN,Rash J,5,0,5
New Castle,08-27,U.S. Senate,,DEMOCRATIC,Coons C,581,12,593
New Castle,08-27,U.S. Senate,,REPUBLICAN,O'Donnell,405,17,422
New Castle,08-27,U.S. Senate,,IND OF DEL,Miller G,28,0,28
New Castle,08-27,U.S. Senate,,LIBERTARIN,Rash J,6,0,6
New Castle,09-27,U.S. Senate,,DEMOCRATIC,Coons C,481,10,491
New Castle,09-27,U.S. Senate,,REPUBLICAN,O'Donnell,220,8,228
New Castle,09-27,U.S. Senate,,IND OF DEL,Miller G,24,0,24
New Castle,09-27,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
New Castle,10-27,U.S. Senate,,DEMOCRATIC,Coons C,370,3,373
New Castle,10-27,U.S. Senate,,REPUBLICAN,O'Donnell,290,4,294
New Castle,10-27,U.S. Senate,,IND OF DEL,Miller G,36,0,36
New Castle,10-27,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Kent,01-28,U.S. Senate,,DEMOCRATIC,Coons C,292,9,301
Kent,01-28,U.S. Senate,,REPUBLICAN,O'Donnell,112,3,115
Kent,01-28,U.S. Senate,,IND OF DEL,Miller G,10,2,12
Kent,01-28,U.S. Senate,,LIBERTARIN,Rash J,0,1,1
Kent,02-28,U.S. Senate,,DEMOCRATIC,Coons C,750,30,780
Kent,02-28,U.S. Senate,,REPUBLICAN,O'Donnell,604,36,640
Kent,02-28,U.S. Senate,,IND OF DEL,Miller G,57,0,57
Kent,02-28,U.S. Senate,,LIBERTARIN,Rash J,11,0,11
Kent,03-28,U.S. Senate,,DEMOCRATIC,Coons C,56,1,57
Kent,03-28,U.S. Senate,,REPUBLICAN,O'Donnell,29,0,29
Kent,03-28,U.S. Senate,,IND OF DEL,Miller G,2,0,2
Kent,03-28,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,04-28,U.S. Senate,,DEMOCRATIC,Coons C,3,0,3
Kent,04-28,U.S. Senate,,REPUBLICAN,O'Donnell,4,0,4
Kent,04-28,U.S. Senate,,IND OF DEL,Miller G,0,0,0
Kent,04-28,U.S. Senate,,LIBERTARIN,Rash J,0,0,0
Kent,05-28,U.S. Senate,,DEMOCRATIC,Coons C,1028,53,1081
Kent,05-28,U.S. Senate,,REPUBLICAN,O'Donnell,813,40,853
Kent,05-28,U.S. Senate,,IND OF DEL,Miller G,50,2,52
Kent,05-28,U.S. Senate,,LIBERTARIN,Rash J,7,2,9
Kent,06-28,U.S. Senate,,DEMOCRATIC,Coons C,73,4,77
Kent,06-28,U.S. Senate,,REPUBLICAN,O'Donnell,99,3,102
Kent,06-28,U.S. Senate,,IND OF DEL,Miller G,5,0,5
Kent,06-28,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,07-28,U.S. Senate,,DEMOCRATIC,Coons C,47,2,49
Kent,07-28,U.S. Senate,,REPUBLICAN,O'Donnell,70,7,77
Kent,07-28,U.S. Senate,,IND OF DEL,Miller G,5,0,5
Kent,07-28,U.S. Senate,,LIBERTARIN,Rash J,0,0,0
Kent,08-28,U.S. Senate,,DEMOCRATIC,Coons C,277,20,297
Kent,08-28,U.S. Senate,,REPUBLICAN,O'Donnell,340,16,356
Kent,08-28,U.S. Senate,,IND OF DEL,Miller G,13,2,15
Kent,08-28,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,09-28,U.S. Senate,,DEMOCRATIC,Coons C,19,0,19
Kent,09-28,U.S. Senate,,REPUBLICAN,O'Donnell,18,3,21
Kent,09-28,U.S. Senate,,IND OF DEL,Miller G,0,0,0
Kent,09-28,U.S. Senate,,LIBERTARIN,Rash J,0,0,0
Kent,10-28,U.S. Senate,,DEMOCRATIC,Coons C,35,0,35
Kent,10-28,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
Kent,10-28,U.S. Senate,,IND OF DEL,Miller G,1,1,2
Kent,10-28,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
Kent,11-28,U.S. Senate,,DEMOCRATIC,Coons C,356,10,366
Kent,11-28,U.S. Senate,,REPUBLICAN,O'Donnell,181,10,191
Kent,11-28,U.S. Senate,,IND OF DEL,Miller G,10,0,10
Kent,11-28,U.S. Senate,,LIBERTARIN,Rash J,0,1,1
Kent,12-28,U.S. Senate,,DEMOCRATIC,Coons C,132,3,135
Kent,12-28,U.S. Senate,,REPUBLICAN,O'Donnell,59,2,61
Kent,12-28,U.S. Senate,,IND OF DEL,Miller G,6,0,6
Kent,12-28,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,13-28,U.S. Senate,,DEMOCRATIC,Coons C,66,1,67
Kent,13-28,U.S. Senate,,REPUBLICAN,O'Donnell,63,2,65
Kent,13-28,U.S. Senate,,IND OF DEL,Miller G,5,0,5
Kent,13-28,U.S. Senate,,LIBERTARIN,Rash J,0,0,0
Kent,14-28,U.S. Senate,,DEMOCRATIC,Coons C,452,18,470
Kent,14-28,U.S. Senate,,REPUBLICAN,O'Donnell,355,12,367
Kent,14-28,U.S. Senate,,IND OF DEL,Miller G,18,2,20
Kent,14-28,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Kent,01-29,U.S. Senate,,DEMOCRATIC,Coons C,1263,30,1293
Kent,01-29,U.S. Senate,,REPUBLICAN,O'Donnell,1230,43,1273
Kent,01-29,U.S. Senate,,IND OF DEL,Miller G,85,1,86
Kent,01-29,U.S. Senate,,LIBERTARIN,Rash J,15,0,15
Kent,02-29,U.S. Senate,,DEMOCRATIC,Coons C,1173,24,1197
Kent,02-29,U.S. Senate,,REPUBLICAN,O'Donnell,953,42,995
Kent,02-29,U.S. Senate,,IND OF DEL,Miller G,63,1,64
Kent,02-29,U.S. Senate,,LIBERTARIN,Rash J,9,0,9
Kent,03-29,U.S. Senate,,DEMOCRATIC,Coons C,354,19,373
Kent,03-29,U.S. Senate,,REPUBLICAN,O'Donnell,571,21,592
Kent,03-29,U.S. Senate,,IND OF DEL,Miller G,35,1,36
Kent,03-29,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,04-29,U.S. Senate,,DEMOCRATIC,Coons C,124,1,125
Kent,04-29,U.S. Senate,,REPUBLICAN,O'Donnell,115,6,121
Kent,04-29,U.S. Senate,,IND OF DEL,Miller G,12,0,12
Kent,04-29,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,05-29,U.S. Senate,,DEMOCRATIC,Coons C,251,4,255
Kent,05-29,U.S. Senate,,REPUBLICAN,O'Donnell,590,13,603
Kent,05-29,U.S. Senate,,IND OF DEL,Miller G,33,0,33
Kent,05-29,U.S. Senate,,LIBERTARIN,Rash J,9,0,9
Kent,06-29,U.S. Senate,,DEMOCRATIC,Coons C,255,16,271
Kent,06-29,U.S. Senate,,REPUBLICAN,O'Donnell,648,19,667
Kent,06-29,U.S. Senate,,IND OF DEL,Miller G,33,1,34
Kent,06-29,U.S. Senate,,LIBERTARIN,Rash J,9,0,9
Kent,07-29,U.S. Senate,,DEMOCRATIC,Coons C,349,19,368
Kent,07-29,U.S. Senate,,REPUBLICAN,O'Donnell,537,30,567
Kent,07-29,U.S. Senate,,IND OF DEL,Miller G,24,1,25
Kent,07-29,U.S. Senate,,LIBERTARIN,Rash J,7,1,8
Kent,01-30,U.S. Senate,,DEMOCRATIC,Coons C,523,19,542
Kent,01-30,U.S. Senate,,REPUBLICAN,O'Donnell,868,25,893
Kent,01-30,U.S. Senate,,IND OF DEL,Miller G,73,7,80
Kent,01-30,U.S. Senate,,LIBERTARIN,Rash J,14,0,14
Kent,02-30,U.S. Senate,,DEMOCRATIC,Coons C,88,2,90
Kent,02-30,U.S. Senate,,REPUBLICAN,O'Donnell,136,4,140
Kent,02-30,U.S. Senate,,IND OF DEL,Miller G,8,0,8
Kent,02-30,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Kent,03-30,U.S. Senate,,DEMOCRATIC,Coons C,292,17,309
Kent,03-30,U.S. Senate,,REPUBLICAN,O'Donnell,771,46,817
Kent,03-30,U.S. Senate,,IND OF DEL,Miller G,51,0,51
Kent,03-30,U.S. Senate,,LIBERTARIN,Rash J,16,0,16
Kent,04-30,U.S. Senate,,DEMOCRATIC,Coons C,140,8,148
Kent,04-30,U.S. Senate,,REPUBLICAN,O'Donnell,278,14,292
Kent,04-30,U.S. Senate,,IND OF DEL,Miller G,18,0,18
Kent,04-30,U.S. Senate,,LIBERTARIN,Rash J,5,0,5
Kent,05-30,U.S. Senate,,DEMOCRATIC,Coons C,417,13,430
Kent,05-30,U.S. Senate,,REPUBLICAN,O'Donnell,675,17,692
Kent,05-30,U.S. Senate,,IND OF DEL,Miller G,39,1,40
Kent,05-30,U.S. Senate,,LIBERTARIN,Rash J,17,0,17
Kent,06-30,U.S. Senate,,DEMOCRATIC,Coons C,316,6,322
Kent,06-30,U.S. Senate,,REPUBLICAN,O'Donnell,592,17,609
Kent,06-30,U.S. Senate,,IND OF DEL,Miller G,39,2,41
Kent,06-30,U.S. Senate,,LIBERTARIN,Rash J,16,0,16
Kent,07-30,U.S. Senate,,DEMOCRATIC,Coons C,268,6,274
Kent,07-30,U.S. Senate,,REPUBLICAN,O'Donnell,690,15,705
Kent,07-30,U.S. Senate,,IND OF DEL,Miller G,29,0,29
Kent,07-30,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Sussex,08-30,U.S. Senate,,DEMOCRATIC,Coons C,49,5,54
Sussex,08-30,U.S. Senate,,REPUBLICAN,O'Donnell,172,3,175
Sussex,08-30,U.S. Senate,,IND OF DEL,Miller G,2,0,2
Sussex,08-30,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,01-31,U.S. Senate,,DEMOCRATIC,Coons C,69,6,75
Kent,01-31,U.S. Senate,,REPUBLICAN,O'Donnell,130,5,135
Kent,01-31,U.S. Senate,,IND OF DEL,Miller G,10,0,10
Kent,01-31,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,02-31,U.S. Senate,,DEMOCRATIC,Coons C,674,34,708
Kent,02-31,U.S. Senate,,REPUBLICAN,O'Donnell,425,43,468
Kent,02-31,U.S. Senate,,IND OF DEL,Miller G,31,5,36
Kent,02-31,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
Kent,03-31,U.S. Senate,,DEMOCRATIC,Coons C,771,64,835
Kent,03-31,U.S. Senate,,REPUBLICAN,O'Donnell,639,60,699
Kent,03-31,U.S. Senate,,IND OF DEL,Miller G,42,2,44
Kent,03-31,U.S. Senate,,LIBERTARIN,Rash J,7,0,7
Kent,04-31,U.S. Senate,,DEMOCRATIC,Coons C,361,31,392
Kent,04-31,U.S. Senate,,REPUBLICAN,O'Donnell,256,37,293
Kent,04-31,U.S. Senate,,IND OF DEL,Miller G,18,1,19
Kent,04-31,U.S. Senate,,LIBERTARIN,Rash J,5,1,6
Kent,05-31,U.S. Senate,,DEMOCRATIC,Coons C,495,36,531
Kent,05-31,U.S. Senate,,REPUBLICAN,O'Donnell,359,28,387
Kent,05-31,U.S. Senate,,IND OF DEL,Miller G,20,1,21
Kent,05-31,U.S. Senate,,LIBERTARIN,Rash J,12,0,12
Kent,06-31,U.S. Senate,,DEMOCRATIC,Coons C,466,23,489
Kent,06-31,U.S. Senate,,REPUBLICAN,O'Donnell,233,10,243
Kent,06-31,U.S. Senate,,IND OF DEL,Miller G,18,0,18
Kent,06-31,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,07-31,U.S. Senate,,DEMOCRATIC,Coons C,351,16,367
Kent,07-31,U.S. Senate,,REPUBLICAN,O'Donnell,98,8,106
Kent,07-31,U.S. Senate,,IND OF DEL,Miller G,15,0,15
Kent,07-31,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
Kent,16-31,U.S. Senate,,DEMOCRATIC,Coons C,0,10,10
Kent,16-31,U.S. Senate,,REPUBLICAN,O'Donnell,0,2,2
Kent,16-31,U.S. Senate,,IND OF DEL,Miller G,0,0,0
Kent,16-31,U.S. Senate,,LIBERTARIN,Rash J,0,1,1
Kent,01-32,U.S. Senate,,DEMOCRATIC,Coons C,540,31,571
Kent,01-32,U.S. Senate,,REPUBLICAN,O'Donnell,390,21,411
Kent,01-32,U.S. Senate,,IND OF DEL,Miller G,45,2,47
Kent,01-32,U.S. Senate,,LIBERTARIN,Rash J,5,0,5
Kent,02-32,U.S. Senate,,DEMOCRATIC,Coons C,399,15,414
Kent,02-32,U.S. Senate,,REPUBLICAN,O'Donnell,385,13,398
Kent,02-32,U.S. Senate,,IND OF DEL,Miller G,37,5,42
Kent,02-32,U.S. Senate,,LIBERTARIN,Rash J,13,0,13
Kent,03-32,U.S. Senate,,DEMOCRATIC,Coons C,470,24,494
Kent,03-32,U.S. Senate,,REPUBLICAN,O'Donnell,484,42,526
Kent,03-32,U.S. Senate,,IND OF DEL,Miller G,37,0,37
Kent,03-32,U.S. Senate,,LIBERTARIN,Rash J,15,0,15
Kent,04-32,U.S. Senate,,DEMOCRATIC,Coons C,193,6,199
Kent,04-32,U.S. Senate,,REPUBLICAN,O'Donnell,116,8,124
Kent,04-32,U.S. Senate,,IND OF DEL,Miller G,14,0,14
Kent,04-32,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Kent,05-32,U.S. Senate,,DEMOCRATIC,Coons C,195,17,212
Kent,05-32,U.S. Senate,,REPUBLICAN,O'Donnell,177,14,191
Kent,05-32,U.S. Senate,,IND OF DEL,Miller G,16,1,17
Kent,05-32,U.S. Senate,,LIBERTARIN,Rash J,9,1,10
Kent,06-32,U.S. Senate,,DEMOCRATIC,Coons C,81,1,82
Kent,06-32,U.S. Senate,,REPUBLICAN,O'Donnell,13,5,18
Kent,06-32,U.S. Senate,,IND OF DEL,Miller G,4,0,4
Kent,06-32,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,07-32,U.S. Senate,,DEMOCRATIC,Coons C,18,0,18
Kent,07-32,U.S. Senate,,REPUBLICAN,O'Donnell,37,0,37
Kent,07-32,U.S. Senate,,IND OF DEL,Miller G,2,0,2
Kent,07-32,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,08-32,U.S. Senate,,DEMOCRATIC,Coons C,6,1,7
Kent,08-32,U.S. Senate,,REPUBLICAN,O'Donnell,7,2,9
Kent,08-32,U.S. Senate,,IND OF DEL,Miller G,0,0,0
Kent,08-32,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,09-32,U.S. Senate,,DEMOCRATIC,Coons C,294,29,323
Kent,09-32,U.S. Senate,,REPUBLICAN,O'Donnell,259,15,274
Kent,09-32,U.S. Senate,,IND OF DEL,Miller G,15,3,18
Kent,09-32,U.S. Senate,,LIBERTARIN,Rash J,5,0,5
Kent,10-32,U.S. Senate,,DEMOCRATIC,Coons C,14,0,14
Kent,10-32,U.S. Senate,,REPUBLICAN,O'Donnell,54,0,54
Kent,10-32,U.S. Senate,,IND OF DEL,Miller G,9,0,9
Kent,10-32,U.S. Senate,,LIBERTARIN,Rash J,0,0,0
Kent,01-33,U.S. Senate,,DEMOCRATIC,Coons C,97,1,98
Kent,01-33,U.S. Senate,,REPUBLICAN,O'Donnell,135,4,139
Kent,01-33,U.S. Senate,,IND OF DEL,Miller G,11,1,12
Kent,01-33,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,02-33,U.S. Senate,,DEMOCRATIC,Coons C,620,24,644
Kent,02-33,U.S. Senate,,REPUBLICAN,O'Donnell,743,20,763
Kent,02-33,U.S. Senate,,IND OF DEL,Miller G,47,2,49
Kent,02-33,U.S. Senate,,LIBERTARIN,Rash J,10,0,10
Kent,03-33,U.S. Senate,,DEMOCRATIC,Coons C,389,12,401
Kent,03-33,U.S. Senate,,REPUBLICAN,O'Donnell,535,26,561
Kent,03-33,U.S. Senate,,IND OF DEL,Miller G,39,0,39
Kent,03-33,U.S. Senate,,LIBERTARIN,Rash J,9,0,9
Kent,04-33,U.S. Senate,,DEMOCRATIC,Coons C,587,22,609
Kent,04-33,U.S. Senate,,REPUBLICAN,O'Donnell,773,35,808
Kent,04-33,U.S. Senate,,IND OF DEL,Miller G,54,0,54
Kent,04-33,U.S. Senate,,LIBERTARIN,Rash J,13,0,13
Kent,05-33,U.S. Senate,,DEMOCRATIC,Coons C,253,15,268
Kent,05-33,U.S. Senate,,REPUBLICAN,O'Donnell,518,29,547
Kent,05-33,U.S. Senate,,IND OF DEL,Miller G,23,1,24
Kent,05-33,U.S. Senate,,LIBERTARIN,Rash J,10,0,10
Kent,06-33,U.S. Senate,,DEMOCRATIC,Coons C,412,20,432
Kent,06-33,U.S. Senate,,REPUBLICAN,O'Donnell,718,28,746
Kent,06-33,U.S. Senate,,IND OF DEL,Miller G,32,1,33
Kent,06-33,U.S. Senate,,LIBERTARIN,Rash J,11,2,13
Kent,07-33,U.S. Senate,,DEMOCRATIC,Coons C,287,9,296
Kent,07-33,U.S. Senate,,REPUBLICAN,O'Donnell,194,3,197
Kent,07-33,U.S. Senate,,IND OF DEL,Miller G,8,0,8
Kent,07-33,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,08-33,U.S. Senate,,DEMOCRATIC,Coons C,166,7,173
Kent,08-33,U.S. Senate,,REPUBLICAN,O'Donnell,185,7,192
Kent,08-33,U.S. Senate,,IND OF DEL,Miller G,17,1,18
Kent,08-33,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Sussex,09-33,U.S. Senate,,DEMOCRATIC,Coons C,262,24,286
Sussex,09-33,U.S. Senate,,REPUBLICAN,O'Donnell,486,41,527
Sussex,09-33,U.S. Senate,,IND OF DEL,Miller G,21,5,26
Sussex,09-33,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
Sussex,10-33,U.S. Senate,,DEMOCRATIC,Coons C,66,1,67
Sussex,10-33,U.S. Senate,,REPUBLICAN,O'Donnell,210,3,213
Sussex,10-33,U.S. Senate,,IND OF DEL,Miller G,6,0,6
Sussex,10-33,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
Kent,01-34,U.S. Senate,,DEMOCRATIC,Coons C,45,4,49
Kent,01-34,U.S. Senate,,REPUBLICAN,O'Donnell,63,5,68
Kent,01-34,U.S. Senate,,IND OF DEL,Miller G,5,0,5
Kent,01-34,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Kent,02-34,U.S. Senate,,DEMOCRATIC,Coons C,35,3,38
Kent,02-34,U.S. Senate,,REPUBLICAN,O'Donnell,76,2,78
Kent,02-34,U.S. Senate,,IND OF DEL,Miller G,8,0,8
Kent,02-34,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,03-34,U.S. Senate,,DEMOCRATIC,Coons C,525,22,547
Kent,03-34,U.S. Senate,,REPUBLICAN,O'Donnell,624,27,651
Kent,03-34,U.S. Senate,,IND OF DEL,Miller G,48,0,48
Kent,03-34,U.S. Senate,,LIBERTARIN,Rash J,12,1,13
Kent,04-34,U.S. Senate,,DEMOCRATIC,Coons C,983,65,1048
Kent,04-34,U.S. Senate,,REPUBLICAN,O'Donnell,1059,67,1126
Kent,04-34,U.S. Senate,,IND OF DEL,Miller G,58,0,58
Kent,04-34,U.S. Senate,,LIBERTARIN,Rash J,22,1,23
Kent,05-34,U.S. Senate,,DEMOCRATIC,Coons C,256,12,268
Kent,05-34,U.S. Senate,,REPUBLICAN,O'Donnell,413,25,438
Kent,05-34,U.S. Senate,,IND OF DEL,Miller G,19,1,20
Kent,05-34,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Kent,06-34,U.S. Senate,,DEMOCRATIC,Coons C,621,29,650
Kent,06-34,U.S. Senate,,REPUBLICAN,O'Donnell,798,44,842
Kent,06-34,U.S. Senate,,IND OF DEL,Miller G,57,3,60
Kent,06-34,U.S. Senate,,LIBERTARIN,Rash J,6,0,6
Kent,07-34,U.S. Senate,,DEMOCRATIC,Coons C,499,16,515
Kent,07-34,U.S. Senate,,REPUBLICAN,O'Donnell,512,28,540
Kent,07-34,U.S. Senate,,IND OF DEL,Miller G,37,0,37
Kent,07-34,U.S. Senate,,LIBERTARIN,Rash J,11,0,11
Kent,08-34,U.S. Senate,,DEMOCRATIC,Coons C,102,5,107
Kent,08-34,U.S. Senate,,REPUBLICAN,O'Donnell,188,4,192
Kent,08-34,U.S. Senate,,IND OF DEL,Miller G,8,0,8
Kent,08-34,U.S. Senate,,LIBERTARIN,Rash J,2,0,2
Kent,09-34,U.S. Senate,,DEMOCRATIC,Coons C,49,3,52
Kent,09-34,U.S. Senate,,REPUBLICAN,O'Donnell,100,5,105
Kent,09-34,U.S. Senate,,IND OF DEL,Miller G,7,0,7
Kent,09-34,U.S. Senate,,LIBERTARIN,Rash J,0,0,0
Kent,10-34,U.S. Senate,,DEMOCRATIC,Coons C,162,8,170
Kent,10-34,U.S. Senate,,REPUBLICAN,O'Donnell,370,9,379
Kent,10-34,U.S. Senate,,IND OF DEL,Miller G,28,3,31
Kent,10-34,U.S. Senate,,LIBERTARIN,Rash J,6,0,6
Sussex,01-35,U.S. Senate,,DEMOCRATIC,Coons C,373,12,385
Sussex,01-35,U.S. Senate,,REPUBLICAN,O'Donnell,1059,42,1101
Sussex,01-35,U.S. Senate,,IND OF DEL,Miller G,34,0,34
Sussex,01-35,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
Sussex,02-35,U.S. Senate,,DEMOCRATIC,Coons C,815,50,865
Sussex,02-35,U.S. Senate,,REPUBLICAN,O'Donnell,1421,46,1467
Sussex,02-35,U.S. Senate,,IND OF DEL,Miller G,72,4,76
Sussex,02-35,U.S. Senate,,LIBERTARIN,Rash J,15,0,15
Sussex,03-35,U.S. Senate,,DEMOCRATIC,Coons C,76,6,82
Sussex,03-35,U.S. Senate,,REPUBLICAN,O'Donnell,192,4,196
Sussex,03-35,U.S. Senate,,IND OF DEL,Miller G,11,1,12
Sussex,03-35,U.S. Senate,,LIBERTARIN,Rash J,1,0,1
Sussex,04-35,U.S. Senate,,DEMOCRATIC,Coons C,472,23,495
Sussex,04-35,U.S. Senate,,REPUBLICAN,O'Donnell,602,30,632
Sussex,04-35,U.S. Senate,,IND OF DEL,Miller G,35,1,36
Sussex,04-35,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Sussex,05-35,U.S. Senate,,DEMOCRATIC,Coons C,104,6,110
Sussex,05-35,U.S. Senate,,REPUBLICAN,O'Donnell,245,7,252
Sussex,05-35,U.S. Senate,,IND OF DEL,Miller G,10,0,10
Sussex,05-35,U.S. Senate,,LIBERTARIN,Rash J,3,0,3
Sussex,06-35,U.S. Senate,,DEMOCRATIC,Coons C,161,7,168
Sussex,06-35,U.S. Senate,,REPUBLICAN,O'Donnell,425,13,438
Sussex,06-35,U.S. Senate,,IND OF DEL,Miller G,10,2,12
Sussex,06-35,U.S. Senate,,LIBERTARIN,Rash J,5,0,5
Sussex,07-35,U.S. Senate,,DEMOCRATIC,Coons C,119,3,122
Sussex,07-35,U.S. Senate,,REPUBLICAN,O'Donnell,209,8,217
Sussex,07-35,U.S. Senate,,IND OF DEL,Miller G,15,0,15
Sussex,07-35,U.S. Senate,,LIBERTARIN,Rash J,4,0,4
Sussex,01-36,U.S. Senate,,DEMOCRATIC,Coons C,388,22,410
Sussex,01-36,U.S. Senate,,REPUBLICAN,O'Donnell,585,26,611
Sussex,01-36,U.S. Senate,,IND OF DEL,Miller G,28,0,28
Sussex,01-36,U.S. Senate,,LIBERTARIN,Rash J,8,0,8
Sussex,02-36,U.S. Senate,,DEMOCRATIC,Coons C,683,42,725
Sussex,02-36,U.S. Senate,,REPUBLICAN,O'Donnell,1061,39,1100
Sussex,02-36,U.S. Senate,,IND OF DEL,Miller G,53,2,55
Sussex,02-36,U.S. Senate,,LIBERTARIN,Rash J,7,1,8
Sussex,03-36,U.S. Senate,,DEMOCRATIC,Coons C,409,16,425
Sussex,03-36,U.S. Senate,,REPUBLICAN,O'Donnell,525,26,551
Sussex,03-36,U.S. Senate,,IND OF DEL,Miller G,26,2,28
