county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,01-06,U.S. Senate,,REPUBLICAN,Castle M,87,2,89
New Castle,01-06,U.S. Senate,,REPUBLICAN,O'Donnell,82,2,84
New Castle,02-06,U.S. Senate,,REPUBLICAN,Castle M,139,4,143
New Castle,02-06,U.S. Senate,,REPUBLICAN,O'Donnell,96,3,99
New Castle,03-06,U.S. Senate,,REPUBLICAN,Castle M,153,1,154
New Castle,03-06,U.S. Senate,,REPUBLICAN,O'Donnell,120,2,122
New Castle,04-06,U.S. Senate,,REPUBLICAN,Castle M,69,0,69
New Castle,04-06,U.S. Senate,,REPUBLICAN,O'Donnell,58,2,60
New Castle,06-06,U.S. Senate,,REPUBLICAN,Castle M,138,3,141
New Castle,06-06,U.S. Senate,,REPUBLICAN,O'Donnell,76,3,79
New Castle,07-06,U.S. Senate,,REPUBLICAN,Castle M,157,1,158
New Castle,07-06,U.S. Senate,,REPUBLICAN,O'Donnell,83,3,86
New Castle,10-06,U.S. Senate,,REPUBLICAN,Castle M,59,5,64
New Castle,10-06,U.S. Senate,,REPUBLICAN,O'Donnell,46,2,48
New Castle,11-06,U.S. Senate,,REPUBLICAN,Castle M,20,1,21
New Castle,11-06,U.S. Senate,,REPUBLICAN,O'Donnell,20,1,21
New Castle,12-06,U.S. Senate,,REPUBLICAN,Castle M,9,0,9
New Castle,12-06,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,01-07,U.S. Senate,,REPUBLICAN,Castle M,212,4,216
New Castle,01-07,U.S. Senate,,REPUBLICAN,O'Donnell,100,0,100
New Castle,02-07,U.S. Senate,,REPUBLICAN,Castle M,338,4,342
New Castle,02-07,U.S. Senate,,REPUBLICAN,O'Donnell,182,5,187
New Castle,04-07,U.S. Senate,,REPUBLICAN,Castle M,26,0,26
New Castle,04-07,U.S. Senate,,REPUBLICAN,O'Donnell,29,0,29
New Castle,05-07,U.S. Senate,,REPUBLICAN,Castle M,32,3,35
New Castle,05-07,U.S. Senate,,REPUBLICAN,O'Donnell,15,1,16
New Castle,06-07,U.S. Senate,,REPUBLICAN,Castle M,123,0,123
New Castle,06-07,U.S. Senate,,REPUBLICAN,O'Donnell,97,1,98
New Castle,07-07,U.S. Senate,,REPUBLICAN,Castle M,57,3,60
New Castle,07-07,U.S. Senate,,REPUBLICAN,O'Donnell,64,0,64
New Castle,08-07,U.S. Senate,,REPUBLICAN,Castle M,85,1,86
New Castle,08-07,U.S. Senate,,REPUBLICAN,O'Donnell,54,1,55
New Castle,09-07,U.S. Senate,,REPUBLICAN,Castle M,47,1,48
New Castle,09-07,U.S. Senate,,REPUBLICAN,O'Donnell,26,0,26
New Castle,12-07,U.S. Senate,,REPUBLICAN,Castle M,145,1,146
New Castle,12-07,U.S. Senate,,REPUBLICAN,O'Donnell,93,0,93
New Castle,13-07,U.S. Senate,,REPUBLICAN,Castle M,193,6,199
New Castle,13-07,U.S. Senate,,REPUBLICAN,O'Donnell,59,0,59
New Castle,01-08,U.S. Senate,,REPUBLICAN,Castle M,81,1,82
New Castle,01-08,U.S. Senate,,REPUBLICAN,O'Donnell,93,2,95
New Castle,02-08,U.S. Senate,,REPUBLICAN,Castle M,118,4,122
New Castle,02-08,U.S. Senate,,REPUBLICAN,O'Donnell,181,3,184
New Castle,03-08,U.S. Senate,,REPUBLICAN,Castle M,65,0,65
New Castle,03-08,U.S. Senate,,REPUBLICAN,O'Donnell,85,2,87
New Castle,04-08,U.S. Senate,,REPUBLICAN,Castle M,43,0,43
New Castle,04-08,U.S. Senate,,REPUBLICAN,O'Donnell,35,1,36
New Castle,05-08,U.S. Senate,,REPUBLICAN,Castle M,113,1,114
New Castle,05-08,U.S. Senate,,REPUBLICAN,O'Donnell,109,0,109
New Castle,06-08,U.S. Senate,,REPUBLICAN,Castle M,91,2,93
New Castle,06-08,U.S. Senate,,REPUBLICAN,O'Donnell,127,1,128
New Castle,07-08,U.S. Senate,,REPUBLICAN,Castle M,43,2,45
New Castle,07-08,U.S. Senate,,REPUBLICAN,O'Donnell,110,0,110
New Castle,08-08,U.S. Senate,,REPUBLICAN,Castle M,29,1,30
New Castle,08-08,U.S. Senate,,REPUBLICAN,O'Donnell,66,0,66
Kent,09-08,U.S. Senate,,REPUBLICAN,Castle M,50,1,51
Kent,09-08,U.S. Senate,,REPUBLICAN,O'Donnell,82,2,84
New Castle,01-09,U.S. Senate,,REPUBLICAN,Castle M,30,0,30
New Castle,01-09,U.S. Senate,,REPUBLICAN,O'Donnell,46,0,46
New Castle,02-09,U.S. Senate,,REPUBLICAN,Castle M,140,1,141
New Castle,02-09,U.S. Senate,,REPUBLICAN,O'Donnell,155,2,157
New Castle,03-09,U.S. Senate,,REPUBLICAN,Castle M,165,1,166
New Castle,03-09,U.S. Senate,,REPUBLICAN,O'Donnell,217,1,218
New Castle,04-09,U.S. Senate,,REPUBLICAN,Castle M,61,0,61
New Castle,04-09,U.S. Senate,,REPUBLICAN,O'Donnell,32,1,33
New Castle,05-09,U.S. Senate,,REPUBLICAN,Castle M,115,2,117
New Castle,05-09,U.S. Senate,,REPUBLICAN,O'Donnell,167,2,169
New Castle,06-09,U.S. Senate,,REPUBLICAN,Castle M,113,0,113
New Castle,06-09,U.S. Senate,,REPUBLICAN,O'Donnell,118,0,118
New Castle,07-09,U.S. Senate,,REPUBLICAN,Castle M,129,0,129
New Castle,07-09,U.S. Senate,,REPUBLICAN,O'Donnell,149,1,150
New Castle,08-09,U.S. Senate,,REPUBLICAN,Castle M,37,0,37
New Castle,08-09,U.S. Senate,,REPUBLICAN,O'Donnell,93,0,93
New Castle,09-09,U.S. Senate,,REPUBLICAN,Castle M,30,0,30
New Castle,09-09,U.S. Senate,,REPUBLICAN,O'Donnell,82,0,82
New Castle,10-09,U.S. Senate,,REPUBLICAN,Castle M,87,1,88
New Castle,10-09,U.S. Senate,,REPUBLICAN,O'Donnell,119,3,122
New Castle,01-10,U.S. Senate,,REPUBLICAN,Castle M,237,6,243
New Castle,01-10,U.S. Senate,,REPUBLICAN,O'Donnell,157,3,160
New Castle,02-10,U.S. Senate,,REPUBLICAN,Castle M,89,0,89
New Castle,02-10,U.S. Senate,,REPUBLICAN,O'Donnell,56,3,59
New Castle,04-10,U.S. Senate,,REPUBLICAN,Castle M,77,2,79
New Castle,04-10,U.S. Senate,,REPUBLICAN,O'Donnell,65,0,65
New Castle,06-10,U.S. Senate,,REPUBLICAN,Castle M,148,4,152
New Castle,06-10,U.S. Senate,,REPUBLICAN,O'Donnell,35,0,35
New Castle,07-10,U.S. Senate,,REPUBLICAN,Castle M,215,5,220
New Castle,07-10,U.S. Senate,,REPUBLICAN,O'Donnell,117,2,119
New Castle,08-10,U.S. Senate,,REPUBLICAN,Castle M,148,6,154
New Castle,08-10,U.S. Senate,,REPUBLICAN,O'Donnell,46,4,50
New Castle,09-10,U.S. Senate,,REPUBLICAN,Castle M,98,0,98
New Castle,09-10,U.S. Senate,,REPUBLICAN,O'Donnell,71,2,73
New Castle,10-10,U.S. Senate,,REPUBLICAN,Castle M,23,0,23
New Castle,10-10,U.S. Senate,,REPUBLICAN,O'Donnell,27,0,27
New Castle,11-10,U.S. Senate,,REPUBLICAN,Castle M,33,4,37
New Castle,11-10,U.S. Senate,,REPUBLICAN,O'Donnell,41,0,41
New Castle,01-11,U.S. Senate,,REPUBLICAN,Castle M,78,2,80
New Castle,01-11,U.S. Senate,,REPUBLICAN,O'Donnell,26,1,27
New Castle,02-11,U.S. Senate,,REPUBLICAN,Castle M,41,1,42
New Castle,02-11,U.S. Senate,,REPUBLICAN,O'Donnell,38,1,39
New Castle,03-11,U.S. Senate,,REPUBLICAN,Castle M,144,3,147
New Castle,03-11,U.S. Senate,,REPUBLICAN,O'Donnell,71,2,73
New Castle,04-11,U.S. Senate,,REPUBLICAN,Castle M,84,1,85
New Castle,04-11,U.S. Senate,,REPUBLICAN,O'Donnell,58,0,58
New Castle,05-11,U.S. Senate,,REPUBLICAN,Castle M,141,3,144
New Castle,05-11,U.S. Senate,,REPUBLICAN,O'Donnell,61,2,63
New Castle,06-11,U.S. Senate,,REPUBLICAN,Castle M,85,3,88
New Castle,06-11,U.S. Senate,,REPUBLICAN,O'Donnell,55,1,56
New Castle,07-11,U.S. Senate,,REPUBLICAN,Castle M,138,6,144
New Castle,07-11,U.S. Senate,,REPUBLICAN,O'Donnell,35,2,37
New Castle,08-11,U.S. Senate,,REPUBLICAN,Castle M,181,3,184
New Castle,08-11,U.S. Senate,,REPUBLICAN,O'Donnell,122,3,125
New Castle,10-11,U.S. Senate,,REPUBLICAN,Castle M,220,6,226
New Castle,10-11,U.S. Senate,,REPUBLICAN,O'Donnell,91,0,91
New Castle,12-11,U.S. Senate,,REPUBLICAN,Castle M,72,0,72
New Castle,12-11,U.S. Senate,,REPUBLICAN,O'Donnell,76,0,76
New Castle,14-11,U.S. Senate,,REPUBLICAN,Castle M,31,1,32
New Castle,14-11,U.S. Senate,,REPUBLICAN,O'Donnell,35,0,35
New Castle,01-12,U.S. Senate,,REPUBLICAN,Castle M,77,0,77
New Castle,01-12,U.S. Senate,,REPUBLICAN,O'Donnell,72,0,72
New Castle,02-12,U.S. Senate,,REPUBLICAN,Castle M,77,3,80
New Castle,02-12,U.S. Senate,,REPUBLICAN,O'Donnell,75,5,80
New Castle,03-12,U.S. Senate,,REPUBLICAN,Castle M,30,0,30
New Castle,03-12,U.S. Senate,,REPUBLICAN,O'Donnell,41,0,41
New Castle,04-12,U.S. Senate,,REPUBLICAN,Castle M,167,14,181
New Castle,04-12,U.S. Senate,,REPUBLICAN,O'Donnell,30,1,31
New Castle,06-12,U.S. Senate,,REPUBLICAN,Castle M,344,4,348
New Castle,06-12,U.S. Senate,,REPUBLICAN,O'Donnell,101,5,106
New Castle,07-12,U.S. Senate,,REPUBLICAN,Castle M,231,8,239
New Castle,07-12,U.S. Senate,,REPUBLICAN,O'Donnell,54,1,55
New Castle,08-12,U.S. Senate,,REPUBLICAN,Castle M,250,9,259
New Castle,08-12,U.S. Senate,,REPUBLICAN,O'Donnell,116,2,118
New Castle,11-12,U.S. Senate,,REPUBLICAN,Castle M,308,4,312
New Castle,11-12,U.S. Senate,,REPUBLICAN,O'Donnell,60,1,61
New Castle,12-12,U.S. Senate,,REPUBLICAN,Castle M,160,3,163
New Castle,12-12,U.S. Senate,,REPUBLICAN,O'Donnell,65,0,65
New Castle,01-13,U.S. Senate,,REPUBLICAN,Castle M,44,0,44
New Castle,01-13,U.S. Senate,,REPUBLICAN,O'Donnell,50,0,50
New Castle,03-13,U.S. Senate,,REPUBLICAN,Castle M,1,0,1
New Castle,03-13,U.S. Senate,,REPUBLICAN,O'Donnell,2,0,2
New Castle,04-13,U.S. Senate,,REPUBLICAN,Castle M,78,1,79
New Castle,04-13,U.S. Senate,,REPUBLICAN,O'Donnell,60,0,60
New Castle,05-13,U.S. Senate,,REPUBLICAN,Castle M,24,0,24
New Castle,05-13,U.S. Senate,,REPUBLICAN,O'Donnell,30,0,30
New Castle,07-13,U.S. Senate,,REPUBLICAN,Castle M,32,0,32
New Castle,07-13,U.S. Senate,,REPUBLICAN,O'Donnell,33,0,33
New Castle,08-13,U.S. Senate,,REPUBLICAN,Castle M,4,0,4
New Castle,08-13,U.S. Senate,,REPUBLICAN,O'Donnell,11,0,11
New Castle,09-13,U.S. Senate,,REPUBLICAN,Castle M,42,0,42
New Castle,09-13,U.S. Senate,,REPUBLICAN,O'Donnell,36,0,36
New Castle,10-13,U.S. Senate,,REPUBLICAN,Castle M,24,0,24
New Castle,10-13,U.S. Senate,,REPUBLICAN,O'Donnell,17,0,17
New Castle,11-13,U.S. Senate,,REPUBLICAN,Castle M,15,0,15
New Castle,11-13,U.S. Senate,,REPUBLICAN,O'Donnell,14,0,14
Sussex,01-14,U.S. Senate,,REPUBLICAN,Castle M,263,11,274
Sussex,01-14,U.S. Senate,,REPUBLICAN,O'Donnell,274,7,281
Sussex,02-14,U.S. Senate,,REPUBLICAN,Castle M,93,1,94
Sussex,02-14,U.S. Senate,,REPUBLICAN,O'Donnell,145,5,150
Sussex,03-14,U.S. Senate,,REPUBLICAN,Castle M,204,4,208
Sussex,03-14,U.S. Senate,,REPUBLICAN,O'Donnell,110,6,116
Sussex,04-14,U.S. Senate,,REPUBLICAN,Castle M,259,6,265
Sussex,04-14,U.S. Senate,,REPUBLICAN,O'Donnell,263,9,272
Sussex,05-14,U.S. Senate,,REPUBLICAN,Castle M,111,5,116
Sussex,05-14,U.S. Senate,,REPUBLICAN,O'Donnell,257,5,262
Sussex,06-14,U.S. Senate,,REPUBLICAN,Castle M,174,5,179
Sussex,06-14,U.S. Senate,,REPUBLICAN,O'Donnell,298,4,302
Sussex,07-14,U.S. Senate,,REPUBLICAN,Castle M,165,5,170
Sussex,07-14,U.S. Senate,,REPUBLICAN,O'Donnell,344,11,355
New Castle,01-15,U.S. Senate,,REPUBLICAN,Castle M,46,0,46
New Castle,01-15,U.S. Senate,,REPUBLICAN,O'Donnell,38,0,38
New Castle,02-15,U.S. Senate,,REPUBLICAN,Castle M,63,1,64
New Castle,02-15,U.S. Senate,,REPUBLICAN,O'Donnell,109,1,110
New Castle,03-15,U.S. Senate,,REPUBLICAN,Castle M,38,0,38
New Castle,03-15,U.S. Senate,,REPUBLICAN,O'Donnell,70,6,76
New Castle,04-15,U.S. Senate,,REPUBLICAN,Castle M,49,0,49
New Castle,04-15,U.S. Senate,,REPUBLICAN,O'Donnell,44,0,44
New Castle,05-15,U.S. Senate,,REPUBLICAN,Castle M,76,1,77
New Castle,05-15,U.S. Senate,,REPUBLICAN,O'Donnell,101,5,106
New Castle,07-15,U.S. Senate,,REPUBLICAN,Castle M,83,1,84
New Castle,07-15,U.S. Senate,,REPUBLICAN,O'Donnell,118,0,118
New Castle,09-15,U.S. Senate,,REPUBLICAN,Castle M,75,0,75
New Castle,09-15,U.S. Senate,,REPUBLICAN,O'Donnell,139,9,148
New Castle,01-16,U.S. Senate,,REPUBLICAN,Castle M,6,0,6
New Castle,01-16,U.S. Senate,,REPUBLICAN,O'Donnell,12,0,12
New Castle,02-16,U.S. Senate,,REPUBLICAN,Castle M,2,0,2
New Castle,02-16,U.S. Senate,,REPUBLICAN,O'Donnell,10,0,10
New Castle,03-16,U.S. Senate,,REPUBLICAN,Castle M,3,0,3
New Castle,03-16,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,04-16,U.S. Senate,,REPUBLICAN,Castle M,11,0,11
New Castle,04-16,U.S. Senate,,REPUBLICAN,O'Donnell,19,1,20
New Castle,05-16,U.S. Senate,,REPUBLICAN,Castle M,5,0,5
New Castle,05-16,U.S. Senate,,REPUBLICAN,O'Donnell,3,0,3
New Castle,06-16,U.S. Senate,,REPUBLICAN,Castle M,10,0,10
New Castle,06-16,U.S. Senate,,REPUBLICAN,O'Donnell,5,0,5
New Castle,07-16,U.S. Senate,,REPUBLICAN,Castle M,38,0,38
New Castle,07-16,U.S. Senate,,REPUBLICAN,O'Donnell,33,0,33
New Castle,08-16,U.S. Senate,,REPUBLICAN,Castle M,30,0,30
New Castle,08-16,U.S. Senate,,REPUBLICAN,O'Donnell,40,0,40
New Castle,01-17,U.S. Senate,,REPUBLICAN,Castle M,12,0,12
New Castle,01-17,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,03-17,U.S. Senate,,REPUBLICAN,Castle M,52,1,53
New Castle,03-17,U.S. Senate,,REPUBLICAN,O'Donnell,58,0,58
New Castle,04-17,U.S. Senate,,REPUBLICAN,Castle M,101,4,105
New Castle,04-17,U.S. Senate,,REPUBLICAN,O'Donnell,70,4,74
New Castle,05-17,U.S. Senate,,REPUBLICAN,Castle M,50,0,50
New Castle,05-17,U.S. Senate,,REPUBLICAN,O'Donnell,34,2,36
New Castle,06-17,U.S. Senate,,REPUBLICAN,Castle M,23,0,23
New Castle,06-17,U.S. Senate,,REPUBLICAN,O'Donnell,28,0,28
New Castle,07-17,U.S. Senate,,REPUBLICAN,Castle M,33,0,33
New Castle,07-17,U.S. Senate,,REPUBLICAN,O'Donnell,28,1,29
New Castle,09-17,U.S. Senate,,REPUBLICAN,Castle M,39,2,41
New Castle,09-17,U.S. Senate,,REPUBLICAN,O'Donnell,38,1,39
New Castle,10-17,U.S. Senate,,REPUBLICAN,Castle M,10,0,10
New Castle,10-17,U.S. Senate,,REPUBLICAN,O'Donnell,28,0,28
New Castle,11-17,U.S. Senate,,REPUBLICAN,Castle M,19,1,20
New Castle,11-17,U.S. Senate,,REPUBLICAN,O'Donnell,34,0,34
New Castle,01-18,U.S. Senate,,REPUBLICAN,Castle M,84,0,84
New Castle,01-18,U.S. Senate,,REPUBLICAN,O'Donnell,79,0,79
New Castle,02-18,U.S. Senate,,REPUBLICAN,Castle M,39,0,39
New Castle,02-18,U.S. Senate,,REPUBLICAN,O'Donnell,38,3,41
New Castle,03-18,U.S. Senate,,REPUBLICAN,Castle M,25,4,29
New Castle,03-18,U.S. Senate,,REPUBLICAN,O'Donnell,30,0,30
New Castle,04-18,U.S. Senate,,REPUBLICAN,Castle M,70,4,74
New Castle,04-18,U.S. Senate,,REPUBLICAN,O'Donnell,100,1,101
New Castle,05-18,U.S. Senate,,REPUBLICAN,Castle M,45,0,45
New Castle,05-18,U.S. Senate,,REPUBLICAN,O'Donnell,57,1,58
New Castle,08-18,U.S. Senate,,REPUBLICAN,Castle M,42,3,45
New Castle,08-18,U.S. Senate,,REPUBLICAN,O'Donnell,39,0,39
New Castle,01-19,U.S. Senate,,REPUBLICAN,Castle M,68,2,70
New Castle,01-19,U.S. Senate,,REPUBLICAN,O'Donnell,50,0,50
New Castle,02-19,U.S. Senate,,REPUBLICAN,Castle M,22,0,22
New Castle,02-19,U.S. Senate,,REPUBLICAN,O'Donnell,31,0,31
New Castle,03-19,U.S. Senate,,REPUBLICAN,Castle M,79,2,81
New Castle,03-19,U.S. Senate,,REPUBLICAN,O'Donnell,64,0,64
New Castle,04-19,U.S. Senate,,REPUBLICAN,Castle M,71,0,71
New Castle,04-19,U.S. Senate,,REPUBLICAN,O'Donnell,84,0,84
New Castle,05-19,U.S. Senate,,REPUBLICAN,Castle M,73,1,74
New Castle,05-19,U.S. Senate,,REPUBLICAN,O'Donnell,80,2,82
New Castle,07-19,U.S. Senate,,REPUBLICAN,Castle M,30,0,30
New Castle,07-19,U.S. Senate,,REPUBLICAN,O'Donnell,48,0,48
New Castle,09-19,U.S. Senate,,REPUBLICAN,Castle M,14,0,14
New Castle,09-19,U.S. Senate,,REPUBLICAN,O'Donnell,9,0,9
New Castle,11-19,U.S. Senate,,REPUBLICAN,Castle M,53,0,53
New Castle,11-19,U.S. Senate,,REPUBLICAN,O'Donnell,59,0,59
New Castle,01-20,U.S. Senate,,REPUBLICAN,Castle M,263,4,267
New Castle,01-20,U.S. Senate,,REPUBLICAN,O'Donnell,147,0,147
New Castle,02-20,U.S. Senate,,REPUBLICAN,Castle M,50,2,52
New Castle,02-20,U.S. Senate,,REPUBLICAN,O'Donnell,45,0,45
New Castle,03-20,U.S. Senate,,REPUBLICAN,Castle M,29,1,30
New Castle,03-20,U.S. Senate,,REPUBLICAN,O'Donnell,44,1,45
New Castle,04-20,U.S. Senate,,REPUBLICAN,Castle M,102,4,106
New Castle,04-20,U.S. Senate,,REPUBLICAN,O'Donnell,49,2,51
New Castle,05-20,U.S. Senate,,REPUBLICAN,Castle M,26,0,26
New Castle,05-20,U.S. Senate,,REPUBLICAN,O'Donnell,14,1,15
New Castle,06-20,U.S. Senate,,REPUBLICAN,Castle M,314,5,319
New Castle,06-20,U.S. Senate,,REPUBLICAN,O'Donnell,217,1,218
New Castle,10-20,U.S. Senate,,REPUBLICAN,Castle M,63,1,64
New Castle,10-20,U.S. Senate,,REPUBLICAN,O'Donnell,40,2,42
New Castle,12-20,U.S. Senate,,REPUBLICAN,Castle M,192,5,197
New Castle,12-20,U.S. Senate,,REPUBLICAN,O'Donnell,108,6,114
New Castle,13-20,U.S. Senate,,REPUBLICAN,Castle M,114,4,118
New Castle,13-20,U.S. Senate,,REPUBLICAN,O'Donnell,73,1,74
New Castle,01-21,U.S. Senate,,REPUBLICAN,Castle M,229,2,231
New Castle,01-21,U.S. Senate,,REPUBLICAN,O'Donnell,136,1,137
New Castle,02-21,U.S. Senate,,REPUBLICAN,Castle M,90,2,92
New Castle,02-21,U.S. Senate,,REPUBLICAN,O'Donnell,77,2,79
New Castle,03-21,U.S. Senate,,REPUBLICAN,Castle M,118,0,118
