county,election_district,office,district,party,candidate,votes
New Castle,02-12,President,,CONSTITUTN,Peroutka M,0
New Castle,02-12,President,,GREEN,Cobb D K,0
New Castle,02-12,President,,IND OF DEL,Nader R,1
New Castle,02-12,President,,LIBERTARIN,Badnarik M,1
New Castle,02-12,President,,NATURAL LW,Brown W F,0
New Castle,03-12,President,,DEMOCRATIC,Kerry J F,641
New Castle,03-12,President,,REPUBLICAN,Bush G W,345
New Castle,03-12,President,,CONSTITUTN,Peroutka M,1
New Castle,03-12,President,,GREEN,Cobb D K,0
New Castle,03-12,President,,IND OF DEL,Nader R,8
New Castle,03-12,President,,LIBERTARIN,Badnarik M,2
New Castle,03-12,President,,NATURAL LW,Brown W F,1
New Castle,04-12,President,,DEMOCRATIC,Kerry J F,307
New Castle,04-12,President,,REPUBLICAN,Bush G W,371
New Castle,04-12,President,,CONSTITUTN,Peroutka M,2
New Castle,04-12,President,,GREEN,Cobb D K,0
New Castle,04-12,President,,IND OF DEL,Nader R,5
New Castle,04-12,President,,LIBERTARIN,Badnarik M,1
New Castle,04-12,President,,NATURAL LW,Brown W F,0
New Castle,05-12,President,,DEMOCRATIC,Kerry J F,424
New Castle,05-12,President,,REPUBLICAN,Bush G W,421
New Castle,05-12,President,,CONSTITUTN,Peroutka M,0
New Castle,05-12,President,,GREEN,Cobb D K,0
New Castle,05-12,President,,IND OF DEL,Nader R,10
New Castle,05-12,President,,LIBERTARIN,Badnarik M,1
New Castle,05-12,President,,NATURAL LW,Brown W F,0
New Castle,06-12,President,,DEMOCRATIC,Kerry J F,689
New Castle,06-12,President,,REPUBLICAN,Bush G W,734
New Castle,06-12,President,,CONSTITUTN,Peroutka M,0
New Castle,06-12,President,,GREEN,Cobb D K,1
New Castle,06-12,President,,IND OF DEL,Nader R,5
New Castle,06-12,President,,LIBERTARIN,Badnarik M,4
New Castle,06-12,President,,NATURAL LW,Brown W F,0
New Castle,07-12,President,,DEMOCRATIC,Kerry J F,509
New Castle,07-12,President,,REPUBLICAN,Bush G W,608
New Castle,07-12,President,,CONSTITUTN,Peroutka M,0
New Castle,07-12,President,,GREEN,Cobb D K,0
New Castle,07-12,President,,IND OF DEL,Nader R,2
New Castle,07-12,President,,LIBERTARIN,Badnarik M,0
New Castle,07-12,President,,NATURAL LW,Brown W F,0
New Castle,08-12,President,,DEMOCRATIC,Kerry J F,308
New Castle,08-12,President,,REPUBLICAN,Bush G W,334
New Castle,08-12,President,,CONSTITUTN,Peroutka M,0
New Castle,08-12,President,,GREEN,Cobb D K,1
New Castle,08-12,President,,IND OF DEL,Nader R,5
New Castle,08-12,President,,LIBERTARIN,Badnarik M,0
New Castle,08-12,President,,NATURAL LW,Brown W F,0
New Castle,09-12,President,,DEMOCRATIC,Kerry J F,568
New Castle,09-12,President,,REPUBLICAN,Bush G W,330
New Castle,09-12,President,,CONSTITUTN,Peroutka M,4
New Castle,09-12,President,,GREEN,Cobb D K,0
New Castle,09-12,President,,IND OF DEL,Nader R,2
New Castle,09-12,President,,LIBERTARIN,Badnarik M,0
New Castle,09-12,President,,NATURAL LW,Brown W F,1
New Castle,10-12,President,,DEMOCRATIC,Kerry J F,452
New Castle,10-12,President,,REPUBLICAN,Bush G W,544
New Castle,10-12,President,,CONSTITUTN,Peroutka M,0
New Castle,10-12,President,,GREEN,Cobb D K,3
New Castle,10-12,President,,IND OF DEL,Nader R,4
New Castle,10-12,President,,LIBERTARIN,Badnarik M,3
New Castle,10-12,President,,NATURAL LW,Brown W F,0
New Castle,11-12,President,,DEMOCRATIC,Kerry J F,426
New Castle,11-12,President,,REPUBLICAN,Bush G W,694
New Castle,11-12,President,,CONSTITUTN,Peroutka M,0
New Castle,11-12,President,,GREEN,Cobb D K,0
New Castle,11-12,President,,IND OF DEL,Nader R,8
New Castle,11-12,President,,LIBERTARIN,Badnarik M,6
New Castle,11-12,President,,NATURAL LW,Brown W F,0
New Castle,12-12,President,,DEMOCRATIC,Kerry J F,722
New Castle,12-12,President,,REPUBLICAN,Bush G W,605
New Castle,12-12,President,,CONSTITUTN,Peroutka M,1
New Castle,12-12,President,,GREEN,Cobb D K,0
New Castle,12-12,President,,IND OF DEL,Nader R,7
New Castle,12-12,President,,LIBERTARIN,Badnarik M,2
New Castle,12-12,President,,NATURAL LW,Brown W F,0
New Castle,01-13,President,,DEMOCRATIC,Kerry J F,623
New Castle,01-13,President,,REPUBLICAN,Bush G W,406
New Castle,01-13,President,,CONSTITUTN,Peroutka M,3
New Castle,01-13,President,,GREEN,Cobb D K,1
New Castle,01-13,President,,IND OF DEL,Nader R,12
New Castle,01-13,President,,LIBERTARIN,Badnarik M,2
New Castle,01-13,President,,NATURAL LW,Brown W F,0
New Castle,02-13,President,,DEMOCRATIC,Kerry J F,95
New Castle,02-13,President,,REPUBLICAN,Bush G W,23
New Castle,02-13,President,,CONSTITUTN,Peroutka M,0
New Castle,02-13,President,,GREEN,Cobb D K,1
New Castle,02-13,President,,IND OF DEL,Nader R,1
New Castle,02-13,President,,LIBERTARIN,Badnarik M,1
New Castle,02-13,President,,NATURAL LW,Brown W F,0
New Castle,03-13,President,,DEMOCRATIC,Kerry J F,200
New Castle,03-13,President,,REPUBLICAN,Bush G W,63
New Castle,03-13,President,,CONSTITUTN,Peroutka M,0
New Castle,03-13,President,,GREEN,Cobb D K,1
New Castle,03-13,President,,IND OF DEL,Nader R,0
New Castle,03-13,President,,LIBERTARIN,Badnarik M,0
New Castle,03-13,President,,NATURAL LW,Brown W F,1
New Castle,04-13,President,,DEMOCRATIC,Kerry J F,405
New Castle,04-13,President,,REPUBLICAN,Bush G W,242
New Castle,04-13,President,,CONSTITUTN,Peroutka M,1
New Castle,04-13,President,,GREEN,Cobb D K,1
New Castle,04-13,President,,IND OF DEL,Nader R,5
New Castle,04-13,President,,LIBERTARIN,Badnarik M,0
New Castle,04-13,President,,NATURAL LW,Brown W F,0
New Castle,05-13,President,,DEMOCRATIC,Kerry J F,680
New Castle,05-13,President,,REPUBLICAN,Bush G W,332
New Castle,05-13,President,,CONSTITUTN,Peroutka M,3
New Castle,05-13,President,,GREEN,Cobb D K,0
New Castle,05-13,President,,IND OF DEL,Nader R,11
New Castle,05-13,President,,LIBERTARIN,Badnarik M,1
New Castle,05-13,President,,NATURAL LW,Brown W F,0
New Castle,06-13,President,,DEMOCRATIC,Kerry J F,611
New Castle,06-13,President,,REPUBLICAN,Bush G W,380
New Castle,06-13,President,,CONSTITUTN,Peroutka M,0
New Castle,06-13,President,,GREEN,Cobb D K,0
New Castle,06-13,President,,IND OF DEL,Nader R,10
New Castle,06-13,President,,LIBERTARIN,Badnarik M,0
New Castle,06-13,President,,NATURAL LW,Brown W F,0
New Castle,07-13,President,,DEMOCRATIC,Kerry J F,91
New Castle,07-13,President,,REPUBLICAN,Bush G W,44
New Castle,07-13,President,,CONSTITUTN,Peroutka M,1
New Castle,07-13,President,,GREEN,Cobb D K,0
New Castle,07-13,President,,IND OF DEL,Nader R,0
New Castle,07-13,President,,LIBERTARIN,Badnarik M,1
New Castle,07-13,President,,NATURAL LW,Brown W F,0
New Castle,08-13,President,,DEMOCRATIC,Kerry J F,294
New Castle,08-13,President,,REPUBLICAN,Bush G W,136
New Castle,08-13,President,,CONSTITUTN,Peroutka M,1
New Castle,08-13,President,,GREEN,Cobb D K,0
New Castle,08-13,President,,IND OF DEL,Nader R,3
New Castle,08-13,President,,LIBERTARIN,Badnarik M,0
New Castle,08-13,President,,NATURAL LW,Brown W F,0
New Castle,09-13,President,,DEMOCRATIC,Kerry J F,660
New Castle,09-13,President,,REPUBLICAN,Bush G W,360
New Castle,09-13,President,,CONSTITUTN,Peroutka M,0
New Castle,09-13,President,,GREEN,Cobb D K,1
New Castle,09-13,President,,IND OF DEL,Nader R,8
New Castle,09-13,President,,LIBERTARIN,Badnarik M,4
New Castle,09-13,President,,NATURAL LW,Brown W F,0
New Castle,10-13,President,,DEMOCRATIC,Kerry J F,542
New Castle,10-13,President,,REPUBLICAN,Bush G W,247
New Castle,10-13,President,,CONSTITUTN,Peroutka M,0
New Castle,10-13,President,,GREEN,Cobb D K,2
New Castle,10-13,President,,IND OF DEL,Nader R,2
New Castle,10-13,President,,LIBERTARIN,Badnarik M,1
New Castle,10-13,President,,NATURAL LW,Brown W F,0
New Castle,11-13,President,,DEMOCRATIC,Kerry J F,750
New Castle,11-13,President,,REPUBLICAN,Bush G W,246
New Castle,11-13,President,,CONSTITUTN,Peroutka M,0
New Castle,11-13,President,,GREEN,Cobb D K,1
New Castle,11-13,President,,IND OF DEL,Nader R,6
New Castle,11-13,President,,LIBERTARIN,Badnarik M,1
New Castle,11-13,President,,NATURAL LW,Brown W F,1
New Castle,12-13,President,,DEMOCRATIC,Kerry J F,390
New Castle,12-13,President,,REPUBLICAN,Bush G W,199
New Castle,12-13,President,,CONSTITUTN,Peroutka M,0
New Castle,12-13,President,,GREEN,Cobb D K,0
New Castle,12-13,President,,IND OF DEL,Nader R,2
New Castle,12-13,President,,LIBERTARIN,Badnarik M,0
New Castle,12-13,President,,NATURAL LW,Brown W F,0
Sussex,01-14,President,,DEMOCRATIC,Kerry J F,988
Sussex,01-14,President,,REPUBLICAN,Bush G W,1147
Sussex,01-14,President,,CONSTITUTN,Peroutka M,0
Sussex,01-14,President,,GREEN,Cobb D K,0
Sussex,01-14,President,,IND OF DEL,Nader R,7
Sussex,01-14,President,,LIBERTARIN,Badnarik M,1
Sussex,01-14,President,,NATURAL LW,Brown W F,1
Sussex,02-14,President,,DEMOCRATIC,Kerry J F,825
Sussex,02-14,President,,REPUBLICAN,Bush G W,772
Sussex,02-14,President,,CONSTITUTN,Peroutka M,0
Sussex,02-14,President,,GREEN,Cobb D K,0
Sussex,02-14,President,,IND OF DEL,Nader R,8
Sussex,02-14,President,,LIBERTARIN,Badnarik M,3
Sussex,02-14,President,,NATURAL LW,Brown W F,2
Sussex,03-14,President,,DEMOCRATIC,Kerry J F,811
Sussex,03-14,President,,REPUBLICAN,Bush G W,676
Sussex,03-14,President,,CONSTITUTN,Peroutka M,2
Sussex,03-14,President,,GREEN,Cobb D K,1
Sussex,03-14,President,,IND OF DEL,Nader R,7
Sussex,03-14,President,,LIBERTARIN,Badnarik M,3
Sussex,03-14,President,,NATURAL LW,Brown W F,0
Sussex,04-14,President,,DEMOCRATIC,Kerry J F,948
Sussex,04-14,President,,REPUBLICAN,Bush G W,1070
Sussex,04-14,President,,CONSTITUTN,Peroutka M,0
Sussex,04-14,President,,GREEN,Cobb D K,0
Sussex,04-14,President,,IND OF DEL,Nader R,11
Sussex,04-14,President,,LIBERTARIN,Badnarik M,3
Sussex,04-14,President,,NATURAL LW,Brown W F,0
Sussex,05-14,President,,DEMOCRATIC,Kerry J F,808
Sussex,05-14,President,,REPUBLICAN,Bush G W,980
Sussex,05-14,President,,CONSTITUTN,Peroutka M,0
Sussex,05-14,President,,GREEN,Cobb D K,1
Sussex,05-14,President,,IND OF DEL,Nader R,10
Sussex,05-14,President,,LIBERTARIN,Badnarik M,0
Sussex,05-14,President,,NATURAL LW,Brown W F,0
Sussex,06-14,President,,DEMOCRATIC,Kerry J F,769
Sussex,06-14,President,,REPUBLICAN,Bush G W,986
Sussex,06-14,President,,CONSTITUTN,Peroutka M,2
Sussex,06-14,President,,GREEN,Cobb D K,0
Sussex,06-14,President,,IND OF DEL,Nader R,3
Sussex,06-14,President,,LIBERTARIN,Badnarik M,2
Sussex,06-14,President,,NATURAL LW,Brown W F,1
Sussex,07-14,President,,DEMOCRATIC,Kerry J F,750
Sussex,07-14,President,,REPUBLICAN,Bush G W,1119
Sussex,07-14,President,,CONSTITUTN,Peroutka M,0
Sussex,07-14,President,,GREEN,Cobb D K,0
Sussex,07-14,President,,IND OF DEL,Nader R,9
Sussex,07-14,President,,LIBERTARIN,Badnarik M,1
Sussex,07-14,President,,NATURAL LW,Brown W F,0
New Castle,01-15,President,,DEMOCRATIC,Kerry J F,1191
New Castle,01-15,President,,REPUBLICAN,Bush G W,413
New Castle,01-15,President,,CONSTITUTN,Peroutka M,0
New Castle,01-15,President,,GREEN,Cobb D K,1
New Castle,01-15,President,,IND OF DEL,Nader R,4
New Castle,01-15,President,,LIBERTARIN,Badnarik M,1
New Castle,01-15,President,,NATURAL LW,Brown W F,2
New Castle,02-15,President,,DEMOCRATIC,Kerry J F,690
New Castle,02-15,President,,REPUBLICAN,Bush G W,293
New Castle,02-15,President,,CONSTITUTN,Peroutka M,1
New Castle,02-15,President,,GREEN,Cobb D K,0
New Castle,02-15,President,,IND OF DEL,Nader R,3
New Castle,02-15,President,,LIBERTARIN,Badnarik M,1
New Castle,02-15,President,,NATURAL LW,Brown W F,0
New Castle,03-15,President,,DEMOCRATIC,Kerry J F,566
New Castle,03-15,President,,REPUBLICAN,Bush G W,347
New Castle,03-15,President,,CONSTITUTN,Peroutka M,1
New Castle,03-15,President,,GREEN,Cobb D K,0
New Castle,03-15,President,,IND OF DEL,Nader R,6
New Castle,03-15,President,,LIBERTARIN,Badnarik M,2
New Castle,03-15,President,,NATURAL LW,Brown W F,0
New Castle,04-15,President,,DEMOCRATIC,Kerry J F,360
New Castle,04-15,President,,REPUBLICAN,Bush G W,307
New Castle,04-15,President,,CONSTITUTN,Peroutka M,2
New Castle,04-15,President,,GREEN,Cobb D K,1
New Castle,04-15,President,,IND OF DEL,Nader R,4
New Castle,04-15,President,,LIBERTARIN,Badnarik M,1
New Castle,04-15,President,,NATURAL LW,Brown W F,0
New Castle,05-15,President,,DEMOCRATIC,Kerry J F,654
New Castle,05-15,President,,REPUBLICAN,Bush G W,467
New Castle,05-15,President,,CONSTITUTN,Peroutka M,0
New Castle,05-15,President,,GREEN,Cobb D K,2
New Castle,05-15,President,,IND OF DEL,Nader R,4
New Castle,05-15,President,,LIBERTARIN,Badnarik M,4
New Castle,05-15,President,,NATURAL LW,Brown W F,0
New Castle,06-15,President,,DEMOCRATIC,Kerry J F,744
New Castle,06-15,President,,REPUBLICAN,Bush G W,442
New Castle,06-15,President,,CONSTITUTN,Peroutka M,0
New Castle,06-15,President,,GREEN,Cobb D K,2
New Castle,06-15,President,,IND OF DEL,Nader R,3
New Castle,06-15,President,,LIBERTARIN,Badnarik M,4
New Castle,06-15,President,,NATURAL LW,Brown W F,2
New Castle,07-15,President,,DEMOCRATIC,Kerry J F,749
New Castle,07-15,President,,REPUBLICAN,Bush G W,551
New Castle,07-15,President,,CONSTITUTN,Peroutka M,0
New Castle,07-15,President,,GREEN,Cobb D K,0
New Castle,07-15,President,,IND OF DEL,Nader R,7
New Castle,07-15,President,,LIBERTARIN,Badnarik M,0
New Castle,07-15,President,,NATURAL LW,Brown W F,2
New Castle,08-15,President,,DEMOCRATIC,Kerry J F,827
New Castle,08-15,President,,REPUBLICAN,Bush G W,468
New Castle,08-15,President,,CONSTITUTN,Peroutka M,0
New Castle,08-15,President,,GREEN,Cobb D K,0
New Castle,08-15,President,,IND OF DEL,Nader R,4
New Castle,08-15,President,,LIBERTARIN,Badnarik M,2
New Castle,08-15,President,,NATURAL LW,Brown W F,0
New Castle,09-15,President,,DEMOCRATIC,Kerry J F,884
New Castle,09-15,President,,REPUBLICAN,Bush G W,854
New Castle,09-15,President,,CONSTITUTN,Peroutka M,0
New Castle,09-15,President,,GREEN,Cobb D K,1
New Castle,09-15,President,,IND OF DEL,Nader R,8
New Castle,09-15,President,,LIBERTARIN,Badnarik M,1
New Castle,09-15,President,,NATURAL LW,Brown W F,0
New Castle,01-16,President,,DEMOCRATIC,Kerry J F,284
New Castle,01-16,President,,REPUBLICAN,Bush G W,135
New Castle,01-16,President,,CONSTITUTN,Peroutka M,0
New Castle,01-16,President,,GREEN,Cobb D K,0
New Castle,01-16,President,,IND OF DEL,Nader R,3
New Castle,01-16,President,,LIBERTARIN,Badnarik M,0
New Castle,01-16,President,,NATURAL LW,Brown W F,1
New Castle,02-16,President,,DEMOCRATIC,Kerry J F,617
New Castle,02-16,President,,REPUBLICAN,Bush G W,55
New Castle,02-16,President,,CONSTITUTN,Peroutka M,1
New Castle,02-16,President,,GREEN,Cobb D K,0
New Castle,02-16,President,,IND OF DEL,Nader R,0
New Castle,02-16,President,,LIBERTARIN,Badnarik M,1
New Castle,02-16,President,,NATURAL LW,Brown W F,1
New Castle,03-16,President,,DEMOCRATIC,Kerry J F,920
New Castle,03-16,President,,REPUBLICAN,Bush G W,63
New Castle,03-16,President,,CONSTITUTN,Peroutka M,0
New Castle,03-16,President,,GREEN,Cobb D K,1
New Castle,03-16,President,,IND OF DEL,Nader R,3
New Castle,03-16,President,,LIBERTARIN,Badnarik M,0
New Castle,03-16,President,,NATURAL LW,Brown W F,1
New Castle,04-16,President,,DEMOCRATIC,Kerry J F,338
New Castle,04-16,President,,REPUBLICAN,Bush G W,168
New Castle,04-16,President,,CONSTITUTN,Peroutka M,0
New Castle,04-16,President,,GREEN,Cobb D K,0
New Castle,04-16,President,,IND OF DEL,Nader R,4
New Castle,04-16,President,,LIBERTARIN,Badnarik M,0
New Castle,04-16,President,,NATURAL LW,Brown W F,1
New Castle,05-16,President,,DEMOCRATIC,Kerry J F,970
New Castle,05-16,President,,REPUBLICAN,Bush G W,109
New Castle,05-16,President,,CONSTITUTN,Peroutka M,3
New Castle,05-16,President,,GREEN,Cobb D K,0
New Castle,05-16,President,,IND OF DEL,Nader R,2
New Castle,05-16,President,,LIBERTARIN,Badnarik M,1
New Castle,05-16,President,,NATURAL LW,Brown W F,1
New Castle,06-16,President,,DEMOCRATIC,Kerry J F,471
New Castle,06-16,President,,REPUBLICAN,Bush G W,20
New Castle,06-16,President,,CONSTITUTN,Peroutka M,0
New Castle,06-16,President,,GREEN,Cobb D K,0
New Castle,06-16,President,,IND OF DEL,Nader R,0
New Castle,06-16,President,,LIBERTARIN,Badnarik M,1
New Castle,06-16,President,,NATURAL LW,Brown W F,0
New Castle,07-16,President,,DEMOCRATIC,Kerry J F,440
New Castle,07-16,President,,REPUBLICAN,Bush G W,154
New Castle,07-16,President,,CONSTITUTN,Peroutka M,1
New Castle,07-16,President,,GREEN,Cobb D K,1
New Castle,07-16,President,,IND OF DEL,Nader R,3
New Castle,07-16,President,,LIBERTARIN,Badnarik M,1
New Castle,07-16,President,,NATURAL LW,Brown W F,1
New Castle,08-16,President,,DEMOCRATIC,Kerry J F,391
New Castle,08-16,President,,REPUBLICAN,Bush G W,164
New Castle,08-16,President,,CONSTITUTN,Peroutka M,1
New Castle,08-16,President,,GREEN,Cobb D K,0
New Castle,08-16,President,,IND OF DEL,Nader R,2
New Castle,08-16,President,,LIBERTARIN,Badnarik M,0
New Castle,08-16,President,,NATURAL LW,Brown W F,0
New Castle,09-16,President,,DEMOCRATIC,Kerry J F,681
New Castle,09-16,President,,REPUBLICAN,Bush G W,184
New Castle,09-16,President,,CONSTITUTN,Peroutka M,1
New Castle,09-16,President,,GREEN,Cobb D K,1
New Castle,09-16,President,,IND OF DEL,Nader R,7
New Castle,09-16,President,,LIBERTARIN,Badnarik M,1
New Castle,09-16,President,,NATURAL LW,Brown W F,0
New Castle,10-16,President,,DEMOCRATIC,Kerry J F,263
New Castle,10-16,President,,REPUBLICAN,Bush G W,101
New Castle,10-16,President,,CONSTITUTN,Peroutka M,1
New Castle,10-16,President,,GREEN,Cobb D K,1
New Castle,10-16,President,,IND OF DEL,Nader R,1
New Castle,10-16,President,,LIBERTARIN,Badnarik M,0
New Castle,10-16,President,,NATURAL LW,Brown W F,0
New Castle,11-16,President,,DEMOCRATIC,Kerry J F,810
New Castle,11-16,President,,REPUBLICAN,Bush G W,249
New Castle,11-16,President,,CONSTITUTN,Peroutka M,3
New Castle,11-16,President,,GREEN,Cobb D K,1
New Castle,11-16,President,,IND OF DEL,Nader R,14
New Castle,11-16,President,,LIBERTARIN,Badnarik M,0
New Castle,11-16,President,,NATURAL LW,Brown W F,0
New Castle,01-17,President,,DEMOCRATIC,Kerry J F,71
New Castle,01-17,President,,REPUBLICAN,Bush G W,30
New Castle,01-17,President,,CONSTITUTN,Peroutka M,0
New Castle,01-17,President,,GREEN,Cobb D K,0
New Castle,01-17,President,,IND OF DEL,Nader R,0
New Castle,01-17,President,,LIBERTARIN,Badnarik M,0
New Castle,01-17,President,,NATURAL LW,Brown W F,0
New Castle,02-17,President,,DEMOCRATIC,Kerry J F,180
New Castle,02-17,President,,REPUBLICAN,Bush G W,86
New Castle,02-17,President,,CONSTITUTN,Peroutka M,0
New Castle,02-17,President,,GREEN,Cobb D K,0
New Castle,02-17,President,,IND OF DEL,Nader R,2
New Castle,02-17,President,,LIBERTARIN,Badnarik M,1
New Castle,02-17,President,,NATURAL LW,Brown W F,0
New Castle,03-17,President,,DEMOCRATIC,Kerry J F,485
New Castle,03-17,President,,REPUBLICAN,Bush G W,245
New Castle,03-17,President,,CONSTITUTN,Peroutka M,2
New Castle,03-17,President,,GREEN,Cobb D K,2
New Castle,03-17,President,,IND OF DEL,Nader R,5
New Castle,03-17,President,,LIBERTARIN,Badnarik M,1
New Castle,03-17,President,,NATURAL LW,Brown W F,0
New Castle,04-17,President,,DEMOCRATIC,Kerry J F,744
New Castle,04-17,President,,REPUBLICAN,Bush G W,455
New Castle,04-17,President,,CONSTITUTN,Peroutka M,0
New Castle,04-17,President,,GREEN,Cobb D K,1
New Castle,04-17,President,,IND OF DEL,Nader R,9
New Castle,04-17,President,,LIBERTARIN,Badnarik M,1
New Castle,04-17,President,,NATURAL LW,Brown W F,1
New Castle,05-17,President,,DEMOCRATIC,Kerry J F,459
New Castle,05-17,President,,REPUBLICAN,Bush G W,314
New Castle,05-17,President,,CONSTITUTN,Peroutka M,1
New Castle,05-17,President,,GREEN,Cobb D K,0
New Castle,05-17,President,,IND OF DEL,Nader R,6
New Castle,05-17,President,,LIBERTARIN,Badnarik M,1
New Castle,05-17,President,,NATURAL LW,Brown W F,0
New Castle,06-17,President,,DEMOCRATIC,Kerry J F,560
New Castle,06-17,President,,REPUBLICAN,Bush G W,170
New Castle,06-17,President,,CONSTITUTN,Peroutka M,1
New Castle,06-17,President,,GREEN,Cobb D K,0
New Castle,06-17,President,,IND OF DEL,Nader R,2
New Castle,06-17,President,,LIBERTARIN,Badnarik M,0
New Castle,06-17,President,,NATURAL LW,Brown W F,0
New Castle,07-17,President,,DEMOCRATIC,Kerry J F,626
New Castle,07-17,President,,REPUBLICAN,Bush G W,269
New Castle,07-17,President,,CONSTITUTN,Peroutka M,1
New Castle,07-17,President,,GREEN,Cobb D K,2
New Castle,07-17,President,,IND OF DEL,Nader R,5
New Castle,07-17,President,,LIBERTARIN,Badnarik M,0
New Castle,07-17,President,,NATURAL LW,Brown W F,0
New Castle,08-17,President,,DEMOCRATIC,Kerry J F,548
New Castle,08-17,President,,REPUBLICAN,Bush G W,255
New Castle,08-17,President,,CONSTITUTN,Peroutka M,1
New Castle,08-17,President,,GREEN,Cobb D K,1
New Castle,08-17,President,,IND OF DEL,Nader R,8
New Castle,08-17,President,,LIBERTARIN,Badnarik M,1
New Castle,08-17,President,,NATURAL LW,Brown W F,0
New Castle,09-17,President,,DEMOCRATIC,Kerry J F,500
New Castle,09-17,President,,REPUBLICAN,Bush G W,308
New Castle,09-17,President,,CONSTITUTN,Peroutka M,0
New Castle,09-17,President,,GREEN,Cobb D K,0
New Castle,09-17,President,,IND OF DEL,Nader R,7
New Castle,09-17,President,,LIBERTARIN,Badnarik M,0
New Castle,09-17,President,,NATURAL LW,Brown W F,0
New Castle,10-17,President,,DEMOCRATIC,Kerry J F,538
New Castle,10-17,President,,REPUBLICAN,Bush G W,239
New Castle,10-17,President,,CONSTITUTN,Peroutka M,0
New Castle,10-17,President,,GREEN,Cobb D K,0
New Castle,10-17,President,,IND OF DEL,Nader R,9
New Castle,10-17,President,,LIBERTARIN,Badnarik M,1
New Castle,10-17,President,,NATURAL LW,Brown W F,1
New Castle,11-17,President,,DEMOCRATIC,Kerry J F,433
New Castle,11-17,President,,REPUBLICAN,Bush G W,225
New Castle,11-17,President,,CONSTITUTN,Peroutka M,0
New Castle,11-17,President,,GREEN,Cobb D K,0
New Castle,11-17,President,,IND OF DEL,Nader R,2
New Castle,11-17,President,,LIBERTARIN,Badnarik M,2
New Castle,11-17,President,,NATURAL LW,Brown W F,0
New Castle,12-17,President,,DEMOCRATIC,Kerry J F,473
New Castle,12-17,President,,REPUBLICAN,Bush G W,243
New Castle,12-17,President,,CONSTITUTN,Peroutka M,0
New Castle,12-17,President,,GREEN,Cobb D K,0
New Castle,12-17,President,,IND OF DEL,Nader R,7
New Castle,12-17,President,,LIBERTARIN,Badnarik M,0
New Castle,12-17,President,,NATURAL LW,Brown W F,1
New Castle,01-18,President,,DEMOCRATIC,Kerry J F,531
New Castle,01-18,President,,REPUBLICAN,Bush G W,376
New Castle,01-18,President,,CONSTITUTN,Peroutka M,0
New Castle,01-18,President,,GREEN,Cobb D K,0
New Castle,01-18,President,,IND OF DEL,Nader R,4
New Castle,01-18,President,,LIBERTARIN,Badnarik M,1
New Castle,01-18,President,,NATURAL LW,Brown W F,0
New Castle,02-18,President,,DEMOCRATIC,Kerry J F,203
New Castle,02-18,President,,REPUBLICAN,Bush G W,164
New Castle,02-18,President,,CONSTITUTN,Peroutka M,0
New Castle,02-18,President,,GREEN,Cobb D K,0
New Castle,02-18,President,,IND OF DEL,Nader R,3
New Castle,02-18,President,,LIBERTARIN,Badnarik M,0
New Castle,02-18,President,,NATURAL LW,Brown W F,0
New Castle,03-18,President,,DEMOCRATIC,Kerry J F,612
New Castle,03-18,President,,REPUBLICAN,Bush G W,307
New Castle,03-18,President,,CONSTITUTN,Peroutka M,0
New Castle,03-18,President,,GREEN,Cobb D K,0
New Castle,03-18,President,,IND OF DEL,Nader R,7
New Castle,03-18,President,,LIBERTARIN,Badnarik M,5
New Castle,03-18,President,,NATURAL LW,Brown W F,0
New Castle,04-18,President,,DEMOCRATIC,Kerry J F,718
New Castle,04-18,President,,REPUBLICAN,Bush G W,393
New Castle,04-18,President,,CONSTITUTN,Peroutka M,0
New Castle,04-18,President,,GREEN,Cobb D K,1
New Castle,04-18,President,,IND OF DEL,Nader R,6
New Castle,04-18,President,,LIBERTARIN,Badnarik M,3
New Castle,04-18,President,,NATURAL LW,Brown W F,0
New Castle,05-18,President,,DEMOCRATIC,Kerry J F,349
New Castle,05-18,President,,REPUBLICAN,Bush G W,178
New Castle,05-18,President,,CONSTITUTN,Peroutka M,0
New Castle,05-18,President,,GREEN,Cobb D K,1
New Castle,05-18,President,,IND OF DEL,Nader R,3
New Castle,05-18,President,,LIBERTARIN,Badnarik M,0
New Castle,05-18,President,,NATURAL LW,Brown W F,0
New Castle,06-18,President,,DEMOCRATIC,Kerry J F,580
New Castle,06-18,President,,REPUBLICAN,Bush G W,288
New Castle,06-18,President,,CONSTITUTN,Peroutka M,1
New Castle,06-18,President,,GREEN,Cobb D K,0
New Castle,06-18,President,,IND OF DEL,Nader R,8
New Castle,06-18,President,,LIBERTARIN,Badnarik M,0
New Castle,06-18,President,,NATURAL LW,Brown W F,1
New Castle,07-18,President,,DEMOCRATIC,Kerry J F,458
New Castle,07-18,President,,REPUBLICAN,Bush G W,280
New Castle,07-18,President,,CONSTITUTN,Peroutka M,2
New Castle,07-18,President,,GREEN,Cobb D K,0
New Castle,07-18,President,,IND OF DEL,Nader R,4
New Castle,07-18,President,,LIBERTARIN,Badnarik M,3
New Castle,07-18,President,,NATURAL LW,Brown W F,0
New Castle,08-18,President,,DEMOCRATIC,Kerry J F,370
New Castle,08-18,President,,REPUBLICAN,Bush G W,249
New Castle,08-18,President,,CONSTITUTN,Peroutka M,0
New Castle,08-18,President,,GREEN,Cobb D K,0
New Castle,08-18,President,,IND OF DEL,Nader R,3
